uSiteMeasureID,siteID,sampleID,reporterID,dateTime,type,typeOther,typeDescription,aggregation,aggregationOther,aggregationDesc,value,unit,notes
271R-I-A1-wwBOD-1,GE BOOTH,271R-I-A1,HDhiyebi,2021-01-14 00:00:00,other,wwBOD,Total BOD,single,,,330.0,mg/L,
271R-I-A1-wwTKN-1,GE BOOTH,271R-I-A1,HDhiyebi,2021-01-14 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,33.0,mg/L,
271R-I-A1-wwTSS-1,GE BOOTH,271R-I-A1,HDhiyebi,2021-01-14 00:00:00,wwTSS,,Total Suspended Solids,single,,,410.0,mg/L,
271R-I-A1-wwCBOD-1,GE BOOTH,271R-I-A1,HDhiyebi,2021-01-14 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,280.0,mg/L,
271R-I-A1-wwFlow-1,GE BOOTH,271R-I-A1,HDhiyebi,2021-01-14 00:00:00,wwFlow,,Flow rate,single,,,406860.0,m3/day,
270R-I-A1-wwTSS-1,CLARKSON,270R-I-A1,HDhiyebi,2021-01-14 00:00:00,wwTSS,,Total Suspended Solids,single,,,250.0,mg/L,
270R-I-A1-wwCBOD-1,CLARKSON,270R-I-A1,HDhiyebi,2021-01-14 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,250.0,mg/L,
270R-I-A1-wwFlow-1,CLARKSON,270R-I-A1,HDhiyebi,2021-01-14 00:00:00,wwFlow,,Flow rate,single,,,214391.0,m3/day,
270R-I-A1-wwTKN-1,CLARKSON,270R-I-A1,HDhiyebi,2021-01-14 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,37.0,mg/L,
272R-I-A1-wwFlow-1,HUMBER AMF,272R-I-A1,HDhiyebi,2021-01-14 00:00:00,wwFlow,,Flow,single,,,34381.8,m3/day,
272R-I-A1-wwCOD-1,HUMBER AMF,272R-I-A1,HDhiyebi,2021-01-14 00:00:00,wwCOD,,Total Chemical Oxygen Demand (COD),single,,,660.0,mg/L,
272R-I-A1-wwTSS-1,HUMBER AMF,272R-I-A1,HDhiyebi,2021-01-14 00:00:00,wwTSS,,Total Suspended Solids,single,,,280.0,mg/L,
272R-I-A1-wwCBOD-1,HUMBER AMF,272R-I-A1,HDhiyebi,2021-01-14 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,320.0,mg/L,
271F-I-A1-wwTKN-1,GE BOOTH,271F-I-A1,HDhiyebi,2021-01-15 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,32.0,mg/L,
271F-I-A1-wwTSS-1,GE BOOTH,271F-I-A1,HDhiyebi,2021-01-15 00:00:00,wwTSS,,Total Suspended Solids,single,,,420.0,mg/L,
271F-I-A1-wwCBOD-1,GE BOOTH,271F-I-A1,HDhiyebi,2021-01-15 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,390.0,mg/L,
271F-I-A1-wwFlow-1,GE BOOTH,271F-I-A1,HDhiyebi,2021-01-15 00:00:00,wwFlow,,Flow rate,single,,,417023.0,m3/day,
270F-I-A1-wwCBOD-1,CLARKSON,270F-I-A1,HDhiyebi,2021-01-15 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,270.0,mg/L,
270F-I-A1-wwFlow-1,CLARKSON,270F-I-A1,HDhiyebi,2021-01-15 00:00:00,wwFlow,,Flow rate,single,,,218128.0,m3/day,
270F-I-A1-wwTSS-1,CLARKSON,270F-I-A1,HDhiyebi,2021-01-15 00:00:00,wwTSS,,Total Suspended Solids,single,,,290.0,mg/L,
270F-I-A1-wwTKN-1,CLARKSON,270F-I-A1,HDhiyebi,2021-01-15 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,34.0,mg/L,
272F-I-A1-wwFlow-1,HUMBER AMF,272F-I-A1,HDhiyebi,2021-01-15 00:00:00,wwFlow,,Flow,single,,,34910.6,m3/day,
272F-I-A1-wwCBOD-1,HUMBER AMF,272F-I-A1,HDhiyebi,2021-01-15 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,400.0,mg/L,
272F-I-A1-wwCOD-1,HUMBER AMF,272F-I-A1,HDhiyebi,2021-01-15 00:00:00,wwCOD,,Total Chemical Oxygen Demand (COD),single,,,690.0,mg/L,
272F-I-A1-wwTSS-1,HUMBER AMF,272F-I-A1,HDhiyebi,2021-01-15 00:00:00,wwTSS,,Total Suspended Solids,single,,,340.0,mg/L,
279M-I-A1-wwTSS-1,CLARKSON,279M-I-A1,HDhiyebi,2021-01-18 00:00:00,wwTSS,,Total Suspended Solids,single,,,210.0,mg/L,
279M-I-A1-wwCBOD-1,CLARKSON,279M-I-A1,HDhiyebi,2021-01-18 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,230.0,mg/L,
279M-I-A1-wwFlow-1,CLARKSON,279M-I-A1,HDhiyebi,2021-01-18 00:00:00,wwFlow,,Flow rate,single,,,219586.0,m3/day,
279M-I-A1-wwBOD-1,CLARKSON,279M-I-A1,HDhiyebi,2021-01-18 00:00:00,other,wwBOD,Total BOD,single,,,230.0,mg/L,
279M-I-A1-wwTKN-1,CLARKSON,279M-I-A1,HDhiyebi,2021-01-18 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,32.0,mg/L,
281M-I-A1-wwFlow-1,HUMBER AMF,281M-I-A1,HDhiyebi,2021-01-18 00:00:00,wwFlow,,Flow,single,,,35885.7,m3/day,
281M-I-A1-wwCOD-1,HUMBER AMF,281M-I-A1,HDhiyebi,2021-01-18 00:00:00,wwCOD,,Total Chemical Oxygen Demand (COD),single,,,570.0,mg/L,
281M-I-A1-wwTSS-1,HUMBER AMF,281M-I-A1,HDhiyebi,2021-01-18 00:00:00,wwTSS,,Total Suspended Solids,single,,,320.0,mg/L,
281M-I-A1-wwCBOD-1,HUMBER AMF,281M-I-A1,HDhiyebi,2021-01-18 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,330.0,mg/L,
280M-I-A1-wwBOD-1,GE BOOTH,280M-I-A1,HDhiyebi,2021-01-18 00:00:00,other,wwBOD,Total BOD,single,,,280.0,mg/L,
280M-I-A1-wwTKN-1,GE BOOTH,280M-I-A1,HDhiyebi,2021-01-18 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,29.0,mg/L,
280M-I-A1-wwTSS-1,GE BOOTH,280M-I-A1,HDhiyebi,2021-01-18 00:00:00,wwTSS,,Total Suspended Solids,single,,,370.0,mg/L,
280M-I-A1-wwCBOD-1,GE BOOTH,280M-I-A1,HDhiyebi,2021-01-18 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,250.0,mg/L,
280M-I-A1-wwFlow-1,GE BOOTH,280M-I-A1,HDhiyebi,2021-01-18 00:00:00,wwFlow,,Flow rate,single,,,415735.0,m3/day,
280M-I-B1-wwBOD-1,GE BOOTH,280M-I-B1,HDhiyebi,2021-01-18 00:00:00,other,wwBOD,Total BOD,single,,,280.0,mg/L,
280M-I-B1-wwTKN-1,GE BOOTH,280M-I-B1,HDhiyebi,2021-01-18 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,29.0,mg/L,
280M-I-B1-wwTSS-1,GE BOOTH,280M-I-B1,HDhiyebi,2021-01-18 00:00:00,wwTSS,,Total Suspended Solids,single,,,370.0,mg/L,
280M-I-B1-wwCBOD-1,GE BOOTH,280M-I-B1,HDhiyebi,2021-01-18 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,250.0,mg/L,
280M-I-B1-wwFlow-1,GE BOOTH,280M-I-B1,HDhiyebi,2021-01-18 00:00:00,wwFlow,,Flow rate,single,,,415735.0,m3/day,
280T-I-A1-wwTKN-1,GE BOOTH,280T-I-A1,HDhiyebi,2021-01-19 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,31.0,mg/L,
280T-I-A1-wwTSS-1,GE BOOTH,280T-I-A1,HDhiyebi,2021-01-19 00:00:00,wwTSS,,Total Suspended Solids,single,,,430.0,mg/L,
280T-I-A1-wwCBOD-1,GE BOOTH,280T-I-A1,HDhiyebi,2021-01-19 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,300.0,mg/L,
280T-I-A1-wwFlow-1,GE BOOTH,280T-I-A1,HDhiyebi,2021-01-19 00:00:00,wwFlow,,Flow rate,single,,,415568.0,m3/day,
279T-I-A1-wwCBOD-1,CLARKSON,279T-I-A1,HDhiyebi,2021-01-19 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,230.0,mg/L,
279T-I-A1-wwFlow-1,CLARKSON,279T-I-A1,HDhiyebi,2021-01-19 00:00:00,wwFlow,,Flow rate,single,,,214863.0,m3/day,
279T-I-A1-wwTSS-1,CLARKSON,279T-I-A1,HDhiyebi,2021-01-19 00:00:00,wwTSS,,Total Suspended Solids,single,,,280.0,mg/L,
279T-I-A1-wwTKN-1,CLARKSON,279T-I-A1,HDhiyebi,2021-01-19 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,33.0,mg/L,
281T-I-A1-wwCBOD-1,HUMBER AMF,281T-I-A1,HDhiyebi,2021-01-19 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,380.0,mg/L,
281T-I-A1-wwFlow-1,HUMBER AMF,281T-I-A1,HDhiyebi,2021-01-19 00:00:00,wwFlow,,Flow,single,,,35547.0,m3/day,
281T-I-A1-wwCOD-1,HUMBER AMF,281T-I-A1,HDhiyebi,2021-01-19 00:00:00,wwCOD,,Total Chemical Oxygen Demand (COD),single,,,580.0,mg/L,
281T-I-A1-wwTSS-1,HUMBER AMF,281T-I-A1,HDhiyebi,2021-01-19 00:00:00,wwTSS,,Total Suspended Solids,single,,,380.0,mg/L,
285T-I-A1-wwPHOS-1,WATERLOO,285T-I-A1,HDhiyebi,2021-01-19 08:00:00,other,wwPHOS,Phosphorus,single,,,7.7,mg/L,
285T-I-A1-wwTKN-1,WATERLOO,285T-I-A1,HDhiyebi,2021-01-19 08:00:00,other,wwTKN,Total Kjeldahl Nitrogen,single,,,58.1,mg/L,
285T-I-A1-wwBOD-1,WATERLOO,285T-I-A1,HDhiyebi,2021-01-19 08:00:00,other,wwBOD,Biochemical Oxygen Demand (5 day),single,,,309.0,mg/L,
285T-I-A1-wwTSS-1,WATERLOO,285T-I-A1,HDhiyebi,2021-01-19 08:00:00,wwTSS,,"Solids, Total Suspended",single,,,419.0,mg/L,
285T-I-A1-wwCBOD-1,WATERLOO,285T-I-A1,HDhiyebi,2021-01-19 08:00:00,other,wwCBOD,Carbonaceous Biochemical Oxygen Demand (5 day),single,,,303.0,mg/L,
285T-I-A1-wwpH-1,WATERLOO,285T-I-A1,HDhiyebi,2021-01-19 08:00:00,wwpH,,pH (EST),single,,,7.51,,
286T-I-A1-wwPHOS-1,KITCHENER,286T-I-A1,HDhiyebi,2021-01-19 08:20:00,other,wwPHOS,Phosphorus,single,,,5.2,mg/L,
286T-I-A1-wwTSS-1,KITCHENER,286T-I-A1,HDhiyebi,2021-01-19 08:20:00,wwTSS,,"Solids, Total Suspended",single,,,128.0,mg/L,
286T-I-A1-wwTKN-1,KITCHENER,286T-I-A1,HDhiyebi,2021-01-19 08:20:00,other,wwTKN,Total Kjeldahl Nitrogen,single,,,44.4,mg/L,
286T-I-A1-wwBOD-1,KITCHENER,286T-I-A1,HDhiyebi,2021-01-19 08:20:00,other,wwBOD,Biochemical Oxygen Demand (5 day),single,,,182.0,mg/L,
286T-I-A1-wwpH-1,KITCHENER,286T-I-A1,HDhiyebi,2021-01-19 08:20:00,wwpH,,pH (EST),single,,,7.58,,
286T-I-A1-wwCBOD-1,KITCHENER,286T-I-A1,HDhiyebi,2021-01-19 08:20:00,other,wwCBOD,Carbonaceous Biochemical Oxygen Demand (5 day),single,,,169.0,mg/L,
280W-I-A1-wwFlow-1,GE BOOTH,280W-I-A1,HDhiyebi,2021-01-20 00:00:00,wwFlow,,Flow rate,single,,,412982.99999999994,m3/day,
279W-I-A1-wwFlow-1,CLARKSON,279W-I-A1,HDhiyebi,2021-01-20 00:00:00,wwFlow,,Flow rate,single,,,219469.0,m3/day,
281W-I-A1-wwFlow-1,HUMBER AMF,281W-I-A1,HDhiyebi,2021-01-20 00:00:00,wwFlow,,Flow,single,,,35889.0,m3/day,
280R-I-A1-wwBOD-1,GE BOOTH,280R-I-A1,HDhiyebi,2021-01-21 00:00:00,other,wwBOD,Total BOD,single,,,370.0,mg/L,
280R-I-A1-wwTKN-1,GE BOOTH,280R-I-A1,HDhiyebi,2021-01-21 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,34.0,mg/L,
280R-I-A1-wwTSS-1,GE BOOTH,280R-I-A1,HDhiyebi,2021-01-21 00:00:00,wwTSS,,Total Suspended Solids,single,,,440.0,mg/L,
280R-I-A1-wwCBOD-1,GE BOOTH,280R-I-A1,HDhiyebi,2021-01-21 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,350.0,mg/L,
280R-I-A1-wwFlow-1,GE BOOTH,280R-I-A1,HDhiyebi,2021-01-21 00:00:00,wwFlow,,Flow rate,single,,,408074.0,m3/day,
279R-I-A1-wwTSS-1,CLARKSON,279R-I-A1,HDhiyebi,2021-01-21 00:00:00,wwTSS,,Total Suspended Solids,single,,,360.0,mg/L,
279R-I-A1-wwCBOD-1,CLARKSON,279R-I-A1,HDhiyebi,2021-01-21 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,260.0,mg/L,
279R-I-A1-wwFlow-1,CLARKSON,279R-I-A1,HDhiyebi,2021-01-21 00:00:00,wwFlow,,Flow rate,single,,,208812.0,m3/day,
279R-I-A1-wwTKN-1,CLARKSON,279R-I-A1,HDhiyebi,2021-01-21 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,35.0,mg/L,
281R-I-A1-wwFlow-1,HUMBER AMF,281R-I-A1,HDhiyebi,2021-01-21 00:00:00,wwFlow,,Flow,single,,,36908.0,m3/day,
281R-I-A1-wwCOD-1,HUMBER AMF,281R-I-A1,HDhiyebi,2021-01-21 00:00:00,wwCOD,,Total Chemical Oxygen Demand (COD),single,,,590.0,mg/L,
281R-I-A1-wwTSS-1,HUMBER AMF,281R-I-A1,HDhiyebi,2021-01-21 00:00:00,wwTSS,,Total Suspended Solids,single,,,330.0,mg/L,
281R-I-A1-wwCBOD-1,HUMBER AMF,281R-I-A1,HDhiyebi,2021-01-21 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,300.0,mg/L,
280F-I-A1-wwTKN-1,GE BOOTH,280F-I-A1,HDhiyebi,2021-01-22 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,31.0,mg/L,
280F-I-A1-wwTSS-1,GE BOOTH,280F-I-A1,HDhiyebi,2021-01-22 00:00:00,wwTSS,,Total Suspended Solids,single,,,330.0,mg/L,
280F-I-A1-wwCBOD-1,GE BOOTH,280F-I-A1,HDhiyebi,2021-01-22 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,340.0,mg/L,
280F-I-A1-wwFlow-1,GE BOOTH,280F-I-A1,HDhiyebi,2021-01-22 00:00:00,wwFlow,,Flow rate,single,,,404711.0,m3/day,
279F-I-CB9-wwCBOD-1,CLARKSON,279F-I-CB9,HDhiyebi,2021-01-22 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,280.0,mg/L,
279F-I-CB9-wwFlow-1,CLARKSON,279F-I-CB9,HDhiyebi,2021-01-22 00:00:00,wwFlow,,Flow rate,single,,,211129.0,m3/day,
279F-I-CB9-wwTSS-1,CLARKSON,279F-I-CB9,HDhiyebi,2021-01-22 00:00:00,wwTSS,,Total Suspended Solids,single,,,250.0,mg/L,
279F-I-CB9-wwTKN-1,CLARKSON,279F-I-CB9,HDhiyebi,2021-01-22 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,38.0,mg/L,
279F-I-CB10-wwCBOD-1,CLARKSON,279F-I-CB10,HDhiyebi,2021-01-22 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,280.0,mg/L,
279F-I-CB10-wwFlow-1,CLARKSON,279F-I-CB10,HDhiyebi,2021-01-22 00:00:00,wwFlow,,Flow rate,single,,,211129.0,m3/day,
279F-I-CB10-wwTSS-1,CLARKSON,279F-I-CB10,HDhiyebi,2021-01-22 00:00:00,wwTSS,,Total Suspended Solids,single,,,250.0,mg/L,
279F-I-CB10-wwTKN-1,CLARKSON,279F-I-CB10,HDhiyebi,2021-01-22 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,38.0,mg/L,
279F-I-CB11-wwCBOD-1,CLARKSON,279F-I-CB11,HDhiyebi,2021-01-22 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,280.0,mg/L,
279F-I-CB11-wwFlow-1,CLARKSON,279F-I-CB11,HDhiyebi,2021-01-22 00:00:00,wwFlow,,Flow rate,single,,,211129.0,m3/day,
279F-I-CB11-wwTSS-1,CLARKSON,279F-I-CB11,HDhiyebi,2021-01-22 00:00:00,wwTSS,,Total Suspended Solids,single,,,250.0,mg/L,
279F-I-CB11-wwTKN-1,CLARKSON,279F-I-CB11,HDhiyebi,2021-01-22 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,38.0,mg/L,
279F-I-CB12-wwCBOD-1,CLARKSON,279F-I-CB12,HDhiyebi,2021-01-22 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,280.0,mg/L,
279F-I-CB12-wwFlow-1,CLARKSON,279F-I-CB12,HDhiyebi,2021-01-22 00:00:00,wwFlow,,Flow rate,single,,,211129.0,m3/day,
279F-I-CB12-wwTSS-1,CLARKSON,279F-I-CB12,HDhiyebi,2021-01-22 00:00:00,wwTSS,,Total Suspended Solids,single,,,250.0,mg/L,
279F-I-CB12-wwTKN-1,CLARKSON,279F-I-CB12,HDhiyebi,2021-01-22 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,38.0,mg/L,
281F-I-A1-wwFlow-1,HUMBER AMF,281F-I-A1,HDhiyebi,2021-01-22 00:00:00,wwFlow,,Flow,single,,,35512.0,m3/day,
281F-I-A1-wwCBOD-1,HUMBER AMF,281F-I-A1,HDhiyebi,2021-01-22 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,380.0,mg/L,
281F-I-A1-wwCOD-1,HUMBER AMF,281F-I-A1,HDhiyebi,2021-01-22 00:00:00,wwCOD,,Total Chemical Oxygen Demand (COD),single,,,690.0,mg/L,
281F-I-A1-wwTSS-1,HUMBER AMF,281F-I-A1,HDhiyebi,2021-01-22 00:00:00,wwTSS,,Total Suspended Solids,single,,,370.0,mg/L,
305M-I-A1-wwFlow-1,HUMBER AMF,305M-I-A1,HDhiyebi,2021-01-25 00:00:00,wwFlow,,Flow,single,,,35182.0,m3/day,
305M-I-A1-wwCOD-1,HUMBER AMF,305M-I-A1,HDhiyebi,2021-01-25 00:00:00,wwCOD,,Total Chemical Oxygen Demand (COD),single,,,630.0,mg/L,
305M-I-A1-wwTSS-1,HUMBER AMF,305M-I-A1,HDhiyebi,2021-01-25 00:00:00,wwTSS,,Total Suspended Solids,single,,,350.0,mg/L,
305M-I-A1-wwCBOD-1,HUMBER AMF,305M-I-A1,HDhiyebi,2021-01-25 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,380.0,mg/L,
305M-I-A2-wwFlow-1,HUMBER AMF,305M-I-A2,HDhiyebi,2021-01-25 00:00:00,wwFlow,,Flow,single,,,35182.0,m3/day,
305M-I-A2-wwCOD-1,HUMBER AMF,305M-I-A2,HDhiyebi,2021-01-25 00:00:00,wwCOD,,Total Chemical Oxygen Demand (COD),single,,,630.0,mg/L,
305M-I-A2-wwTSS-1,HUMBER AMF,305M-I-A2,HDhiyebi,2021-01-25 00:00:00,wwTSS,,Total Suspended Solids,single,,,350.0,mg/L,
305M-I-A2-wwCBOD-1,HUMBER AMF,305M-I-A2,HDhiyebi,2021-01-25 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,380.0,mg/L,
303M-I-A1-wwTSS-1,CLARKSON,303M-I-A1,HDhiyebi,2021-01-25 00:00:00,wwTSS,,Total Suspended Solids,single,,,260.0,mg/L,
303M-I-A1-wwCBOD-1,CLARKSON,303M-I-A1,HDhiyebi,2021-01-25 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,250.0,mg/L,
303M-I-A1-wwFlow-1,CLARKSON,303M-I-A1,HDhiyebi,2021-01-25 00:00:00,wwFlow,,Flow rate,single,,,209486.0,m3/day,
303M-I-A1-wwBOD-1,CLARKSON,303M-I-A1,HDhiyebi,2021-01-25 00:00:00,other,wwBOD,Total BOD,single,,,330.0,mg/L,
303M-I-A1-wwTKN-1,CLARKSON,303M-I-A1,HDhiyebi,2021-01-25 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,40.0,mg/L,
303M-I-A2-wwTSS-1,CLARKSON,303M-I-A2,HDhiyebi,2021-01-25 00:00:00,wwTSS,,Total Suspended Solids,single,,,260.0,mg/L,
303M-I-A2-wwCBOD-1,CLARKSON,303M-I-A2,HDhiyebi,2021-01-25 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,250.0,mg/L,
303M-I-A2-wwFlow-1,CLARKSON,303M-I-A2,HDhiyebi,2021-01-25 00:00:00,wwFlow,,Flow rate,single,,,209486.0,m3/day,
303M-I-A2-wwBOD-1,CLARKSON,303M-I-A2,HDhiyebi,2021-01-25 00:00:00,other,wwBOD,Total BOD,single,,,330.0,mg/L,
303M-I-A2-wwTKN-1,CLARKSON,303M-I-A2,HDhiyebi,2021-01-25 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,40.0,mg/L,
303M-I-B1-wwTSS-1,CLARKSON,303M-I-B1,HDhiyebi,2021-01-25 00:00:00,wwTSS,,Total Suspended Solids,single,,,260.0,mg/L,
303M-I-B1-wwCBOD-1,CLARKSON,303M-I-B1,HDhiyebi,2021-01-25 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,250.0,mg/L,
303M-I-B1-wwFlow-1,CLARKSON,303M-I-B1,HDhiyebi,2021-01-25 00:00:00,wwFlow,,Flow rate,single,,,209486.0,m3/day,
303M-I-B1-wwBOD-1,CLARKSON,303M-I-B1,HDhiyebi,2021-01-25 00:00:00,other,wwBOD,Total BOD,single,,,330.0,mg/L,
303M-I-B1-wwTKN-1,CLARKSON,303M-I-B1,HDhiyebi,2021-01-25 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,40.0,mg/L,
304M-I-A1-wwBOD-1,GE BOOTH,304M-I-A1,HDhiyebi,2021-01-25 00:00:00,other,wwBOD,Total BOD,single,,,380.0,mg/L,
304M-I-A1-wwTKN-1,GE BOOTH,304M-I-A1,HDhiyebi,2021-01-25 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,38.0,mg/L,
304M-I-A1-wwTSS-1,GE BOOTH,304M-I-A1,HDhiyebi,2021-01-25 00:00:00,wwTSS,,Total Suspended Solids,single,,,440.0,mg/L,
304M-I-A1-wwCBOD-1,GE BOOTH,304M-I-A1,HDhiyebi,2021-01-25 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,320.0,mg/L,
304M-I-A1-wwFlow-1,GE BOOTH,304M-I-A1,HDhiyebi,2021-01-25 00:00:00,wwFlow,,Flow rate,single,,,393854.0,m3/day,
304M-I-A2-wwBOD-1,GE BOOTH,304M-I-A2,HDhiyebi,2021-01-25 00:00:00,other,wwBOD,Total BOD,single,,,380.0,mg/L,
304M-I-A2-wwTKN-1,GE BOOTH,304M-I-A2,HDhiyebi,2021-01-25 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,38.0,mg/L,
304M-I-A2-wwTSS-1,GE BOOTH,304M-I-A2,HDhiyebi,2021-01-25 00:00:00,wwTSS,,Total Suspended Solids,single,,,440.0,mg/L,
304M-I-A2-wwCBOD-1,GE BOOTH,304M-I-A2,HDhiyebi,2021-01-25 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,320.0,mg/L,
304M-I-A2-wwFlow-1,GE BOOTH,304M-I-A2,HDhiyebi,2021-01-25 00:00:00,wwFlow,,Flow rate,single,,,393854.0,m3/day,
304M-I-B1-wwBOD-1,GE BOOTH,304M-I-B1,HDhiyebi,2021-01-25 00:00:00,other,wwBOD,Total BOD,single,,,380.0,mg/L,
304M-I-B1-wwTKN-1,GE BOOTH,304M-I-B1,HDhiyebi,2021-01-25 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,38.0,mg/L,
304M-I-B1-wwTSS-1,GE BOOTH,304M-I-B1,HDhiyebi,2021-01-25 00:00:00,wwTSS,,Total Suspended Solids,single,,,440.0,mg/L,
304M-I-B1-wwCBOD-1,GE BOOTH,304M-I-B1,HDhiyebi,2021-01-25 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,320.0,mg/L,
304M-I-B1-wwFlow-1,GE BOOTH,304M-I-B1,HDhiyebi,2021-01-25 00:00:00,wwFlow,,Flow rate,single,,,393854.0,m3/day,
304T-I-A1-wwTKN-1,GE BOOTH,304T-I-A1,HDhiyebi,2021-01-26 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,32.0,mg/L,
304T-I-A1-wwTSS-1,GE BOOTH,304T-I-A1,HDhiyebi,2021-01-26 00:00:00,wwTSS,,Total Suspended Solids,single,,,350.0,mg/L,
304T-I-A1-wwCBOD-1,GE BOOTH,304T-I-A1,HDhiyebi,2021-01-26 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,400.0,mg/L,
304T-I-A1-wwFlow-1,GE BOOTH,304T-I-A1,HDhiyebi,2021-01-26 00:00:00,wwFlow,,Flow rate,single,,,390204.0,m3/day,
303T-I-A1-wwCBOD-1,CLARKSON,303T-I-A1,HDhiyebi,2021-01-26 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,270.0,mg/L,
303T-I-A1-wwFlow-1,CLARKSON,303T-I-A1,HDhiyebi,2021-01-26 00:00:00,wwFlow,,Flow rate,single,,,200222.0,m3/day,
303T-I-A1-wwTSS-1,CLARKSON,303T-I-A1,HDhiyebi,2021-01-26 00:00:00,wwTSS,,Total Suspended Solids,single,,,260.0,mg/L,
303T-I-A1-wwTKN-1,CLARKSON,303T-I-A1,HDhiyebi,2021-01-26 00:00:00,other,wwTKN,Total Kjeldahl Nitrogen (TKN),single,,,38.0,mg/L,
305T-I-CB9-wwFlow-1,HUMBER AMF,305T-I-CB9,HDhiyebi,2021-01-26 00:00:00,wwFlow,,Flow,single,,,36028.0,m3/day,
305T-I-CB9-wwCBOD-1,HUMBER AMF,305T-I-CB9,HDhiyebi,2021-01-26 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,330.0,mg/L,
305T-I-CB9-wwCOD-1,HUMBER AMF,305T-I-CB9,HDhiyebi,2021-01-26 00:00:00,wwCOD,,Total Chemical Oxygen Demand (COD),single,,,650.0,mg/L,
305T-I-CB9-wwTSS-1,HUMBER AMF,305T-I-CB9,HDhiyebi,2021-01-26 00:00:00,wwTSS,,Total Suspended Solids,single,,,430.0,mg/L,
305T-I-CB10-wwFlow-1,HUMBER AMF,305T-I-CB10,HDhiyebi,2021-01-26 00:00:00,wwFlow,,Flow,single,,,36028.0,m3/day,
305T-I-CB10-wwCBOD-1,HUMBER AMF,305T-I-CB10,HDhiyebi,2021-01-26 00:00:00,other,wwCBOD,Total Carbonaceous BOD,single,,,330.0,mg/L,
