sampleID,siteID,type,collection,dateTime,dateTimeStart,dateTimeEnd,sizeL,fieldSampleTempC,shippedOnIce,notes
A02.18.3.21,Corbett,rawWW,cpTP24h,,2021-03-17,2021-03-18,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
B03.18.3.21,Harmony,rawWW,cpTP24h,,2021-03-17,2021-03-18,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
C04.18.3.21,Courtice,rawWW,cpTP24h,,2021-03-17,2021-03-18,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
D05.18.3.21,Darlington,rawWW,cpTP24h,,2021-03-17,2021-03-18,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
E06.18.3.21,Newcastle,rawWW,cpTP24h,,2021-03-17,2021-03-18,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
F07.18.3.21,Ajax,rawWW,cpTP24h,,2021-03-18,2021-03-19,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
G08.18.3.21,Pickering,rawWW,cpTP24h,,2021-03-18,2021-03-19,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S1.18.3.21,Barrie,rawWW,cpTP24h,,2021-03-17,2021-03-18,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S3.19.3.21,Midland,rawWW,cpTP24h,,2021-03-18,2021-03-19,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S4.19.3.21,Orillia,rawWW,cpTP24h,,2021-03-18,2021-03-19,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
A02.21.3.21,Corbett,rawWW,cpTP24h,,2021-03-20,2021-03-21,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
B03.21.3.21,Harmony,rawWW,cpTP24h,,2021-03-20,2021-03-21,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
C04.21.3.21,Courtice,rawWW,cpTP24h,,2021-03-20,2021-03-21,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
D05.21.3.21,Darlington,rawWW,cpTP24h,,2021-03-20,2021-03-21,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
E06.21.3.21,Newcastle,rawWW,cpTP24h,,2021-03-20,2021-03-21,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
F07.21.3.21,Ajax,rawWW,cpTP24h,,2021-03-21,2021-03-22,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
G08.21.3.21,Pickering,rawWW,cpTP24h,,2021-03-21,2021-03-22,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S1.21.3.21,Barrie,rawWW,cpTP24h,,2021-03-20,2021-03-21,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S3.22.3.21,Midland,rawWW,cpTP24h,,2021-03-21,2021-03-22,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S4.23.3.21,Orillia,rawWW,cpTP24h,,2021-03-22,2021-03-23,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
A02.23.3.21,Corbett,rawWW,cpTP24h,,2021-03-22,2021-03-23,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
B03.23.3.21,Harmony,rawWW,cpTP24h,,2021-03-22,2021-03-23,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
C04.23.3.21,Courtice,rawWW,cpTP24h,,2021-03-22,2021-03-23,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
D05.23.3.21,Darlington,rawWW,cpTP24h,,2021-03-22,2021-03-23,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
E06.23.3.21,Newcastle,rawWW,cpTP24h,,2021-03-22,2021-03-23,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
F07.23.3.21,Ajax,rawWW,cpTP24h,,2021-03-23,2021-03-24,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
G08.23.3.21,Pickering,rawWW,cpTP24h,,2021-03-23,2021-03-24,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S1.23.3.21,Barrie,rawWW,cpTP24h,,2021-03-22,2021-03-23,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S2.23.3.21,Collingwood,rawWW,cpTP24h,,2021-03-22,2021-03-23,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S3.24.3.21,Midland,rawWW,cpTP24h,,2021-03-23,2021-03-24,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S4.24.3.21,Orillia,rawWW,cpTP24h,,2021-03-23,2021-03-24,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
A02.25.3.21,Corbett,rawWW,cpTP24h,,2021-03-24,2021-03-25,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
B03.25.3.21,Harmony,rawWW,cpTP24h,,2021-03-24,2021-03-25,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
C04.25.3.21,Courtice,rawWW,cpTP24h,,2021-03-24,2021-03-25,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
D05.25.3.21,Darlington,rawWW,cpTP24h,,2021-03-24,2021-03-25,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
E06.25.3.21,Newcastle,rawWW,cpTP24h,,2021-03-24,2021-03-25,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S1.25.3.21,Barrie,rawWW,cpTP24h,,2021-03-24,2021-03-25,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S3.26.3.21,Midland,rawWW,cpTP24h,,2021-03-25,2021-03-26,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S4.26.3.21,Orillia,rawWW,cpTP24h,,2021-03-25,2021-03-26,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
A02.28.3.21,Corbett,rawWW,cpTP24h,,2021-03-27,2021-03-28,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
B03.28.3.21,Harmony,rawWW,cpTP24h,,2021-03-27,2021-03-28,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
C04.28.3.21,Courtice,rawWW,cpTP24h,,2021-03-27,2021-03-28,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
D05.28.3.21,Darlington,rawWW,cpTP24h,,2021-03-27,2021-03-28,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
E06.28.3.21,Newcastle,rawWW,cpTP24h,,2021-03-27,2021-03-28,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
F07.28.3.21,Ajax,rawWW,cpTP24h,,2021-03-28,2021-03-29,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
G08.28.3.21,Pickering,rawWW,cpTP24h,,2021-03-28,2021-03-29,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S1.28.3.21,Barrie,rawWW,cpTP24h,,2021-03-27,2021-03-28,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S3.29.3.21,Midland,rawWW,cpTP24h,,2021-03-28,2021-03-29,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S4.29.2.31,Orillia,rawWW,cpTP24h,,2021-03-28,2021-03-29,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
A02.30.3.21,Corbett,rawWW,cpTP24h,,2021-03-29,2021-03-30,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
B03.30.3.21,Harmony,rawWW,cpTP24h,,2021-03-29,2021-03-30,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
C04.30.3.21,Courtice,rawWW,cpTP24h,,2021-03-29,2021-03-30,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
D05.30.3.21,Darlington,rawWW,cpTP24h,,2021-03-29,2021-03-30,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
E06.30.3.21,Newcastle,rawWW,cpTP24h,,2021-03-29,2021-03-30,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
F07.30.3.21,Ajax,rawWW,cpTP24h,,2021-03-30,2021-03-31,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
G08.30.3.21,Pickering,rawWW,cpTP24h,,2021-03-30,2021-03-31,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S1.30.3.21,Barrie,rawWW,cpTP24h,,2021-03-29,2021-03-30,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S2.30.3.21,Collingwood,rawWW,cpTP24h,,2021-03-29,2021-03-30,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S3.31.3.21,Midland,rawWW,cpTP24h,,2021-03-30,2021-03-31,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S4.31.3.21,Orillia,rawWW,cpTP24h,,2021-03-30,2021-03-31,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
A02.5.4.21,Corbett,rawWW,cpTP24h,,2021-04-04,2021-04-05,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
B03.5.4.21,Harmony,rawWW,cpTP24h,,2021-04-04,2021-04-05,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
C04.5.4.21,Courtice,rawWW,cpTP24h,,2021-04-04,2021-04-05,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
D05.5.4.21,Darlington,rawWW,cpTP24h,,2021-04-04,2021-04-05,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
E06.5.4.21,Newcastle,rawWW,cpTP24h,,2021-04-04,2021-04-05,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
F07.5.4.21,Ajax,rawWW,cpTP24h,,2021-04-05,2021-04-06,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
G08.5.4.21,Pickering,rawWW,cpTP24h,,2021-04-05,2021-04-06,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S1.5.4.21,Barrie,rawWW,cpTP24h,,2021-04-04,2021-04-05,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S3.6.4.21,Midland,rawWW,cpTP24h,,2021-04-05,2021-04-06,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S4.6.4.21,Orillia,rawWW,cpTP24h,,2021-04-05,2021-04-06,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
A02.6.4.21,Corbett,rawWW,cpTP24h,,2021-04-05,2021-04-06,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
B03.6.4.21,Harmony,rawWW,cpTP24h,,2021-04-05,2021-04-06,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
C04.6.4.21,Courtice,rawWW,cpTP24h,,2021-04-05,2021-04-06,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
D05.6.4.21,Darlington,rawWW,cpTP24h,,2021-04-05,2021-04-06,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
E06.6.4.21,Newcastle,rawWW,cpTP24h,,2021-04-05,2021-04-06,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
F07.6.4.21,Ajax,rawWW,cpTP24h,,2021-04-06,2021-04-07,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
G08.6.4.21,Pickering,rawWW,cpTP24h,,2021-04-06,2021-04-07,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S1.6.4.21,Barrie,rawWW,cpTP24h,,2021-04-05,2021-04-06,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S3.7.4.21,Midland,rawWW,cpTP24h,,2021-04-06,2021-04-07,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
S4.7.4.21,Orillia,rawWW,cpTP24h,,2021-04-06,2021-04-07,0.5,4.0,Yes,Samples shipped on ice from site to lab by courier
A02.7.4.21,Corbett,rawWW,cpTP24h,,2021-04-06,2021-04-07,0.5,5.0,Yes,Samples shipped on ice from site to lab by courier
B03.8.4.21,Harmony,rawWW,cpTP24h,,2021-04-07,2021-04-08,0.5,6.0,Yes,Samples shipped on ice from site to lab by courier
C04.8.4.21,Courtice,rawWW,cpTP24h,,2021-04-07,2021-04-08,0.5,7.0,Yes,Samples shipped on ice from site to lab by courier
D05.8.4.21,Darlington,rawWW,cpTP24h,,2021-04-07,2021-04-08,0.5,8.0,Yes,Samples shipped on ice from site to lab by courier
E06.8.4.21,Newcastle,rawWW,cpTP24h,,2021-04-07,2021-04-08,0.5,9.0,Yes,Samples shipped on ice from site to lab by courier
F07.8.4.21,Ajax,rawWW,cpTP24h,,2021-04-08,2021-04-09,0.5,10.0,Yes,Samples shipped on ice from site to lab by courier
G08.8.4.21,Pickering,rawWW,cpTP24h,,2021-04-08,2021-04-09,0.5,11.0,Yes,Samples shipped on ice from site to lab by courier
S1.8.4.21,Barrie,rawWW,cpTP24h,,2021-04-07,2021-04-08,0.5,12.0,Yes,Samples shipped on ice from site to lab by courier
S2.6.4.21,Collingwood,rawWW,cpTP24h,,2021-04-05,2021-04-06,0.5,13.0,Yes,Samples shipped on ice from site to lab by courier
S3.9.4.21,Midland,rawWW,cpTP24h,,2021-04-08,2021-04-09,0.5,14.0,Yes,Samples shipped on ice from site to lab by courier
S4.9.4.21,Orillia,rawWW,cpTP24h,,2021-04-08,2021-04-09,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
B03.11.4.21,Harmony,rawWW,cpTP24h,,2021-04-10,2021-04-11,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
C04.11.4.21,Courtice,rawWW,cpTP24h,,2021-04-10,2021-04-11,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
D05.11.4.21,Darlington,rawWW,cpTP24h,,2021-04-10,2021-04-11,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
E06.11.4.21,Newcastle,rawWW,cpTP24h,,2021-04-10,2021-04-11,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
F07.11.4.21,Ajax,rawWW,cpTP24h,,2021-04-11,2021-04-12,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
G08.11.4.21,Pickering,rawWW,cpTP24h,,2021-04-11,2021-04-12,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S1.11.4.21,Barrie,rawWW,cpTP24h,,2021-04-10,2021-04-11,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S3.12.4.21,Midland,rawWW,cpTP24h,,2021-04-11,2021-04-12,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S4.12.4.21,Orillia,rawWW,cpTP24h,,2021-04-11,2021-04-12,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
C04.13.4.21,Courtice,rawWW,cpTP24h,,2021-04-12,2021-04-13,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
D05.13.4.21,Darlington,rawWW,cpTP24h,,2021-04-12,2021-04-13,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
E06.13.4.21,Newcastle,rawWW,cpTP24h,,2021-04-12,2021-04-13,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
F07.13.4.21,Ajax,rawWW,cpTP24h,,2021-04-13,2021-04-14,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
G08.13.4.21,Pickering,rawWW,cpTP24h,,2021-04-13,2021-04-14,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S1.13.4.21,Barrie,rawWW,cpTP24h,,2021-04-12,2021-04-13,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S2.13.4.21,Collingwood,rawWW,cpTP24h,,2021-04-12,2021-04-13,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S3.14.4.21,Midland,rawWW,cpTP24h,,2021-04-13,2021-04-14,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S4.14.4.21,Orillia,rawWW,cpTP24h,,2021-04-13,2021-04-14,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
B03.13.4.21,Harmony,rawWW,cpTP24h,,2021-04-13,2021-04-14,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
B03.15.4.21,Harmony,rawWW,cpTP24h,,2021-04-14,2021-04-15,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
C04.15.4.21,Courtice,rawWW,cpTP24h,,2021-04-14,2021-04-15,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
D05.15.4.21,Darlington,rawWW,cpTP24h,,2021-04-14,2021-04-15,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
E06.15.4.21,Newcastle,rawWW,cpTP24h,,2021-04-14,2021-04-15,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
F07.15.4.21,Ajax,rawWW,cpTP24h,,2021-04-15,2021-04-16,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
G08.15.4.21,Pickering,rawWW,cpTP24h,,2021-04-15,2021-04-16,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S1.15.4.21,Barrie,rawWW,cpTP24h,,2021-04-14,2021-04-15,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S3.16.4.21,Midland,rawWW,cpTP24h,,2021-04-15,2021-04-16,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S4.16.4.21,Orillia,rawWW,cpTP24h,,2021-04-15,2021-04-16,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
A02.18.4.21,Corbett,rawWW,cpTP24h,,2021-04-17,2021-04-18,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
B03.18.4.21,Harmony,rawWW,cpTP24h,,2021-04-17,2021-04-18,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
C04.18.4.21,Courtice,rawWW,cpTP24h,,2021-04-17,2021-04-18,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
D05.18.4.21,Darlington,rawWW,cpTP24h,,2021-04-17,2021-04-18,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
E06.18.4.21,Newcastle,rawWW,cpTP24h,,2021-04-17,2021-04-18,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
F07.18.4.21,Ajax,rawWW,cpTP24h,,2021-04-18,2021-04-19,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
G08.18.4.21,Pickering,rawWW,cpTP24h,,2021-04-18,2021-04-19,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S1.18.4.21,Barrie,rawWW,cpTP24h,,2021-04-17,2021-04-18,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S3.19.4.21,Midland,rawWW,cpTP24h,,2021-04-18,2021-04-19,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S4.20.4.21,Orillia,rawWW,cpTP24h,,2021-04-19,2021-04-20,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
A02.20.4.21,Corbett,rawWW,cpTP24h,,2021-04-19,2021-04-20,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
B03.20.4.21,Harmony,rawWW,cpTP24h,,2021-04-19,2021-04-20,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
C04.20.4.21,Courtice,rawWW,cpTP24h,,2021-04-19,2021-04-20,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
D05.20.4.21,Darlington,rawWW,cpTP24h,,2021-04-19,2021-04-20,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
E06.20.4.21,Newcastle,rawWW,cpTP24h,,2021-04-19,2021-04-20,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
F07.20.4.21,Ajax,rawWW,cpTP24h,,2021-04-20,2021-04-21,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
G08.20.4.21,Pickering,rawWW,cpTP24h,,2021-04-20,2021-04-21,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S1.20.4.21,Barrie,rawWW,cpTP24h,,2021-04-19,2021-04-20,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S2.20.4.21,Collingwood,rawWW,cpTP24h,,2021-04-19,2021-04-20,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S3.21.4.21,Midland,rawWW,cpTP24h,,2021-04-20,2021-04-21,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S4.21.4.21,Orillia,rawWW,cpTP24h,,2021-04-20,2021-04-21,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
A02.22.4.21,Corbett,rawWW,cpTP24h,,2021-04-21,2021-04-22,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
B03.22.4.21,Harmony,rawWW,cpTP24h,,2021-04-21,2021-04-22,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
C04.22.4.21,Courtice,rawWW,cpTP24h,,2021-04-21,2021-04-22,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
D05.22.4.21,Darlington,rawWW,cpTP24h,,2021-04-21,2021-04-22,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
E06.22.4.21,Newcastle,rawWW,cpTP24h,,2021-04-21,2021-04-22,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
F07.22.4.21,Ajax,rawWW,cpTP24h,,2021-04-22,2021-04-23,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
G08.22.4.21,Pickering,rawWW,cpTP24h,,2021-04-22,2021-04-23,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S1.22.4.21,Barrie,rawWW,cpTP24h,,2021-04-21,2021-04-22,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S3.23.4.21,Midland,rawWW,cpTP24h,,2021-04-22,2021-04-23,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S4.23.3.21,Orillia,rawWW,cpTP24h,,2021-04-22,2021-04-23,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
A02.25.4.21,Corbett,rawWW,cpTP24h,,2021-04-24,2021-04-25,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
B03.25.4.21,Harmony,rawWW,cpTP24h,,2021-04-24,2021-04-25,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
C04.25.4.21,Courtice,rawWW,cpTP24h,,2021-04-24,2021-04-25,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
D05.25.4.21,Darlington,rawWW,cpTP24h,,2021-04-24,2021-04-25,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
E06.25.4.21,Newcastle,rawWW,cpTP24h,,2021-04-24,2021-04-25,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
F07.25.4.21,Ajax,rawWW,cpTP24h,,2021-04-25,2021-04-26,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
G08.25.4.21,Pickering,rawWW,cpTP24h,,2021-04-25,2021-04-26,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S1.25.4.21,Barrie,rawWW,cpTP24h,,2021-04-24,2021-04-25,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S3.26.4.21,Midland,rawWW,cpTP24h,,2021-04-25,2021-04-26,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S4.26.4.21,Orillia,rawWW,cpTP24h,,2021-04-25,2021-04-26,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
C04.27.4.21,Courtice,rawWW,cpTP24h,,2021-04-26,2021-04-27,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
D05.27.4.21,Darlington,rawWW,cpTP24h,,2021-04-26,2021-04-27,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
E06.27.4.21,Newcastle,rawWW,cpTP24h,,2021-04-26,2021-04-27,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
F07.27.4.21,Ajax,rawWW,cpTP24h,,2021-04-27,2021-04-28,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
G08.27.4.21,Pickering,rawWW,cpTP24h,,2021-04-27,2021-04-28,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S1.27.4.21,Barrie,rawWW,cpTP24h,,2021-04-26,2021-04-27,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S2.27.4.21,Collingwood,rawWW,cpTP24h,,2021-04-26,2021-04-27,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S3.28.4.21,Midland,rawWW,cpTP24h,,2021-04-27,2021-04-28,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S4.28.4.21,Orillia,rawWW,cpTP24h,,2021-04-27,2021-04-28,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
A02.29.4.21,Corbett,rawWW,cpTP24h,,2021-04-28,2021-04-29,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
B03.29.4.21,Harmony,rawWW,cpTP24h,,2021-04-28,2021-04-29,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
C04.29.4.21,Courtice,rawWW,cpTP24h,,2021-04-28,2021-04-29,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
D05.29.4.21,Darlington,rawWW,cpTP24h,,2021-04-28,2021-04-29,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
E06.29.4.21,Newcastle,rawWW,cpTP24h,,2021-04-28,2021-04-29,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
F07.29.4.21,Ajax,rawWW,cpTP24h,,2021-04-29,2021-04-30,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
G08.29.4.21,Pickering,rawWW,cpTP24h,,2021-04-29,2021-04-30,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S1.29.4.21,Barrie,rawWW,cpTP24h,,2021-04-28,2021-04-29,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S3.30.4.21,Midland,rawWW,cpTP24h,,2021-04-29,2021-04-30,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S4.30.4.21,Orillia,rawWW,cpTP24h,,2021-04-29,2021-04-30,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
B03.2.5.21,Harmony,rawWW,cpTP24h,,2021-05-01,2021-05-02,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
C04.2.5.21,Courtice,rawWW,cpTP24h,,2021-05-01,2021-05-02,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
D05.2.5.21,Darlington,rawWW,cpTP24h,,2021-05-01,2021-05-02,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
E06.2.5.21,Newcastle,rawWW,cpTP24h,,2021-05-01,2021-05-02,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
F07.2.5.21,Ajax,rawWW,cpTP24h,,2021-05-02,2021-05-03,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
G08.2.5.21,Pickering,rawWW,cpTP24h,,2021-05-02,2021-05-03,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S1.2.5.21,Barrie,rawWW,cpTP24h,,2021-05-01,2021-05-02,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S3.4.5.21,Midland,rawWW,cpTP24h,,2021-05-03,2021-05-04,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S4.4.5.21,Orillia,rawWW,cpTP24h,,2021-05-03,2021-05-04,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
B03.4.5.21,Harmony,rawWW,cpTP24h,,2021-05-03,2021-05-04,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
C04.4.5.21,Courtice,rawWW,cpTP24h,,2021-05-03,2021-05-04,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
D05.4.5.21,Darlington,rawWW,cpTP24h,,2021-05-03,2021-05-04,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
E06.4.5.21,Newcastle,rawWW,cpTP24h,,2021-05-03,2021-05-04,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
F07.4.5.21,Ajax,rawWW,cpTP24h,,2021-05-04,2021-05-05,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
G08.4.5.21,Pickering,rawWW,cpTP24h,,2021-05-04,2021-05-05,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S1.4.5.21,Barrie,rawWW,cpTP24h,,2021-05-03,2021-05-04,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
S2.4.5.21,Collingwood,rawWW,cpTP24h,,2021-05-03,2021-05-04,0.5,15.0,Yes,Samples shipped on ice from site to lab by courier
