uSiteMeasureID,siteID,sampleID,reporterID,dateTime,type,typeOther,typeDescription,aggregation,aggregationOther,aggregationDesc,value,unit,notes
C04.30.9.21.Courtice,Courtice,C04.30.9.21,Islam G,2021-09-30,wwFlow,,,mean,,,1542,m3/h,
D05.26.9.21.Darlington,Darlington,D05.26.9.21,Islam G,2021-09-26,wwFlow,,,mean,,,661,m3/h,
D05.28.9.21.Darlington,Darlington,D05.28.9.21,Islam G,2021-09-28,wwFlow,,,mean,,,578,m3/h,
D05.30.9.21.Darlington,Darlington,D05.30.9.21,Islam G,2021-09-30,wwFlow,,,mean,,,514,m3/h,
E06.26.9.21.Newcastle,Newcastle,E06.26.9.21,Islam G,2021-09-26,wwFlow,,,mean,,,174,m3/h,
E06.28.9.21.Newcastle,Newcastle,E06.28.9.21,Islam G,2021-09-28,wwFlow,,,mean,,,145,m3/h,
E06.30.9.21.Newcastle,Newcastle,E06.30.9.21,Islam G,2021-09-30,wwFlow,,,mean,,,129,m3/h,
B03.3.10.21.Harmony,Harmony,B03.3.10.21,Islam G,2021-10-03,wwFlow,,,mean,,,909,m3/h,
B03.5.10.21.Harmony,Harmony,B03.5.10.21,Islam G,2021-10-05,wwFlow,,,mean,,,776,m3/h,
A02.5.10.21.Corbett,Corbett,A02.5.10.21,Islam G,2021-10-05,wwFlow,,,mean,,,2240,m3/h,
C04.5.10.21.Courtice,Courtice,C04.5.10.21,Islam G,2021-10-05,wwFlow,,,mean,,,1727,m3/h,
D05.3.10.21.Darlington,Darlington,D05.3.10.21,Islam G,2021-10-03,wwFlow,,,mean,,,645,m3/h,
D05.5.10.21.Darlington,Darlington,D05.5.10.21,Islam G,2021-10-05,wwFlow,,,mean,,,652,m3/h,
E06.3.10.21.Newcastle,Newcastle,E06.3.10.21,Islam G,2021-10-03,wwFlow,,,mean,,,153,m3/h,
E06.5.10.21.Newcastle,Newcastle,E06.5.10.21,Islam G,2021-10-05,wwFlow,,,mean,,,157,m3/h,
B03.10.10.21.Harmony,Harmony,B03.10.10.21,Islam G,2021-10-10,wwFlow,,,mean,,,753,m3/h,
B03.12.10.21.Harmony,Harmony,B03.12.10.21,Islam G,2021-10-12,wwFlow,,,mean,,,746,m3/h,
B03.14.10.21.Harmony,Harmony,B03.14.10.21,Islam G,2021-10-14,wwFlow,,,mean,,,735,m3/h,
A02.12.10.21.Corbett,Corbett,A02.12.10.21,Islam G,2021-10-12,wwFlow,,,mean,,,2141,m3/h,
S1.31.10.21.Barrie,Barrie,S1.31.10.21,Islam G,2021-10-31,wwFlow,,,single,,,60733,m3/d,
