sampleID,siteID,type,collection,dateTime,dateTimeStart,dateTimeEnd,sizeL,fieldSampleTempC,shippedOnIce,notes
G487,Lakefield,rawWW,cpTP24h,,2022-08-28 08:00:00,2022-08-29 08:00:00,6.25,,,
G513,Lakefield,rawWW,cpTP24h,,2022-08-30 08:00:00,2022-08-31 08:00:00,6.25,,,
G568,Lakefield,rawWW,cpTP24h,,2022-09-04 08:00:00,2022-09-05 08:00:00,6.25,,,
G583,Lakefield,rawWW,cpTP24h,,2022-09-06 08:00:00,2022-09-07 08:00:00,6.25,,,
G634,Lakefield,rawWW,cpTP24h,,2022-09-08 08:00:00,2022-09-09 08:00:00,6.25,,,
G660,Lakefield,rawWW,cpTP24h,,2022-09-11 08:00:00,2022-09-12 08:00:00,6.25,,,
G686,Lakefield,rawWW,cpTP24h,,2022-09-13 08:00:00,2022-09-14 08:00:00,6.25,,,
G727,Lakefield,rawWW,cpTP24h,,2022-09-15 08:00:00,2022-09-16 08:00:00,6.25,,,
G778,Lakefield,rawWW,cpTP24h,,2022-09-18 08:00:00,2022-09-19 08:00:00,6.25,,,
G790,Lakefield,rawWW,cpTP24h,,2022-09-20 08:00:00,2022-09-21 08:00:00,6.25,,,
G822,Lakefield,rawWW,cpTP24h,,2022-09-22 08:00:00,2022-09-23 08:00:00,6.0,,,
G852,Lakefield,rawWW,cpTP24h,,2022-09-25 08:00:00,2022-09-26 08:00:00,6.0,,,
G902,Lakefield,rawWW,cpTP24h,,2022-09-27 08:00:00,2022-09-28 08:00:00,6.25,,,
G927,Lakefield,rawWW,cpTP24h,,2022-09-29 08:00:00,2022-09-30 08:00:00,6.25,,,
G961,Lakefield,rawWW,cpTP24h,,2022-10-02 08:00:00,2022-10-03 08:00:00,6.25,,,
G990,Lakefield,rawWW,cpTP24h,,2022-10-04 08:00:00,2022-10-05 08:00:00,6.25,,,
H038,Lakefield,rawWW,cpTP24h,,2022-10-06 08:00:00,2022-10-07 08:00:00,6.25,,,
H042,Lakefield,rawWW,cpTP24h,,2022-10-09 08:00:00,2022-10-10 08:00:00,6.25,,,
H088,Lakefield,rawWW,cpTP24h,,2022-10-11 08:00:00,2022-10-12 08:00:00,6.25,,,
B116,Millbrook,rawWW,cpTP24h,,2021-06-06 08:00:00,2021-06-07 08:00:00,6.25,,,
B135,Millbrook,rawWW,cpTP24h,,2021-06-07 08:00:00,2021-06-08 08:00:00,6.25,,,
B154,Millbrook,rawWW,cpTP24h,,2021-06-08 08:00:00,2021-06-09 08:00:00,6.25,,,
B190,Millbrook,rawWW,cpTP24h,,2021-06-10 08:00:00,2021-06-11 08:00:00,6.25,,,
B209,Millbrook,rawWW,cpTP24h,,2021-06-13 08:00:00,2021-06-14 08:00:00,6.25,,,
B228,Millbrook,rawWW,cpTP24h,,2021-06-14 08:00:00,2021-06-15 08:00:00,6.25,,,
B244,Millbrook,rawWW,cpTP24h,,2021-06-15 08:00:00,2021-06-16 08:00:00,6.25,,,
B263,Millbrook,rawWW,cpTP24h,,2021-06-16 08:00:00,2021-06-17 08:00:00,6.25,,,
B285,Millbrook,rawWW,cpTP24h,,2021-06-17 08:00:00,2021-06-18 08:00:00,6.25,,,
B303,Millbrook,rawWW,cpTP24h,,2021-06-20 08:00:00,2021-06-21 08:00:00,6.25,,,
B322,Millbrook,rawWW,cpTP24h,,2021-06-21 08:00:00,2021-06-22 08:00:00,6.25,,,
B337,Millbrook,rawWW,cpTP24h,,2021-06-22 08:00:00,2021-06-23 08:00:00,6.25,,,
B352,Millbrook,rawWW,cpTP24h,,2021-06-24 08:00:00,2021-06-25 08:00:00,6.25,,,
B367,Millbrook,rawWW,cpTP24h,,2021-06-25 08:00:00,2021-06-26 08:00:00,6.25,,,
B380,Millbrook,rawWW,cpTP24h,,2021-06-28 08:00:00,2021-06-29 08:00:00,6.25,,,
B399,Millbrook,rawWW,cpTP24h,,2021-06-29 08:00:00,2021-06-30 08:00:00,6.25,,,
B414,Millbrook,rawWW,cpTP24h,,2021-06-30 08:00:00,2021-07-01 08:00:00,6.25,,,
B420,Millbrook,rawWW,cpTP24h,,2021-07-02 08:00:00,2021-07-03 08:00:00,6.25,,,
B440,Millbrook,rawWW,cpTP24h,,2021-07-05 08:00:00,2021-07-06 08:00:00,6.25,,,
B460,Millbrook,rawWW,cpTP24h,,2021-07-06 08:00:00,2021-07-07 08:00:00,6.25,,,
B481,Millbrook,rawWW,cpTP24h,,2021-07-07 08:00:00,2021-07-08 08:00:00,6.25,,,
B500,Millbrook,rawWW,cpTP24h,,2021-07-08 08:00:00,2021-07-09 08:00:00,6.25,,,
B516,Millbrook,rawWW,cpTP24h,,2021-07-09 08:00:00,2021-07-10 08:00:00,6.25,,,
B535,Millbrook,rawWW,cpTP24h,,2021-07-12 08:00:00,2021-07-13 08:00:00,6.25,,,
B554,Millbrook,rawWW,cpTP24h,,2021-07-13 08:00:00,2021-07-14 08:00:00,6.25,,,
B569,Millbrook,rawWW,cpTP24h,,2021-07-14 08:00:00,2021-07-15 08:00:00,6.25,,,
B582,Millbrook,rawWW,cpTP24h,,2021-07-15 08:00:00,2021-07-16 08:00:00,6.25,,,
B597,Millbrook,rawWW,cpTP24h,,2021-07-16 08:00:00,2021-07-17 08:00:00,6.25,,,
B617,Millbrook,rawWW,cpTP24h,,2021-07-19 08:00:00,2021-07-20 08:00:00,6.25,,,
B636,Millbrook,rawWW,cpTP24h,,2021-07-20 08:00:00,2021-07-21 08:00:00,6.25,,,
B651,Millbrook,rawWW,cpTP24h,,2021-07-21 08:00:00,2021-07-22 08:00:00,6.25,,,
B666,Millbrook,rawWW,cpTP24h,,2021-07-22 08:00:00,2021-07-23 08:00:00,6.25,,,
B681,Millbrook,rawWW,cpTP24h,,2021-07-23 08:00:00,2021-07-24 08:00:00,6.25,,,
B700,Millbrook,rawWW,cpTP24h,,2021-07-26 08:00:00,2021-07-27 08:00:00,6.25,,,
B719,Millbrook,rawWW,cpTP24h,,2021-07-27 08:00:00,2021-07-28 08:00:00,6.25,,,
B732,Millbrook,rawWW,cpTP24h,,2021-07-28 08:00:00,2021-07-29 08:00:00,6.25,,,
B743,Millbrook,rawWW,cpTP24h,,2021-07-29 08:00:00,2021-07-30 08:00:00,6.25,,,
B764,Millbrook,rawWW,cpTP24h,,2021-07-30 08:00:00,2021-07-31 08:00:00,6.25,,,
B784,Millbrook,rawWW,cpTP24h,,2021-08-03 08:00:00,2021-08-04 08:00:00,6.25,,,
B816,Millbrook,rawWW,cpTP24h,,2021-08-04 08:00:00,2021-08-05 08:00:00,6.25,,,
B833,Millbrook,rawWW,cpTP24h,,2021-08-05 08:00:00,2021-08-06 08:00:00,6.25,,,
B846,Millbrook,rawWW,cpTP24h,,2021-08-08 08:00:00,2021-08-09 08:00:00,6.25,,,
B859,Millbrook,rawWW,cpTP24h,,2021-08-09 08:00:00,2021-08-10 08:00:00,6.25,,,
B877,Millbrook,rawWW,cpTP24h,,2021-08-10 08:00:00,2021-08-11 08:00:00,6.25,,,
B896,Millbrook,rawWW,cpTP24h,,2021-08-11 08:00:00,2021-08-12 08:00:00,6.25,,,
B908,Millbrook,rawWW,cpTP24h,,2021-08-12 08:00:00,2021-08-13 08:00:00,6.25,,,
B948,Millbrook,rawWW,cpTP24h,,2021-08-16 08:00:00,2021-08-17 08:00:00,6.25,,,
B962,Millbrook,rawWW,cpTP24h,,2021-08-17 08:00:00,2021-08-18 08:00:00,6.25,,,
B977,Millbrook,rawWW,cpTP24h,,2021-08-18 08:00:00,2021-08-19 08:00:00,6.25,,,
B992,Millbrook,rawWW,cpTP24h,,2021-08-19 08:00:00,2021-08-20 08:00:00,6.25,,,
C011,Millbrook,rawWW,cpTP24h,,2021-08-22 08:00:00,2021-08-23 08:00:00,6.25,,,
C031,Millbrook,rawWW,cpTP24h,,2021-08-23 08:00:00,2021-08-24 08:00:00,6.25,,,
C046,Millbrook,rawWW,cpTP24h,,2021-08-24 08:00:00,2021-08-25 08:00:00,6.25,,,
C060,Millbrook,rawWW,cpTP24h,,2021-08-25 08:00:00,2021-08-26 08:00:00,6.25,,,
C075,Millbrook,rawWW,cpTP24h,,2021-08-26 08:00:00,2021-08-27 08:00:00,6.25,,,
C094,Millbrook,rawWW,cpTP24h,,2021-08-29 08:00:00,2021-08-30 08:00:00,6.25,,,
C113,Millbrook,rawWW,cpTP24h,,2021-08-30 08:00:00,2021-08-31 08:00:00,6.25,,,
C126,Millbrook,rawWW,cpTP24h,,2021-08-31 08:00:00,2021-09-01 08:00:00,6.25,,,
C144,Millbrook,rawWW,cpTP24h,,2021-09-01 08:00:00,2021-09-02 08:00:00,6.25,,,
C152,Millbrook,rawWW,cpTP24h,,2021-09-02 08:00:00,2021-09-03 08:00:00,6.25,,,
C187,Millbrook,rawWW,cpTP24h,,2021-09-06 08:00:00,2021-09-07 08:00:00,6.25,,,
C205,Millbrook,rawWW,cpTP24h,,2021-09-07 08:00:00,2021-09-08 08:00:00,6.25,,,
C215,Millbrook,rawWW,cpTP24h,,2021-09-08 08:00:00,2021-09-09 08:00:00,6.25,,,
C234,Millbrook,rawWW,cpTP24h,,2021-09-09 08:00:00,2021-09-10 08:00:00,6.25,,,
C254,Millbrook,rawWW,cpTP24h,,2021-09-12 08:00:00,2021-09-13 08:00:00,6.25,,,
C268,Millbrook,rawWW,cpTP24h,,2021-09-13 08:00:00,2021-09-14 08:00:00,6.25,,,
C281,Millbrook,rawWW,cpTP24h,,2021-09-14 08:00:00,2021-09-15 08:00:00,6.25,,,
C291,Millbrook,rawWW,cpTP24h,,2021-09-15 08:00:00,2021-09-16 08:00:00,6.25,,,
C310,Millbrook,rawWW,cpTP24h,,2021-09-16 08:00:00,2021-09-17 08:00:00,6.25,,,
C330,Millbrook,rawWW,cpTP24h,,2021-09-19 08:00:00,2021-09-20 08:00:00,6.25,,,
C342,Millbrook,rawWW,cpTP24h,,2021-09-20 08:00:00,2021-09-21 08:00:00,6.25,,,
C356,Millbrook,rawWW,cpTP24h,,2021-09-21 08:00:00,2021-09-22 08:00:00,6.25,,,
C370,Millbrook,rawWW,cpTP24h,,2021-09-22 08:00:00,2021-09-23 08:00:00,6.25,,,
C386,Millbrook,rawWW,cpTP24h,,2021-09-23 08:00:00,2021-09-24 08:00:00,6.25,,,
C406,Millbrook,rawWW,cpTP24h,,2021-09-26 08:00:00,2021-09-27 08:00:00,6.25,,,
C424,Millbrook,rawWW,cpTP24h,,2021-09-27 08:00:00,2021-09-28 08:00:00,6.25,,,
C438,Millbrook,rawWW,cpTP24h,,2021-09-28 08:00:00,2021-09-29 08:00:00,6.25,,,
C447,Millbrook,rawWW,cpTP24h,,2021-09-29 08:00:00,2021-09-30 08:00:00,6.25,,,
C464,Millbrook,rawWW,cpTP24h,,2021-09-30 08:00:00,2021-10-01 08:00:00,6.25,,,
C484,Millbrook,rawWW,cpTP24h,,2021-10-03 08:00:00,2021-10-04 08:00:00,6.25,,,
C498,Millbrook,rawWW,cpTP24h,,2021-10-04 08:00:00,2021-10-05 08:00:00,6.25,,,
C512,Millbrook,rawWW,cpTP24h,,2021-10-05 08:00:00,2021-10-06 08:00:00,6.25,,,
C522,Millbrook,rawWW,cpTP24h,,2021-10-06 08:00:00,2021-10-07 08:00:00,6.25,,,
C542,Millbrook,rawWW,cpTP24h,,2021-10-07 08:00:00,2021-10-08 08:00:00,6.25,,,
C562,Millbrook,rawWW,cpTP24h,,2021-10-11 08:00:00,2021-10-12 08:00:00,6.25,,,
C578,Millbrook,rawWW,cpTP24h,,2021-10-12 08:00:00,2021-10-13 08:00:00,6.25,,,
C590,Millbrook,rawWW,cpTP24h,,2021-10-13 08:00:00,2021-10-14 08:00:00,6.25,,,
C608,Millbrook,rawWW,cpTP24h,,2021-10-14 08:00:00,2021-10-15 08:00:00,6.25,,,
C626,Millbrook,rawWW,cpTP24h,,2021-10-17 08:00:00,2021-10-18 08:00:00,6.25,,,
C642,Millbrook,rawWW,cpTP24h,,2021-10-18 08:00:00,2021-10-19 08:00:00,6.25,,,
C676,Millbrook,rawWW,cpTP24h,,2021-10-20 08:00:00,2021-10-21 08:00:00,6.25,,,
C693,Millbrook,rawWW,cpTP24h,,2021-10-21 08:00:00,2021-10-22 08:00:00,6.25,,,
C717,Millbrook,rawWW,cpTP24h,,2021-10-24 08:00:00,2021-10-25 08:00:00,6.25,,,
C736,Millbrook,rawWW,cpTP24h,,2021-10-25 08:00:00,2021-10-26 08:00:00,6.25,,,
C751,Millbrook,rawWW,cpTP24h,,2021-10-26 08:00:00,2021-10-27 08:00:00,6.25,,,
C764,Millbrook,rawWW,cpTP24h,,2021-10-27 08:00:00,2021-10-28 08:00:00,6.25,,,
C783,Millbrook,rawWW,cpTP24h,,2021-10-28 08:00:00,2021-10-29 08:00:00,6.25,,,
C805,Millbrook,rawWW,cpTP24h,,2021-10-31 08:00:00,2021-11-01 08:00:00,6.25,,,
C819,Millbrook,rawWW,cpTP24h,,2021-11-01 08:00:00,2021-11-02 08:00:00,6.25,,,
C833,Millbrook,rawWW,cpTP24h,,2021-11-02 08:00:00,2021-11-03 08:00:00,6.25,,,
C847,Millbrook,rawWW,cpTP24h,,2021-11-03 08:00:00,2021-11-04 08:00:00,6.25,,,
C864,Millbrook,rawWW,cpTP24h,,2021-11-04 08:00:00,2021-11-05 08:00:00,6.25,,,
C887,Millbrook,rawWW,cpTP24h,,2021-11-07 08:00:00,2021-11-08 08:00:00,6.25,,,
C902,Millbrook,rawWW,cpTP24h,,2021-11-08 08:00:00,2021-11-09 08:00:00,6.25,,,
C917,Millbrook,rawWW,cpTP24h,,2021-11-09 08:00:00,2021-11-10 08:00:00,6.25,,,
C963,Millbrook,rawWW,cpTP24h,,2021-11-14 08:00:00,2021-11-15 08:00:00,6.25,,,
C975,Millbrook,rawWW,cpTP24h,,2021-11-15 08:00:00,2021-11-16 08:00:00,6.25,,,
C989,Millbrook,rawWW,cpTP24h,,2021-11-16 08:00:00,2021-11-17 08:00:00,6.25,,,
D003,Millbrook,rawWW,cpTP24h,,2021-11-17 08:00:00,2021-11-18 08:00:00,6.25,,,
D026,Millbrook,rawWW,cpTP24h,,2021-11-18 08:00:00,2021-11-19 08:00:00,6.25,,,
D043,Millbrook,rawWW,cpTP24h,,2021-11-21 08:00:00,2021-11-22 08:00:00,6.25,,,
D071,Millbrook,rawWW,cpTP24h,,2021-11-23 08:00:00,2021-11-24 08:00:00,6.25,,,
D085,Millbrook,rawWW,cpTP24h,,2021-11-24 08:00:00,2021-11-25 08:00:00,6.25,,,
D100,Millbrook,rawWW,cpTP24h,,2021-11-25 08:00:00,2021-11-26 08:00:00,6.25,,,
D114,Millbrook,rawWW,cpTP24h,,2021-11-28 08:00:00,2021-11-29 08:00:00,6.25,,,
D135,Millbrook,rawWW,cpTP24h,,2021-11-29 08:00:00,2021-11-30 08:00:00,6.25,,,
D148,Millbrook,rawWW,cpTP24h,,2021-11-30 08:00:00,2021-12-01 08:00:00,6.25,,,
D178,Millbrook,rawWW,cpTP24h,,2021-12-01 08:00:00,2021-12-02 08:00:00,6.25,,,
D203,Millbrook,rawWW,cpTP24h,,2021-12-02 08:00:00,2021-12-03 08:00:00,6.25,,,
D224,Millbrook,rawWW,cpTP24h,,2021-12-05 08:00:00,2021-12-06 08:00:00,6.25,,,
D245,Millbrook,rawWW,cpTP24h,,2021-12-06 08:00:00,2021-12-07 08:00:00,6.25,,,
D263,Millbrook,rawWW,cpTP24h,,2021-12-07 08:00:00,2021-12-08 08:00:00,6.25,,,
D298,Millbrook,rawWW,cpTP24h,,2021-12-08 08:00:00,2021-12-09 08:00:00,6.25,,,
D323,Millbrook,rawWW,cpTP24h,,2021-12-09 08:00:00,2021-12-10 08:00:00,6.25,,,
D347,Millbrook,rawWW,cpTP24h,,2021-12-12 08:00:00,2021-12-13 08:00:00,6.25,,,
D379,Millbrook,rawWW,cpTP24h,,2021-12-13 08:00:00,2021-12-14 08:00:00,6.25,,,
D398,Millbrook,rawWW,cpTP24h,,2021-12-14 08:00:00,2021-12-15 08:00:00,6.25,,,
D418,Millbrook,rawWW,cpTP24h,,2021-12-15 08:00:00,2021-12-16 08:00:00,6.25,,,
D440,Millbrook,rawWW,cpTP24h,,2021-12-16 08:00:00,2021-12-17 08:00:00,6.25,,,
D464,Millbrook,rawWW,cpTP24h,,2021-12-19 08:00:00,2021-12-20 08:00:00,6.25,,,
D483,Millbrook,rawWW,cpTP24h,,2021-12-20 08:00:00,2021-12-21 08:00:00,6.25,,,
D502,Millbrook,rawWW,cpTP24h,,2021-12-21 08:00:00,2021-12-22 08:00:00,6.25,,,
D511,Millbrook,rawWW,cpTP24h,,2021-12-22 08:00:00,2021-12-23 08:00:00,6.25,,,
D546,Millbrook,rawWW,cpTP24h,,2021-12-23 08:00:00,2021-12-24 08:00:00,6.25,,,
D534,Millbrook,rawWW,cpTP24h,,2021-12-28 08:00:00,2021-12-29 08:00:00,6.25,,,
D542,Millbrook,rawWW,cpTP24h,,2021-12-29 08:00:00,2021-12-30 08:00:00,6.25,,,
D544,Millbrook,rawWW,cpTP24h,,2021-12-30 08:00:00,2021-12-31 08:00:00,6.25,,,
D594,Millbrook,rawWW,cpTP24h,,2022-01-03 08:00:00,2022-01-04 08:00:00,6.25,,,
D592,Millbrook,rawWW,cpTP24h,,2022-01-04 08:00:00,2022-01-05 08:00:00,6.25,,,
D608,Millbrook,rawWW,cpTP24h,,2022-01-05 08:00:00,2022-01-06 08:00:00,6.25,,,
D629,Millbrook,rawWW,cpTP24h,,2022-01-06 08:00:00,2022-01-07 08:00:00,6.25,,,
D643,Millbrook,rawWW,cpTP24h,,2022-01-09 08:00:00,2022-01-10 08:00:00,6.25,,,
D660,Millbrook,rawWW,cpTP24h,,2022-01-10 08:00:00,2022-01-11 08:00:00,6.25,,,
D678,Millbrook,rawWW,cpTP24h,,2022-01-11 08:00:00,2022-01-12 08:00:00,6.25,,,
D697,Millbrook,rawWW,cpTP24h,,2022-01-12 08:00:00,2022-01-13 08:00:00,6.25,,,
D727,Millbrook,rawWW,cpTP24h,,2022-01-13 08:00:00,2022-01-14 08:00:00,6.0,,,
D717,Millbrook,rawWW,cpTP24h,,2022-01-16 08:00:00,2022-01-17 08:00:00,6.0,,,
D742,Millbrook,rawWW,cpTP24h,,2022-01-17 08:00:00,2022-01-18 08:00:00,6.0,,,
D761,Millbrook,rawWW,cpTP24h,,2022-01-18 08:00:00,2022-01-19 08:00:00,6.25,,,
D783,Millbrook,rawWW,cpTP24h,,2022-01-19 08:00:00,2022-01-20 08:00:00,6.25,,,
D802,Millbrook,rawWW,cpTP24h,,2022-01-20 08:00:00,2022-01-21 08:00:00,6.25,,,
D825,Millbrook,rawWW,cpTP24h,,2022-01-23 08:00:00,2022-01-24 08:00:00,6.0,,,
D834,Millbrook,rawWW,cpTP24h,,2022-01-24 08:00:00,2022-01-25 08:00:00,6.0,,,
D863,Millbrook,rawWW,cpTP24h,,2022-01-25 08:00:00,2022-01-26 08:00:00,6.25,,,
D881,Millbrook,rawWW,cpTP24h,,2022-01-26 08:00:00,2022-01-27 08:00:00,6.25,,,
D903,Millbrook,rawWW,cpTP24h,,2022-01-27 08:00:00,2022-01-28 08:00:00,6.25,,,
D926,Millbrook,rawWW,cpTP24h,,2022-01-30 08:00:00,2022-01-31 08:00:00,6.25,,,
D942,Millbrook,rawWW,cpTP24h,,2022-01-31 08:00:00,2022-02-01 08:00:00,6.25,,,
D963,Millbrook,rawWW,cpTP24h,,2022-02-01 08:00:00,2022-02-02 08:00:00,6.25,,,
D977,Millbrook,rawWW,cpTP24h,,2022-02-02 08:00:00,2022-02-03 08:00:00,6.25,,,
E001,Millbrook,rawWW,cpTP24h,,2022-02-03 08:00:00,2022-02-04 08:00:00,6.25,,,
E021,Millbrook,rawWW,cpTP24h,,2022-02-06 08:00:00,2022-02-07 08:00:00,6.25,,,
E040,Millbrook,rawWW,cpTP24h,,2022-02-07 08:00:00,2022-02-08 08:00:00,6.25,,,
E062,Millbrook,rawWW,cpTP24h,,2022-02-08 08:00:00,2022-02-09 08:00:00,6.25,,,
E076,Millbrook,rawWW,cpTP24h,,2022-02-09 08:00:00,2022-02-10 08:00:00,6.0,,,
E102,Millbrook,rawWW,cpTP24h,,2022-02-10 08:00:00,2022-02-11 08:00:00,6.0,,,
E120,Millbrook,rawWW,cpTP24h,,2022-02-13 08:00:00,2022-02-14 08:00:00,6.0,,,
E132,Millbrook,rawWW,cpTP24h,,2022-02-14 08:00:00,2022-02-15 08:00:00,6.0,,,
E168,Millbrook,rawWW,cpTP24h,,2022-02-15 08:00:00,2022-02-16 08:00:00,6.0,,,
E186,Millbrook,rawWW,cpTP24h,,2022-02-16 08:00:00,2022-02-17 08:00:00,6.0,,,
E196,Millbrook,rawWW,cpTP24h,,2022-02-17 08:00:00,2022-02-18 08:00:00,6.25,,,
E226B,Millbrook,rawWW,cpTP24h,,2022-02-21 08:00:00,2022-02-22 08:00:00,6.25,,,
E261,Millbrook,rawWW,cpTP24h,,2022-02-22 08:00:00,2022-02-23 08:00:00,6.25,,,
E283,Millbrook,rawWW,cpTP24h,,2022-02-23 08:00:00,2022-02-24 08:00:00,6.25,,,
E293,Millbrook,rawWW,cpTP24h,,2022-02-24 08:00:00,2022-02-25 08:00:00,6.0,,,
E323,Millbrook,rawWW,cpTP24h,,2022-02-27 08:00:00,2022-02-28 08:00:00,6.0,,,
E340,Millbrook,rawWW,cpTP24h,,2022-02-28 08:00:00,2022-03-01 08:00:00,6.0,,,
E357,Millbrook,rawWW,cpTP24h,,2022-03-01 08:00:00,2022-03-02 08:00:00,6.0,,,
E383,Millbrook,rawWW,cpTP24h,,2022-03-02 08:00:00,2022-03-03 08:00:00,6.25,,,
E367,Millbrook,rawWW,cpTP24h,,2022-03-03 08:00:00,2022-03-04 08:00:00,6.25,,,
E414,Millbrook,rawWW,cpTP24h,,2022-03-06 08:00:00,2022-03-07 08:00:00,6.0,,,
E432,Millbrook,rawWW,cpTP24h,,2022-03-07 08:00:00,2022-03-08 08:00:00,6.0,,,
E449,Millbrook,rawWW,cpTP24h,,2022-03-08 08:00:00,2022-03-09 08:00:00,6.25,,,
E463,Millbrook,rawWW,cpTP24h,,2022-03-09 08:00:00,2022-03-10 08:00:00,6.25,,,
E489,Millbrook,rawWW,cpTP24h,,2022-03-10 08:00:00,2022-03-11 08:00:00,6.25,,,
E505,Millbrook,rawWW,cpTP24h,,2022-03-13 08:00:00,2022-03-14 08:00:00,6.25,,,
E526,Millbrook,rawWW,cpTP24h,,2022-03-14 08:00:00,2022-03-15 08:00:00,6.25,,,
E542,Millbrook,rawWW,cpTP24h,,2022-03-15 08:00:00,2022-03-16 08:00:00,6.25,,,
E555,Millbrook,rawWW,cpTP24h,,2022-03-16 08:00:00,2022-03-17 08:00:00,6.25,,,
E567,Millbrook,rawWW,cpTP24h,,2022-03-17 08:00:00,2022-03-18 08:00:00,6.25,,,
E597,Millbrook,rawWW,cpTP24h,,2022-03-20 08:00:00,2022-03-21 08:00:00,6.25,,,
E610,Millbrook,rawWW,cpTP24h,,2022-03-21 08:00:00,2022-03-22 08:00:00,6.0,,,
E633,Millbrook,rawWW,cpTP24h,,2022-03-22 08:00:00,2022-03-23 08:00:00,6.25,,,
E644,Millbrook,rawWW,cpTP24h,,2022-03-23 08:00:00,2022-03-24 08:00:00,6.25,,,
E659,Millbrook,rawWW,cpTP24h,,2022-03-24 08:00:00,2022-03-25 08:00:00,6.25,,,
E705,Millbrook,rawWW,cpTP24h,,2022-03-27 08:00:00,2022-03-28 08:00:00,6.25,,,
E703,Millbrook,rawWW,cpTP24h,,2022-03-28 08:00:00,2022-03-29 08:00:00,6.25,,,
E726,Millbrook,rawWW,cpTP24h,,2022-03-29 08:00:00,2022-03-30 08:00:00,6.25,,,
E734,Millbrook,rawWW,cpTP24h,,2022-03-30 08:00:00,2022-03-31 08:00:00,6.25,,,
E747,Millbrook,rawWW,cpTP24h,,2022-03-31 08:00:00,2022-04-01 08:00:00,6.25,,,
E769,Millbrook,rawWW,cpTP24h,,2022-04-03 08:00:00,2022-04-04 08:00:00,6.25,,,
E791,Millbrook,rawWW,cpTP24h,,2022-04-04 08:00:00,2022-04-05 08:00:00,6.25,,,
E810,Millbrook,rawWW,cpTP24h,,2022-04-05 08:00:00,2022-04-06 08:00:00,6.25,,,
E839,Millbrook,rawWW,cpTP24h,,2022-04-06 08:00:00,2022-04-07 08:00:00,6.25,,,
E862,Millbrook,rawWW,cpTP24h,,2022-04-07 08:00:00,2022-04-08 08:00:00,6.25,,,
E882,Millbrook,rawWW,cpTP24h,,2022-04-11 08:00:00,2022-04-12 08:00:00,6.25,,,
E897,Millbrook,rawWW,cpTP24h,,2022-04-12 08:00:00,2022-04-13 08:00:00,6.25,,,
E899,Millbrook,rawWW,cpTP24h,,2022-04-13 08:00:00,2022-04-14 08:00:00,6.25,,,
E958,Millbrook,rawWW,cpTP24h,,2022-04-18 08:00:00,2022-04-19 08:00:00,6.25,,,
E988,Millbrook,rawWW,cpTP24h,,2022-04-19 08:00:00,2022-04-20 08:00:00,6.25,,,
E995,Millbrook,rawWW,cpTP24h,,2022-04-20 08:00:00,2022-04-21 08:00:00,6.25,,,
F018,Millbrook,rawWW,cpTP24h,,2022-04-21 08:00:00,2022-04-22 08:00:00,6.25,,,
F038,Millbrook,rawWW,cpTP24h,,2022-04-25 08:00:00,2022-04-26 08:00:00,6.25,,,
F062,Millbrook,rawWW,cpTP24h,,2022-04-27 08:00:00,2022-04-28 08:00:00,6.25,,,
F098,Millbrook,rawWW,cpTP24h,,2022-04-28 08:00:00,2022-04-29 08:00:00,6.25,,,
F106,Millbrook,rawWW,cpTP24h,,2022-05-01 08:00:00,2022-05-02 08:00:00,6.25,,,
F127,Millbrook,rawWW,cpTP24h,,2022-05-02 08:00:00,2022-05-03 08:00:00,6.25,,,
F125,Millbrook,rawWW,cpTP24h,,2022-05-03 08:00:00,2022-05-04 08:00:00,6.25,,,
F157,Millbrook,rawWW,cpTP24h,,2022-05-04 08:00:00,2022-05-05 08:00:00,6.25,,,
F173,Millbrook,rawWW,cpTP24h,,2022-05-05 08:00:00,2022-05-06 08:00:00,6.25,,,
F181,Millbrook,rawWW,cpTP24h,,2022-05-08 08:00:00,2022-05-09 08:00:00,6.25,,,
F206,Millbrook,rawWW,cpTP24h,,2022-05-09 08:00:00,2022-05-10 08:00:00,6.25,,,
F214,Millbrook,rawWW,cpTP24h,,2022-05-10 08:00:00,2022-05-11 08:00:00,6.25,,,
F233,Millbrook,rawWW,cpTP24h,,2022-05-11 08:00:00,2022-05-12 08:00:00,6.25,,,
F248,Millbrook,rawWW,cpTP24h,,2022-05-12 08:00:00,2022-05-13 08:00:00,6.25,,,
F259,Millbrook,rawWW,cpTP24h,,2022-05-15 08:00:00,2022-05-16 08:00:00,6.25,,,
F283,Millbrook,rawWW,cpTP24h,,2022-05-16 08:00:00,2022-05-17 08:00:00,6.25,,,
F292,Millbrook,rawWW,cpTP24h,,2022-05-17 08:00:00,2022-05-18 08:00:00,6.25,,,
F312,Millbrook,rawWW,cpTP24h,,2022-05-18 08:00:00,2022-05-19 08:00:00,6.25,,,
F331,Millbrook,rawWW,cpTP24h,,2022-05-19 08:00:00,2022-05-20 08:00:00,6.25,,,
F348,Millbrook,rawWW,cpTP24h,,2022-05-23 08:00:00,2022-05-24 08:00:00,6.25,,,
F361,Millbrook,rawWW,cpTP24h,,2022-05-24 08:00:00,2022-05-25 08:00:00,6.25,,,
F385,Millbrook,rawWW,cpTP24h,,2022-05-25 08:00:00,2022-05-26 08:00:00,6.25,,,
F414,Millbrook,rawWW,cpTP24h,,2022-05-26 08:00:00,2022-05-27 08:00:00,6.25,,,
