uWwMeasureID,sampleID,labID,assayMethodID,instrumentID,reporterID,analysisDate,reportDate,fractionAnalyzed,type,typeOther,unit,unitOther,index,value,qualityFlag,CF,ESV,notes
386_GWP_003_nPMMoV_50_1_2021-09-17,GWP_003,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,nPMMoV,,gcMl,,50_1,572.7577778555894,,114.28571428571428,2.2857142857142856,
387_GWP_003_nPMMoV_50_2_2021-09-17,GWP_003,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,nPMMoV,,gcMl,,50_2,704.0340065476901,,114.28571428571428,2.2857142857142856,
388_KLL_005_covN1_51_1_2021-09-17,KLL_005,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covN1,,gcMl,,51_1,5.945322146939788,,114.28571428571428,2.2857142857142856,
389_KLL_005_covN1_51_2_2021-09-17,KLL_005,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covN1,,gcMl,,51_2,6.469823329373863,,114.28571428571428,2.2857142857142856,
390_KLL_005_covE_51_1_2021-09-17,KLL_005,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covE,,gcMl,,51_1,3.9752406327502667,,114.28571428571428,2.2857142857142856,
391_KLL_005_covE_51_2_2021-09-17,KLL_005,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covE,,gcMl,,51_2,3.935172890883536,,114.28571428571428,2.2857142857142856,
392_KLL_005_other_51_1_2021-09-17,KLL_005,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,other,,gcMl,,51_1,7.383974659627826,,114.28571428571428,2.2857142857142856,
393_KLL_005_other_51_2_2021-09-17,KLL_005,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,other,,gcMl,,51_2,8.92426587537822,,114.28571428571428,2.2857142857142856,
394_KLL_005_nPMMoV_51_1_2021-09-17,KLL_005,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,nPMMoV,,gcMl,,51_1,1957.7974366117085,,114.28571428571428,2.2857142857142856,
395_KLL_005_nPMMoV_51_2_2021-09-17,KLL_005,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,nPMMoV,,gcMl,,51_2,1065.7107265824295,,114.28571428571428,2.2857142857142856,
396_KLL_006_covN1_52_1_2021-09-17,KLL_006,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covN1,,gcMl,,52_1,0.0,,114.28571428571428,2.2857142857142856,
397_KLL_006_covN1_52_2_2021-09-17,KLL_006,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covN1,,gcMl,,52_2,0.9375741698849138,,114.28571428571428,2.2857142857142856,
398_KLL_006_covE_52_1_2021-09-17,KLL_006,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covE,,gcMl,,52_1,0.0,,114.28571428571428,2.2857142857142856,
399_KLL_006_covE_52_2_2021-09-17,KLL_006,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covE,,gcMl,,52_2,0.0,,114.28571428571428,2.2857142857142856,
400_KLL_006_other_52_1_2021-09-17,KLL_006,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,other,,gcMl,,52_1,6.317429801063239,,114.28571428571428,2.2857142857142856,
401_KLL_006_other_52_2_2021-09-17,KLL_006,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,other,,gcMl,,52_2,5.301130328452788,,114.28571428571428,2.2857142857142856,
402_KLL_006_nPMMoV_52_1_2021-09-17,KLL_006,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,nPMMoV,,gcMl,,52_1,1427.1010161634977,,114.28571428571428,2.2857142857142856,
403_KLL_006_nPMMoV_52_2_2021-09-17,KLL_006,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,nPMMoV,,gcMl,,52_2,1393.4118077835158,,114.28571428571428,2.2857142857142856,
404_MSTP_005_covN1_53_1_2021-09-17,MSTP_005,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covN1,,gcMl,,53_1,0.0,,114.28571428571428,2.2857142857142856,
405_MSTP_005_covN1_53_2_2021-09-17,MSTP_005,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covN1,,gcMl,,53_2,0.0,,114.28571428571428,2.2857142857142856,
406_MSTP_005_covE_53_1_2021-09-17,MSTP_005,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covE,,gcMl,,53_1,0.0,,114.28571428571428,2.2857142857142856,
407_MSTP_005_covE_53_2_2021-09-17,MSTP_005,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covE,,gcMl,,53_2,0.0,,114.28571428571428,2.2857142857142856,
408_MSTP_005_other_53_1_2021-09-17,MSTP_005,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,other,,gcMl,,53_1,2.953526061663656,,114.28571428571428,2.2857142857142856,
409_MSTP_005_other_53_2_2021-09-17,MSTP_005,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,other,,gcMl,,53_2,2.915233858759482,,114.28571428571428,2.2857142857142856,
410_MSTP_005_nPMMoV_53_1_2021-09-17,MSTP_005,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,nPMMoV,,gcMl,,53_1,2158.055543224893,,114.28571428571428,2.2857142857142856,
411_MSTP_005_nPMMoV_53_2_2021-09-17,MSTP_005,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,nPMMoV,,gcMl,,53_2,2086.985231657817,,114.28571428571428,2.2857142857142856,
412_MSTP_006_covN1_54_1_2021-09-17,MSTP_006,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covN1,,gcMl,,54_1,0.0,,114.28571428571428,2.2857142857142856,
413_MSTP_006_covN1_54_2_2021-09-17,MSTP_006,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covN1,,gcMl,,54_2,0.0,,114.28571428571428,2.2857142857142856,
414_MSTP_006_covE_54_1_2021-09-17,MSTP_006,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covE,,gcMl,,54_1,0.0,,114.28571428571428,2.2857142857142856,
415_MSTP_006_covE_54_2_2021-09-17,MSTP_006,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covE,,gcMl,,54_2,0.0,,114.28571428571428,2.2857142857142856,
416_MSTP_006_other_54_1_2021-09-17,MSTP_006,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,other,,gcMl,,54_1,2.293533150712331,,114.28571428571428,2.2857142857142856,
417_MSTP_006_other_54_2_2021-09-17,MSTP_006,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,other,,gcMl,,54_2,0.0,,114.28571428571428,2.2857142857142856,
418_MSTP_006_nPMMoV_54_1_2021-09-17,MSTP_006,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,nPMMoV,,gcMl,,54_1,1720.1674503884065,,114.28571428571428,2.2857142857142856,
419_MSTP_006_nPMMoV_54_2_2021-09-17,MSTP_006,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,nPMMoV,,gcMl,,54_2,1797.427600566824,,114.28571428571428,2.2857142857142856,
420_SWP_006_covN1_55_1_2021-09-17,SWP_006,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covN1,,gcMl,,55_1,0.3590954672238374,,114.28571428571428,2.2857142857142856,
421_SWP_006_covN1_55_2_2021-09-17,SWP_006,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covN1,,gcMl,,55_2,0.7857124716509164,,114.28571428571428,2.2857142857142856,
422_SWP_006_covE_55_1_2021-09-17,SWP_006,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covE,,gcMl,,55_1,3.7458423053565855,,114.28571428571428,2.2857142857142856,
423_SWP_006_covE_55_2_2021-09-17,SWP_006,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covE,,gcMl,,55_2,0.9091150736490594,,114.28571428571428,2.2857142857142856,
424_SWP_006_other_55_1_2021-09-17,SWP_006,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,other,,gcMl,,55_1,1.357818234565879,,114.28571428571428,2.2857142857142856,
425_SWP_006_other_55_2_2021-09-17,SWP_006,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,other,,gcMl,,55_2,1.020136101732497,,114.28571428571428,2.2857142857142856,
426_SWP_006_nPMMoV_55_1_2021-09-17,SWP_006,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,nPMMoV,,gcMl,,55_1,1629.388788028037,,114.28571428571428,2.2857142857142856,
427_SWP_006_nPMMoV_55_2_2021-09-17,SWP_006,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,nPMMoV,,gcMl,,55_2,892.2486676053783,,114.28571428571428,2.2857142857142856,
428_SWP_007_covN1_56_1_2021-09-17,SWP_007,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covN1,,gcMl,,56_1,1.4486965311351052,,114.28571428571428,2.2857142857142856,
429_SWP_007_covN1_56_2_2021-09-17,SWP_007,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covN1,,gcMl,,56_2,0.7868738878958169,,114.28571428571428,2.2857142857142856,
430_SWP_007_covE_56_1_2021-09-17,SWP_007,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covE,,gcMl,,56_1,0.0,,114.28571428571428,2.2857142857142856,
431_SWP_007_covE_56_2_2021-09-17,SWP_007,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,covE,,gcMl,,56_2,0.7701251104452282,,114.28571428571428,2.2857142857142856,
432_SWP_007_other_56_1_2021-09-17,SWP_007,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,other,,gcMl,,56_1,3.2756356211454403,,114.28571428571428,2.2857142857142856,
433_SWP_007_other_56_2_2021-09-17,SWP_007,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,other,,gcMl,,56_2,2.350473022838089,,114.28571428571428,2.2857142857142856,
434_SWP_007_nPMMoV_56_1_2021-09-17,SWP_007,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,nPMMoV,,gcMl,,56_1,1111.4883187155344,,114.28571428571428,2.2857142857142856,
435_SWP_007_nPMMoV_56_2_2021-09-17,SWP_007,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-17,2021-10-20,solid,nPMMoV,,gcMl,,56_2,1169.4229371217707,,114.28571428571428,2.2857142857142856,
436_GWP_002_covN1_57_1_2021-09-10,GWP_002,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covN1,,gcMl,,57_1,0.0,,114.28571428571428,2.2857142857142856,
437_GWP_002_covN1_57_2_2021-09-10,GWP_002,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covN1,,gcMl,,57_2,0.0,,114.28571428571428,2.2857142857142856,
438_GWP_002_covE_57_1_2021-09-10,GWP_002,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covE,,gcMl,,57_1,0.0,,114.28571428571428,2.2857142857142856,
439_GWP_002_covE_57_2_2021-09-10,GWP_002,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covE,,gcMl,,57_2,0.0,,114.28571428571428,2.2857142857142856,
440_GWP_002_other_57_1_2021-09-10,GWP_002,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,other,,gcMl,,57_1,1.688777759704709,,114.28571428571428,2.2857142857142856,
441_GWP_002_other_57_2_2021-09-10,GWP_002,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,other,,gcMl,,57_2,3.7811367396567976,,114.28571428571428,2.2857142857142856,
442_GWP_002_nPMMoV_57_1_2021-09-10,GWP_002,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,nPMMoV,,gcMl,,57_1,1173.3345550798333,,114.28571428571428,2.2857142857142856,
443_GWP_002_nPMMoV_57_2_2021-09-10,GWP_002,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,nPMMoV,,gcMl,,57_2,1086.9814714919214,,114.28571428571428,2.2857142857142856,
444_KLL_003_covN1_58_1_2021-09-10,KLL_003,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covN1,,gcMl,,58_1,6.114368490529907,,114.28571428571428,2.2857142857142856,
445_KLL_003_covN1_58_2_2021-09-10,KLL_003,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covN1,,gcMl,,58_2,5.682446640306932,,114.28571428571428,2.2857142857142856,
446_KLL_003_covE_58_1_2021-09-10,KLL_003,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covE,,gcMl,,58_1,1.3985534805962738,,114.28571428571428,2.2857142857142856,
447_KLL_003_covE_58_2_2021-09-10,KLL_003,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covE,,gcMl,,58_2,2.913351224707368,,114.28571428571428,2.2857142857142856,
448_KLL_003_other_58_1_2021-09-10,KLL_003,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,other,,gcMl,,58_1,11.961597882063902,,114.28571428571428,2.2857142857142856,
449_KLL_003_other_58_2_2021-09-10,KLL_003,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,other,,gcMl,,58_2,12.380782176866076,,114.28571428571428,2.2857142857142856,
450_KLL_003_nPMMoV_58_1_2021-09-10,KLL_003,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,nPMMoV,,gcMl,,58_1,2783.327798449669,,114.28571428571428,2.2857142857142856,
451_KLL_003_nPMMoV_58_2_2021-09-10,KLL_003,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,nPMMoV,,gcMl,,58_2,2603.3229460675766,,114.28571428571428,2.2857142857142856,
452_KLL_004_covN1_59_1_2021-09-10,KLL_004,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covN1,,gcMl,,59_1,2.3513410487092754,,114.28571428571428,2.2857142857142856,
453_KLL_004_covN1_59_2_2021-09-10,KLL_004,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covN1,,gcMl,,59_2,5.063738775122695,,114.28571428571428,2.2857142857142856,
454_KLL_004_covE_59_1_2021-09-10,KLL_004,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covE,,gcMl,,59_1,0.4552218390782519,,114.28571428571428,2.2857142857142856,
455_KLL_004_covE_59_2_2021-09-10,KLL_004,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covE,,gcMl,,59_2,1.8698413612033928,,114.28571428571428,2.2857142857142856,
456_KLL_004_other_59_1_2021-09-10,KLL_004,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,other,,gcMl,,59_1,6.904612498156276,,114.28571428571428,2.2857142857142856,
457_KLL_004_other_59_2_2021-09-10,KLL_004,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,other,,gcMl,,59_2,7.375605736288082,,114.28571428571428,2.2857142857142856,
458_KLL_004_nPMMoV_59_1_2021-09-10,KLL_004,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,nPMMoV,,gcMl,,59_1,2220.859227860311,,114.28571428571428,2.2857142857142856,
459_KLL_004_nPMMoV_59_2_2021-09-10,KLL_004,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,nPMMoV,,gcMl,,59_2,2653.1976830055596,,114.28571428571428,2.2857142857142856,
460_MSTP_003_covN1_60_1_2021-09-10,MSTP_003,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covN1,,gcMl,,60_1,0.0,,114.28571428571428,2.2857142857142856,
461_MSTP_003_covN1_60_2_2021-09-10,MSTP_003,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covN1,,gcMl,,60_2,0.0,,114.28571428571428,2.2857142857142856,
462_MSTP_003_covE_60_1_2021-09-10,MSTP_003,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covE,,gcMl,,60_1,0.0,,114.28571428571428,2.2857142857142856,
463_MSTP_003_covE_60_2_2021-09-10,MSTP_003,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covE,,gcMl,,60_2,0.0,,114.28571428571428,2.2857142857142856,
464_MSTP_003_other_60_1_2021-09-10,MSTP_003,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,other,,gcMl,,60_1,2.974279987289284,,114.28571428571428,2.2857142857142856,
465_MSTP_003_other_60_2_2021-09-10,MSTP_003,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,other,,gcMl,,60_2,3.5054514539499793,,114.28571428571428,2.2857142857142856,
466_MSTP_003_nPMMoV_60_1_2021-09-10,MSTP_003,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,nPMMoV,,gcMl,,60_1,1176.4329770127551,,114.28571428571428,2.2857142857142856,
467_MSTP_003_nPMMoV_60_2_2021-09-10,MSTP_003,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,nPMMoV,,gcMl,,60_2,1184.6566181955664,,114.28571428571428,2.2857142857142856,
468_SWP_003_covN1_61_1_2021-09-10,SWP_003,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covN1,,gcMl,,61_1,3.0350571174510304,,114.28571428571428,2.2857142857142856,
469_SWP_003_covN1_61_2_2021-09-10,SWP_003,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covN1,,gcMl,,61_2,2.1565164485112636,,114.28571428571428,2.2857142857142856,
470_SWP_003_covE_61_1_2021-09-10,SWP_003,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covE,,gcMl,,61_1,2.7558753675407766,,114.28571428571428,2.2857142857142856,
471_SWP_003_covE_61_2_2021-09-10,SWP_003,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covE,,gcMl,,61_2,2.420159612019643,,114.28571428571428,2.2857142857142856,
472_SWP_003_other_61_1_2021-09-10,SWP_003,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,other,,gcMl,,61_1,5.335529712767669,,114.28571428571428,2.2857142857142856,
473_SWP_003_other_61_2_2021-09-10,SWP_003,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,other,,gcMl,,61_2,5.109798764884232,,114.28571428571428,2.2857142857142856,
474_SWP_003_nPMMoV_61_1_2021-09-10,SWP_003,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,nPMMoV,,gcMl,,61_1,2077.5707274174697,,114.28571428571428,2.2857142857142856,
475_SWP_003_nPMMoV_61_2_2021-09-10,SWP_003,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,nPMMoV,,gcMl,,61_2,1992.158909978939,,114.28571428571428,2.2857142857142856,
476_SWP_004_covN1_62_1_2021-09-10,SWP_004,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covN1,,gcMl,,62_1,0.3561452265039008,,114.28571428571428,2.2857142857142856,
477_SWP_004_covN1_62_2_2021-09-10,SWP_004,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covN1,,gcMl,,62_2,1.223371183930009,,114.28571428571428,2.2857142857142856,
478_SWP_004_covE_62_1_2021-09-10,SWP_004,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covE,,gcMl,,62_1,1.1955103445969075,,114.28571428571428,2.2857142857142856,
479_SWP_004_covE_62_2_2021-09-10,SWP_004,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,covE,,gcMl,,62_2,0.0,,114.28571428571428,2.2857142857142856,
480_SWP_004_other_62_1_2021-09-10,SWP_004,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,other,,gcMl,,62_1,1.8021126456770853,,114.28571428571428,2.2857142857142856,
481_SWP_004_other_62_2_2021-09-10,SWP_004,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,other,,gcMl,,62_2,2.661956484301551,,114.28571428571428,2.2857142857142856,
482_SWP_004_nPMMoV_62_1_2021-09-10,SWP_004,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,nPMMoV,,gcMl,,62_1,1832.6199973669923,,114.28571428571428,2.2857142857142856,
483_SWP_004_nPMMoV_62_2_2021-09-10,SWP_004,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-10,2021-10-20,solid,nPMMoV,,gcMl,,62_2,1587.8023934020196,,114.28571428571428,2.2857142857142856,
484_MSTP_004_covN1_63_1_2021-09-14,MSTP_004,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-14,2021-10-20,solid,covN1,,gcMl,,63_1,0.0,,114.28571428571428,2.2857142857142856,
485_MSTP_004_covN1_63_2_2021-09-14,MSTP_004,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-14,2021-10-20,solid,covN1,,gcMl,,63_2,0.0,,114.28571428571428,2.2857142857142856,
486_MSTP_004_covE_63_1_2021-09-14,MSTP_004,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-14,2021-10-20,solid,covE,,gcMl,,63_1,0.0,,114.28571428571428,2.2857142857142856,
487_MSTP_004_covE_63_2_2021-09-14,MSTP_004,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-14,2021-10-20,solid,covE,,gcMl,,63_2,0.0,,114.28571428571428,2.2857142857142856,
488_MSTP_004_other_63_1_2021-09-14,MSTP_004,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-14,2021-10-20,solid,other,,gcMl,,63_1,2.898824567231014,,114.28571428571428,2.2857142857142856,
489_MSTP_004_other_63_2_2021-09-14,MSTP_004,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-14,2021-10-20,solid,other,,gcMl,,63_2,3.354357485827198,,114.28571428571428,2.2857142857142856,
490_MSTP_004_nPMMoV_63_1_2021-09-14,MSTP_004,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-14,2021-10-20,solid,nPMMoV,,gcMl,,63_1,554.2540535409938,,114.28571428571428,2.2857142857142856,
491_MSTP_004_nPMMoV_63_2_2021-09-14,MSTP_004,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-14,2021-10-20,solid,nPMMoV,,gcMl,,63_2,661.1226736523282,,114.28571428571428,2.2857142857142856,
492_SWP_005_covN1_64_1_2021-09-14,SWP_005,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-14,2021-10-20,solid,covN1,,gcMl,,64_1,0.6610040284580163,,114.28571428571428,2.2857142857142856,
493_SWP_005_covN1_64_2_2021-09-14,SWP_005,MacRSJH,N1,Bio-Rad CFX96,DB,2021-09-14,2021-10-20,solid,covN1,,gcMl,,64_2,0.7010521774028938,,114.28571428571428,2.2857142857142856,
494_SWP_005_covE_64_1_2021-09-14,SWP_005,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-14,2021-10-20,solid,covE,,gcMl,,64_1,0.0,,114.28571428571428,2.2857142857142856,
495_SWP_005_covE_64_2_2021-09-14,SWP_005,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-09-14,2021-10-20,solid,covE,,gcMl,,64_2,0.0,,114.28571428571428,2.2857142857142856,
496_SWP_005_other_64_1_2021-09-14,SWP_005,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-14,2021-10-20,solid,other,,gcMl,,64_1,3.436375110594817,,114.28571428571428,2.2857142857142856,
497_SWP_005_other_64_2_2021-09-14,SWP_005,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-09-14,2021-10-20,solid,other,,gcMl,,64_2,3.895359915122305,,114.28571428571428,2.2857142857142856,
498_SWP_005_nPMMoV_64_1_2021-09-14,SWP_005,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-14,2021-10-20,solid,nPMMoV,,gcMl,,64_1,837.1540611980264,,114.28571428571428,2.2857142857142856,
499_SWP_005_nPMMoV_64_2_2021-09-14,SWP_005,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-09-14,2021-10-20,solid,nPMMoV,,gcMl,,64_2,838.1056260224027,,114.28571428571428,2.2857142857142856,
500_BFW_004_covN1_65_1_2021-10-19,BFW_004,MacRSJH,N1,Bio-Rad CFX96,DB,2021-10-19,2021-10-20,solid,covN1,,gcMl,,65_1,5.644246830803088,,114.28571428571428,2.2857142857142856,
501_BFW_004_covN1_65_2_2021-10-19,BFW_004,MacRSJH,N1,Bio-Rad CFX96,DB,2021-10-19,2021-10-20,solid,covN1,,gcMl,,65_2,6.812190840927851,,114.28571428571428,2.2857142857142856,
502_BFW_004_covE_65_1_2021-10-19,BFW_004,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-10-19,2021-10-20,solid,covE,,gcMl,,65_1,5.817397750800957,,114.28571428571428,2.2857142857142856,
503_BFW_004_covE_65_2_2021-10-19,BFW_004,MacRSJH,Egene,Bio-Rad CFX96,DB,2021-10-19,2021-10-20,solid,covE,,gcMl,,65_2,6.267073965765944,,114.28571428571428,2.2857142857142856,
504_BFW_004_other_65_1_2021-10-19,BFW_004,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-10-19,2021-10-20,solid,other,,gcMl,,65_1,2.0077791762791706,,114.28571428571428,2.2857142857142856,
505_BFW_004_other_65_2_2021-10-19,BFW_004,MacRSJH,MS2,Bio-Rad CFX96,DB,2021-10-19,2021-10-20,solid,other,,gcMl,,65_2,2.6005398301851153,,114.28571428571428,2.2857142857142856,
506_BFW_004_nPMMoV_65_1_2021-10-19,BFW_004,MacRSJH,PMMoV,Bio-Rad CFX96,DB,2021-10-19,2021-10-20,solid,nPMMoV,,gcMl,,65_1,1424.453279008349,,114.28571428571428,2.2857142857142856,
