sampleID,siteID,type,collection,dateTime,dateTimeStart,dateTimeEnd,sizeL,fieldSampleTempC,shippedOnIce,notes
GWP_001,GWP,rawWW,cpTP24h,,2021-09-01 07:15:00,2021-09-02 07:15:00.000,10.8,4.0,Yes,
MSTP_001,MSTP,rawWW,cpTP24h,,2021-08-30 08:30:00,2021-08-31 08:29:59.995,14.4,4.0,Yes,
MSTP_002,MSTP,rawWW,cpTP24h,,2021-09-01 07:15:00,2021-09-02 07:15:00.000,14.4,4.0,Yes,
SWP_001,SWP,rawWW,cpTP24h,,2021-08-29 11:00:00,2021-08-30 11:00:00.000,18.0,4.0,Yes,
SWP_002,SWP,rawWW,cpTP24h,,2021-08-31 08:00:00,2021-09-01 08:00:00.000,18.0,4.0,Yes,
SWP_010,SWP,rawWW,cpTP24h,,2021-09-21 07:00:00,2021-09-22 07:00:00.000,8.0,11.1,Yes,
SWP_011,SWP,rawWW,cpTP24h,,2021-09-23 07:00:00,2021-09-24 07:00:00.000,8.0,9.8,Yes,
KLW_009,KLW,rawWW,cpTP24h,,2021-09-27 08:00:00,2021-09-28 07:00:00.000,,,Yes,
MSTP_009,MSTP,rawWW,cpTP24h,,2021-09-27 08:30:00,2021-09-28 08:30:00.000,14.0,,Yes,
SWP_012,SWP,rawWW,cpTP24h,,2021-09-26 07:00:00,2021-09-27 07:00:00.000,8.0,10.2,,
SWP_013,SWP,rawWW,cpTP24h,,2021-09-28 07:00:00,2021-09-29 07:00:00.000,8.0,10.2,Yes,
GWP_005,GWP,rawWW,cpTP24h,,2021-09-29 07:00:00,2021-09-30 07:00:00.000,11.0,,Yes,
SWP_014,SWP,rawWW,cpTP24h,,2021-09-30 07:00:00,2021-10-01 07:00:00.000,8.0,8.2,Yes,
MSTP_010,MSTP,rawWW,cpTP24h,,2021-10-04 08:30:00,2021-10-05 08:30:00.000,14.0,,,
MSTP_011,MSTP,rawWW,cpTP24h,,2021-09-30 00:00:00,2021-10-01 00:00:00.000,14.0,,Yes,
STW_001,STW,rawWW,cpTP24h,,2021-10-03 08:15:00,2021-10-04 08:15:00.000,,,Yes,
STW_002,STW,rawWW,cpTP24h,,2021-10-05 08:30:00,2021-10-06 08:30:00.000,,,Yes,
CWP_001,CWP,rawWW,cpTP24h,,2021-10-05 09:00:00,2021-10-06 07:30:00.000,2.4,,Yes,
SWP_015,SWP,rawWW,cpTP24h,,2021-10-03 07:00:00,2021-10-04 07:00:00.000,8.0,10.3,Yes,
SWP_016,SWP,rawWW,cpTP24h,,2021-10-04 07:00:00,2021-10-05 07:00:00.000,8.0,8.6,Yes,
MSTP_012,MSTP,rawWW,cpTP24h,,2021-10-06 08:30:00,2021-10-07 08:30:00.000,14.0,,Yes,
KLW_010,KLW,rawWW,cpTP24h,,2021-10-04 08:00:00,2021-10-05 07:00:00.000,,,Yes,
KLW_011,KLW,rawWW,cpTP24h,,2021-10-06 08:00:00,2021-10-07 07:00:00.000,,,Yes,
GWP_006,GWP,rawWW,cpTP24h,,2021-10-06 07:00:00,2021-10-07 07:00:00.000,11.0,,Yes,
BFW_001,BFW,rawWW,cpTP24h,,2021-10-06 09:00:00,2021-10-07 09:00:00.000,9.6,,Yes,
STW_003,STW,rawWW,cpTP24h,,2021-10-07 00:00:00,2021-10-08 00:00:00.000,16.0,,Yes,
SWP_017,SWP,rawWW,cpTP24h,,2021-10-07 07:00:00,2021-10-08 07:00:00.000,8.0,,Yes,
CWP_002,CWP,rawWW,cpTP24h,,2021-10-12 09:00:00,2021-10-13 08:00:00.000,2.4,,Yes,
STW_004,STW,rawWW,cpTP24h,,2021-10-12 00:00:00,2021-10-13 00:00:00.000,16.0,,No,
OWSD_001,OWSD,rawWW,cpTP24h,,2021-10-12 08:00:00,2021-10-13 08:00:00.000,,,Yes,
SWP_019,SWP,rawWW,cpTP24h,,2021-10-12 07:00:00,2021-10-13 07:00:00.000,8.0,10.9,Yes,
SWP_018,SWP,rawWW,cpTP24h,,2021-10-10 07:00:00,2021-10-11 07:00:00.000,8.0,9.2,Yes,
BFW_003,BFW,rawWW,cpTP24h,,2021-10-12 00:00:00,2021-10-13 07:00:00.000,9.6,,Yes,
BFW_002,BFW,rawWW,cpTP24h,,2021-10-10 00:00:00,2021-10-11 00:00:00.000,9.6,,Yes,
KLW_012,KLW,rawWW,cpTP24h,,2021-10-11 08:00:00,2021-10-12 07:00:00.000,,,Yes,
MSTP_013,MSTP,rawWW,cpTP24h,,2021-10-12 08:30:00,2021-10-13 08:30:00.000,14.0,,Yes,
GWP_007,GWP,rawWW,cpTP24h,,2021-10-13 07:00:00,2021-10-14 07:00:00.000,11.0,,Yes,
MUC1_001,MUC1,rawWW,grb,2021-10-18 12:00:00,,,,,Yes,
MUC2_001,MUC2,rawWW,grb,2021-10-18 12:00:00,,,,,Yes,
MUC3_001,MUC3,rawWW,grb,2021-10-18 12:00:00,,,,,Yes,
SF20210826,SWP,rawWW,cpTP24h,,2021-08-25 07:00:00,2021-08-26 07:00:00.000,8.0,11.6,Yes,
MH20210825,MSTP,rawWW,cpTP24h,,2021-08-25 07:25:00,2021-08-26 07:45:00.000,14.0,,Yes,
SF20210825,SWP,rawWW,cpTP24h,,2021-08-23 07:00:00,2021-08-24 07:00:00.000,8.0,11.9,Yes,
MH20210823,MSTP,rawWW,cpTP24h,,2021-08-23 07:00:00,2021-08-24 07:00:00.000,14.0,,Yes,
KL20210823,KLW,rawWW,cpTP24h,,2021-08-23 07:00:00,2021-08-24 07:00:00.000,,,Yes,
GR20210823,GWP,rawWW,cpTP24h,,2021-08-23 07:15:00,2021-08-24 07:15:00.000,12.0,,Yes,
SF20210822,SWP,rawWW,cpTP24h,,2021-08-21 07:00:00,2021-08-22 07:00:00.000,8.0,,Yes,
MSTP210818,MSTP,rawWW,cpTP24h,,2021-08-18 08:45:00,2021-08-19 08:45:00.000,14.0,,Yes,
KLL210818,KLW,rawWW,cpTP24h,,2021-08-18 08:45:00,2021-08-19 08:45:00.000,,,,
STR210818,SWP,rawWW,cpTP24h,,2021-08-18 08:45:00,2021-08-19 08:45:00.000,8.0,13.1,Yes,
GW210818,GWP,rawWW,cpTP24h,,2021-08-17 07:00:00,2021-08-18 07:00:00.000,11.0,,Yes,
MSTP210816,MSTP,rawWW,cpTP24h,,2021-08-16 08:30:00,2021-08-17 08:30:00.000,14.0,,Yes,
KLL210816,KLW,rawWW,cpTP24h,,2021-08-16 08:00:00,2021-08-17 07:00:00.000,,,Yes,
SWP_003,SWP,rawWW,cpTP24h,,2021-09-04 07:00:00,2021-09-05 07:00:00.000,8.0,8.6,Yes,
SWP_004,SWP,rawWW,cpTP24h,,2021-09-06 07:00:00,2021-09-08 07:00:00.000,8.0,12.9,Yes,
MSTP_003,MSTP,rawWW,cpTP24h,,2021-09-07 09:30:00,2021-09-08 09:00:00.000,14.0,,Yes,
GWP_002,GWP,rawWW,cpTP24h,,2021-09-08 07:00:00,2021-09-09 07:00:00.000,11.0,,Yes,
MSTP_004,MSTP,rawWW,cpTP24h,,2021-09-09 09:00:00,2021-09-10 09:00:00.000,14.0,,Yes,
SWP_005,SWP,rawWW,cpTP24h,,2021-09-08 07:00:00,2021-09-10 07:00:00.000,8.0,10.2,Yes,
SWP_006,SWP,rawWW,cpTP24h,,2021-09-11 07:00:00,2021-09-12 07:00:00.000,8.0,11.1,Yes,
SWP_007,SWP,rawWW,cpTP24h,,2021-09-13 07:00:00,2021-09-14 07:00:00.000,8.0,10.8,Yes,
GWP_003,GWP,rawWW,cpTP24h,,2021-09-15 07:00:00,2021-09-16 07:00:00.000,11.0,,Yes,
MSTP_005,MSTP,rawWW,cpTP24h,,2021-09-12 09:00:00,2021-09-14 09:00:00.000,14.0,,Yes,
MSTP_006,MSTP,rawWW,cpTP24h,,2021-09-15 08:30:00,2021-09-16 08:30:00.000,14.0,,Yes,
SWP_008,SWP,rawWW,cpTP24h,,2021-09-16 07:00:00,2021-09-17 07:00:00.000,8.0,10.2,Yes,
SWP_009,SWP,rawWW,cpTP24h,,2021-09-18 07:00:00,2021-09-19 07:00:00.000,8.0,10.7,Yes,
MSTP_007,MSTP,rawWW,cpTP24h,,2021-09-20 08:30:00,2021-09-21 08:30:00.000,14.0,,Yes,
MSTP_008,MSTP,rawWW,cpTP24h,,2021-09-22 08:00:00,2021-09-23 08:00:00.000,14.0,,Yes,
GWP_004,GWP,rawWW,cpTP24h,,2021-09-22 07:00:00,2021-09-23 07:00:00.000,11.0,,Yes,
BFW_004,BFW,rawWW,cpTP24h,,2021-10-14 09:00:00,2021-10-15 09:00:00.000,9.6,,Yes,
SWP_020,SWP,rawWW,cpTP24h,,2021-10-14 07:00:00,2021-10-15 07:00:00.000,8.0,15.2,Yes,
STW_005,STW,rawWW,cpTP24h,,2021-10-14 07:00:00,2021-10-15 07:00:00.000,16.0,,No,
MUC1_002,MUC1,rawWW,grb,2021-10-18 12:00:00,,,,,Yes,
MUC2_002,MUC2,rawWW,grb,2021-10-18 12:00:00,,,,,Yes,
MUC3_002,MUC3,rawWW,grb,2021-10-18 12:00:00,,,,,Yes,
BFW_005,BFW,rawWW,cpTP24h,,2021-10-17 09:00:00,2021-10-18 09:00:00.000,9.6,,Yes,
BFW_006,BFW,rawWW,cpTP24h,,2021-10-19 08:45:00,2021-10-20 08:45:00.000,9.6,,Yes,
SWP_021,SWP,rawWW,cpTP24h,,2021-10-17 07:00:00,2021-10-18 07:00:00.000,8.0,16.4,Yes,
SWP_022,SWP,rawWW,cpTP24h,,2021-10-19 07:00:00,2021-10-20 07:00:00.000,8.0,9.9,Yes,
STW_006,STW,rawWW,cpTP24h,,2021-10-17 08:00:00,2021-10-18 08:00:00.000,16.0,,Yes,
STW_007,STW,rawWW,cpTP24h,,2021-10-19 08:00:00,2021-10-20 08:00:00.000,16.0,,Yes,
MUC1_003,MUC1,rawWW,grb,2021-10-20 12:00:00,,,,,Yes,
MUC3_003,MUC3,rawWW,grb,2021-10-20 12:00:00,,,,,Yes,
CWP_003,CWP,rawWW,cpTP24h,,2021-10-19 08:00:00,2021-10-20 08:00:00.000,2.4,16.5,Yes,
OWSD_002,OWSD,rawWW,cpTP24h,,2021-10-17 07:00:00,2021-10-18 07:00:00.000,12.0,,Yes,
OWSD_003,OWSD,rawWW,cpTP24h,,2021-10-19 07:00:00,2021-10-20 07:00:00.000,12.0,,Yes,
CBW_001,CBW,rawWW,cpTP24h,,2021-10-19 07:16:00,2021-10-20 07:12:00.000,9.6,,Yes,
GWP_008,GWP,rawWW,cpTP24h,,2021-10-19 08:30:00,2021-10-20 08:30:00.000,12.0,,Yes,
KLW_014,KLW,rawWW,cpTP24h,,2021-10-17 08:00:00,2021-10-18 08:00:00.000,,,Yes,
KLW_015,KLW,rawWW,cpTP24h,,2021-10-20 07:00:00,2021-10-21 07:00:00.000,,,Yes,
KLW_013,KLW,rawWW,cpTP24h,,2021-10-13 08:00:00,2021-10-14 08:00:00.000,,,Yes,
STW_008,STW,rawWW,cpTP24h,,2021-10-21 08:00:00,2021-10-22 08:00:00.000,16.0,,Yes,
SWP_023,SWP,rawWW,cpTP24h,,2021-10-21 07:00:00,2021-10-22 07:00:00.000,8.0,9.1,Yes,
BFW_007,BFW,rawWW,cpTP24h,,2021-10-21 09:00:00,2021-10-22 09:00:00.000,9.6,,Yes,
MUC1_004,MUC1,rawWW,grb,2021-10-22 07:00:00,,,,,Yes,
MUC3_004,MUC3,rawWW,grb,2021-10-22 07:30:00,,,,,Yes,
MUC1_005,MUC1,rawWW,grb,2021-10-25 07:00:00,,,,,Yes,
MUC3_005,MUC3,rawWW,grb,2021-10-25 07:30:00,,,,,Yes,
CBW_002,CBW,rawWW,cpTP24h,,2021-10-21 07:14:00,2021-10-22 07:07:00.000,6.06,3.4,Yes,
CBW_003,CBW,rawWW,cpTP24h,,2021-10-24 07:00:00,2021-10-25 07:00:00.000,10.23,5.3,Yes,
CWP_004,CWP,rawWW,cpTP24h,,2021-10-24 08:15:00,2021-10-25 08:00:00.000,2.4,10.2,Yes,
MUC1_006,MUC1,rawWW,grb,2021-10-27 07:00:00,,,,,Yes,
MUC3_006,MUC3,rawWW,grb,2021-10-27 07:30:00,,,,,Yes,
STW_009,STW,rawWW,cpTP24h,,2021-10-24 08:00:00,2021-10-25 08:00:00.000,16.0,,Yes,
STW_010,STW,rawWW,cpTP24h,,2021-10-26 08:00:00,2021-10-27 08:00:00.000,16.0,,Yes,
OWSD_004,OWSD,rawWW,cpTP24h,,2021-10-24 08:00:00,2021-10-25 08:00:00.000,12.0,,Yes,
OWSD_005,OWSD,rawWW,cpTP24h,,2021-10-26 08:00:00,2021-10-27 08:00:00.000,12.0,,Yes,
SWP_024,SWP,rawWW,cpTP24h,,2021-10-23 07:00:00,2021-10-24 07:00:00.000,8.0,13.0,Yes,
SWP_025,SWP,rawWW,cpTP24h,,2021-10-25 07:00:00,2021-10-26 07:00:00.000,8.0,7.9,Yes,
BFW_008,BFW,rawWW,cpTP24h,,2021-10-23 09:00:00,2021-10-24 09:00:00.000,9.6,,Yes,
BFW_009,BFW,rawWW,cpTP24h,,2021-10-25 09:00:00,2021-10-26 09:00:00.000,9.6,,Yes,
GWP_009,GWP,rawWW,cpTP24h,,2021-10-24 08:00:00,2021-10-25 08:00:00.000,,,Yes,
GWP_010,GWP,rawWW,cpTP24h,,2021-10-26 08:00:00,2021-10-27 08:00:00.000,,,Yes,
KLW_016,KLW,rawWW,cpTP24h,,2021-10-26 08:00:00,2021-10-27 07:00:00.000,,,Yes,
KLW_017,KLW,rawWW,cpTP24h,,2021-10-27 08:00:00,2021-10-28 07:00:00.000,,,Yes,
CBW_004,CBW,rawWW,cpTP24h,,2021-10-26 07:25:00,2021-10-27 07:17:00.000,5.69,5.4,Yes,
STW_011,STW,rawWW,cpTP24h,,2021-10-28 08:00:00,2021-10-29 08:00:00.000,16.0,,Yes,
MUC1_007,MUC1,rawWW,grb,2021-10-29 07:00:00,,,,,Yes,
MUC3_007,MUC3,rawWW,grb,2021-10-29 07:30:00,,,,,Yes,
SWP_026,SWP,rawWW,cpTP24h,,2021-10-27 07:00:00,2021-10-28 07:00:00.000,8.0,8.4,Yes,
BFW_010,BFW,rawWW,cpTP24h,,2021-10-27 09:00:00,2021-10-28 09:00:00.000,9.6,,Yes,
CWP_005,CWP,rawWW,cpTP24h,,2021-10-28 07:20:00,2021-10-29 07:20:00.000,2.4,8.4,Yes,
OWSD_006,OWSD,rawWW,cpTP24h,,2021-10-28 07:00:00,2021-10-29 07:00:00.000,12.0,,Yes,
MUC1_008,MUC1,rawWW,grb,2021-11-01 07:00:00,,,,,Yes,
MUC3_008,MUC3,rawWW,grb,2021-11-01 07:30:00,,,,,Yes,
CBW_005,CBW,rawWW,cpTP24h,,2021-10-28 07:17:00,2021-10-29 07:07:00.000,5.68,3.4,Yes,
CBW_006,CBW,rawWW,cpTP24h,,2021-10-31 07:00:00,2021-11-01 07:00:00.000,7.57,4.1,Yes,
CWP_006,CWP,rawWW,cpTP24h,,2021-10-31 07:20:00,2021-11-01 07:30:00.000,2.4,8.6,Yes,
MUC1_009,MUC1,rawWW,grb,2021-11-03 07:30:00,,,,,Yes,
MUC3_009,MUC3,rawWW,grb,2021-11-03 07:45:00,,,,,Yes,
OWSD_007,OWSD,rawWW,cpTP24h,,2021-10-31 07:00:00,2021-11-01 07:00:00.000,12.0,,Yes,
OWSD_008,OWSD,rawWW,cpTP24h,,2021-11-02 07:00:00,2021-11-03 07:00:00.000,12.0,,Yes,
CWP_007,CWP,rawWW,cpTP24h,,2021-11-02 07:15:00,2021-11-03 07:30:00.000,2.4,5.2,Yes,
BFW_011,BFW,rawWW,cpTP24h,,2021-10-31 09:00:00,2021-11-01 09:00:00.000,9.6,,Yes,
BFW_012,BFW,rawWW,cpTP24h,,2021-11-02 09:00:00,2021-11-03 09:00:00.000,9.6,,Yes,
SWP_027,SWP,rawWW,cpTP24h,,2021-10-31 07:00:00,2021-11-01 07:00:00.000,8.0,12.0,Yes,
SWP_028,SWP,rawWW,cpTP24h,,2021-11-02 07:00:00,2021-11-03 07:00:00.000,8.0,11.3,Yes,
STW_012,STW,rawWW,cpTP24h,,2021-11-01 08:00:00,2021-11-02 08:00:00.000,16.0,,Yes,
STW_013,STW,rawWW,cpTP24h,,2021-11-02 08:00:00,2021-11-03 08:00:00.000,16.0,,Yes,
KLW_018,KLW,rawWW,cpTP24h,,2021-10-28 08:00:00,2021-10-29 07:00:00.000,,,Yes,
KLW_019,KLW,rawWW,cpTP24h,,2021-11-01 08:00:00,2021-11-02 07:00:00.000,,,Yes,
KLW_020,KLW,rawWW,cpTP24h,,2021-11-02 09:15:00,2021-11-03 08:00:00.000,,,Yes,
GWP_011,GWP,rawWW,cpTP24h,,2021-10-28 08:00:00,2021-10-29 08:00:00.000,12.0,,Yes,
GWP_012,GWP,rawWW,cpTP24h,,2021-10-30 08:00:00,2021-10-31 08:00:00.000,13.0,,Yes,
GWP_013,GWP,rawWW,cpTP24h,,2021-11-01 08:00:00,2021-11-02 08:00:00.000,14.0,,Yes,
CBW_007,CBW,rawWW,cpTP24h,,2021-11-02 06:56:00,2021-11-03 07:09:00.000,7.05,4.5,Yes,
BFW_013,BFW,rawWW,cpTP24h,,2021-11-04 09:00:00,2021-11-05 09:00:00.000,9.6,,Yes,
STW_014,STW,rawWW,cpTP24h,,2021-11-04 08:20:00,2021-11-05 08:20:00.000,16.0,,Yes,
SWP_029,SWP,rawWW,cpTP24h,,2021-11-04 07:00:00,2021-11-05 07:00:00.000,8.0,12.1,Yes,
CWP_008,CWP,rawWW,cpTP24h,,2021-11-04 08:00:00,2021-11-05 07:45:00.000,2.4,6.2,Yes,
OWSD_009,OWSD,rawWW,cpTP24h,,2021-11-04 07:00:00,2021-11-05 07:00:00.000,12.0,,Yes,
MUC1_010,MUC1,rawWW,grb,2021-11-05 07:30:00,,,,,Yes,
MUC3_010,MUC3,rawWW,grb,2021-11-05 07:45:00,,,,,Yes,
CWP_009,CWP,rawWW,cpTP24h,,2021-11-07 07:45:00,2021-11-08 07:45:00.000,2.4,9.3,Yes,
CBW_008,CBW,rawWW,cpTP24h,,2021-11-04 07:29:00,2021-11-05 07:08:00.000,9.46,3.8,Yes,
CBW_009,CBW,rawWW,cpTP24h,,2021-11-07 07:00:00,2021-11-08 07:00:00.000,7.57,3.5,Yes,
CWP_010,CWP,rawWW,cpTP24h,,2021-11-09 07:30:00,2021-11-10 07:50:00.000,2.4,7.6,,
BFW_015,BFW,rawWW,cpTP24h,,2021-11-09 09:00:00,2021-11-10 09:00:00.000,9.6,,,
BFW_014,BFW,rawWW,cpTP24h,,2021-11-07 09:00:00,2021-11-08 09:00:00.000,10.0,,,
STW_015,STW,rawWW,cpTP24h,,2021-11-07 08:00:00,2021-11-08 08:00:00.000,16.0,,,
STW_016,STW,rawWW,cpTP24h,,2021-11-09 08:00:00,2021-11-10 08:00:00.000,16.0,,,
SWP_031,SWP,rawWW,cpTP24h,,2021-11-09 07:00:00,2021-11-10 07:00:00.000,8.0,8.8,,
SWP_030,SWP,rawWW,cpTP24h,,2021-11-07 07:00:00,2021-11-08 07:00:00.000,8.0,9.7,,
OWSD_010,OWSD,rawWW,cpTP24h,,2021-11-07 07:00:00,2021-11-08 07:00:00.000,12.0,,,
OWSD_011,OWSD,rawWW,cpTP24h,,2021-11-09 07:00:00,2021-11-10 07:00:00.000,12.0,,,
MUC1_011,MUC1,rawWW,grb,2021-11-10 07:00:00,,,,,,
MUC2_003,MUC2,rawWW,grb,2021-11-10 07:30:00,,,,,,
MUC3_011,MUC3,rawWW,grb,2021-11-10 07:45:00,,,,,,
KLW_021,KLW,rawWW,cpTP24h,,2021-11-04 08:00:00,2021-11-05 07:00:00.000,,,Yes,
KLW_022,KLW,rawWW,cpTP24h,,2021-11-09 08:00:00,2021-11-10 07:00:00.000,,,Yes,
GWP_014,GWP,rawWW,cpTP24h,,2021-11-04 08:00:00,2021-11-05 08:00:00.000,12.0,,Yes,
GWP_015,GWP,rawWW,cpTP24h,,2021-11-07 08:00:00,2021-11-08 08:00:00.000,12.0,,Yes,
GWP_016,GWP,rawWW,cpTP24h,,2021-11-09 08:00:00,2021-11-10 08:00:00.000,12.0,,Yes,
MUC1_012,MUC1,rawWW,grb,2021-11-12 00:00:00,,,,,yes,
MUC2_004,MUC2,rawWW,grb,2021-11-12 00:00:00,,,,,yes,
MUC3_012,MUC3,rawWW,grb,2021-11-12 00:00:00,,,,,yes,
CBW_010,CBW,rawWW,cpTP24h,,2021-11-09 07:40:00,2021-11-10 07:13:00.000,5.678,3.7,yes,
BFW_016,BFW,rawWW,cpTP24h,,2021-11-11 09:00:00,2021-11-12 09:00:00.000,9.6,,yes,
SWP_032,SWP,rawWW,cpTP24h,,2021-11-11 07:00:00,2021-11-12 07:00:00.000,8.0,10.2,yes,
CWP_011,CWP,rawWW,cpTP24h,,2021-11-11 07:30:00,2021-11-12 08:20:00.000,2.4,10.6,yes,
OWSD_012,OWSD,rawWW,cpTP24h,,2021-11-10 07:00:00,2021-11-11 07:00:00.000,12.0,,yes,
STW_017,STW,rawWW,cpTP24h,,2021-11-11 08:00:00,2021-11-12 08:00:00.000,16.0,,yes,
MUC1_013,MUC1,rawWW,grb,2021-11-15 09:00:00,,,0.1,,yes,
MUC2_005,MUC2,rawWW,grb,2021-11-15 09:00:00,,,0.5,,yes,
MUC3_013,MUC3,rawWW,grb,2021-11-15 09:00:00,,,0.25,,yes,
CBW_011,CBW,rawWW,cpTP24h,,2021-11-11 07:30:00,2021-11-12 07:50:00.000,9.6,3.9,,
CBW_012,CBW,rawWW,cpTP24h,,2021-11-14 07:00:00,2021-11-15 07:10:00.000,5.68,3.5,,
CWP_012,CWP,rawWW,cpTP24h,,2021-11-14 07:30:00,2021-11-15 08:05:00.000,2.4,8.6,,
STW_018,STW,rawWW,cpTP24h,,2021-11-14 08:00:00,2021-11-15 08:00:00.000,16.0,,,
STW_019,STW,rawWW,cpTP24h,,2021-11-16 08:15:00,2021-11-17 08:15:00.000,15.0,,,
SWP_033,SWP,rawWW,cpTP24h,,2021-11-14 07:00:00,2021-11-15 07:00:00.000,8.0,10.7,,
SWP_034,SWP,rawWW,cpTP24h,,2021-11-16 07:00:00,2021-11-17 07:00:00.000,8.0,8.5,,
BFW_017,BFW,rawWW,cpTP24h,,2021-11-14 09:00:00,2021-11-15 09:00:00.000,10.0,,,
BFW_018,BFW,rawWW,cpTP24h,,2021-11-16 09:00:00,2021-11-17 09:00:00.000,9.6,,,
KLW_024,KLW,rawWW,cpTP24h,,2021-11-15 08:00:00,2021-11-16 07:00:00.000,,,yes,
KLW_023,KLW,rawWW,cpTP24h,,2021-11-11 08:00:00,2021-11-12 07:00:00.000,,,yes,
MUC1_014,MUC1,rawWW,grb,2021-11-17 09:00:00,,,,,yes,
MUC3_014,MUC3,rawWW,grb,2021-11-17 09:00:00,,,,,yes,
MUC2_006,MUC2,rawWW,grb,2021-11-17 09:00:00,,,,,yes,
GWP_017,GWP,rawWW,cpTP24h,,2021-11-11 08:00:00,2021-11-12 08:00:00.000,12.0,,yes,
GWP_018,GWP,rawWW,cpTP24h,,2021-11-14 11:00:00,2021-11-15 11:00:00.000,12.0,,yes,
GWP_019,GWP,rawWW,cpTP24h,,2021-11-16 08:00:00,2021-11-17 08:00:00.000,12.0,,yes,
OWSD_013,OWSD,rawWW,cpTP24h,,2021-11-14 07:00:00,2021-11-15 07:00:00.000,12.0,,,
OWSD_014,OWSD,rawWW,cpTP24h,,2021-11-16 07:00:00,2021-11-17 07:00:00.000,12.0,,,
CBW_013,CBW,rawWW,cpTP24h,,2021-11-16 07:11:00,2021-11-17 07:16:00.000,6.62,3.5,,
CWP_013,CWP,rawWW,cpTP24h,,2021-11-16 07:00:00,2021-11-17 07:05:00.000,2.4,10.7,,
STW_020,STW,rawWW,cpTP24h,,2021-11-18 08:05:00,2021-11-19 08:05:00.000,,,yes,
BFW_019,BFW,rawWW,cpTP24h,,2021-11-18 09:00:00,2021-11-19 09:00:00.000,9.6,,yes,
SWP_035,SWP,,cpTP24h,,2021-11-18 07:30:00,2021-11-19 07:30:00.000,8.0,7.1,yes,
KLW_025,KLW,rawWW,cpTP24h,,2021-11-16 08:00:00,2021-11-17 07:00:00.000,,,,
OWSD_015,OWSD,rawWW,cpTP24h,,2021-11-18 07:00:00,2021-11-19 07:00:00.000,12.0,,,
MUC3_015,MUC3,rawWW,grb,2021-11-19 09:00:00,,,,,,
MUC1_015,MUC1,rawWW,grb,2021-11-19 09:00:00,,,,,,
MUC2_007,MUC2,rawWW,grb,2021-11-19 09:00:00,,,,,,
MUC2_008,MUC2,rawWW,grb,2021-11-22 09:00:00,,,,,yes,
MUC1_016,MUC1,rawWW,grb,2021-11-22 09:00:00,,,,,yes,
MUC3_016,MUC3,rawWW,grb,2021-11-22 09:00:00,,,,,yes,
CWP_014,CWP,rawWW,cpTP24h,,2021-11-18 07:20:00,2021-11-19 07:30:00.000,2.4,8.1,yes,
CWP_015,CWP,rawWW,cpTP24h,,2021-11-21 07:20:00,2021-11-22 07:20:00.000,2.4,6.6,yes,
MUC1_017,MUC1,rawWW,grb,2021-11-24 09:00:00,,,,,yes,
MUC3_017,MUC3,rawWW,grb,2021-11-24 09:00:00,,,,,yes,
CBW_014,CBW,rawWW,cpTP24h,,2021-11-18 07:11:00,2021-11-19 07:19:00.000,6.06,2.9,yes,
CBW_015,CBW,rawWW,cpTP24h,,2021-11-21 07:00:00,2021-11-22 07:14:00.000,5.68,3.9,yes,
GWP_020,GWP,rawWW,cpTP24h,,2021-11-17 08:00:00,2021-11-18 08:00:00.000,12.0,,yes,
GWP_021,GWP,rawWW,cpTP24h,,2021-11-21 08:00:00,2021-11-22 08:00:00.000,12.0,,yes,
STW_022,STW,rawWW,cpTP24h,,2021-11-23 08:05:00,2021-11-24 08:05:00.000,16.0,,yes,
OWSD_016,OWSD,rawWW,cpTP24h,,2021-11-21 07:00:00,2021-11-22 07:00:00.000,12.0,,yes,
OWSD_017,OWSD,rawWW,cpTP24h,,2021-11-23 07:00:00,2021-11-24 07:00:00.000,12.0,,yes,
CWP_016,CWP,rawWW,cpTP24h,,2021-11-23 07:20:00,2021-11-24 07:50:00.000,2.4,6.3,yes,
BFW_020,BFW,rawWW,cpTP24h,,2021-11-21 09:00:00,2021-11-22 09:00:00.000,9.6,,yes,
BFW_021,BFW,rawWW,cpTP24h,,2021-11-23 09:00:00,2021-11-24 09:00:00.000,9.6,,yes,
SWP_036,SWP,rawWW,cpTP24h,,2021-11-21 07:30:00,2021-11-22 07:30:00.000,8.0,8.1,yes,
SWP_037,SWP,rawWW,cpTP24h,,2021-11-23 07:00:00,2021-11-24 07:00:00.000,8.0,8.9,yes,
KLW_026,KLW,rawWW,cpTP24h,,2021-11-18 08:00:00,2021-11-19 08:00:00.000,,,yes,
KLW_027,KLW,rawWW,cpTP24h,,2021-11-21 08:00:00,2021-11-22 08:00:00.000,,,yes,
KLW_028,KLW,rawWW,cpTP24h,,2021-11-23 08:00:00,2021-11-24 08:00:00.000,,,yes,
MUC2_009,MUC2,rawWW,grb,2021-11-26 07:05:00,,,,,yes,
MUC1_018,MUC1,rawWW,grb,2021-11-26 06:50:00,,,,,yes,
MUC3_018,MUC3,rawWW,grb,2021-11-26 07:20:00,,,,,yes,
CBW_016,CBW,rawWW,cpTP24h,,2021-11-23 07:14:00,2021-11-24 07:24:00.000,6.06,3.3,yes,
GWP_022,GWP,rawWW,cpTP24h,,2021-11-23 08:00:00,2021-11-24 08:00:00.000,12.0,,yes,
MUC2_010,MUC2,rawWW,grb,2021-11-29 08:00:00,,,,,,
MUC1_019,MUC1,rawWW,grb,2021-11-29 08:00:00,,,,,,
