sampleID,siteID,type,collection,dateTime,dateTimeStart,dateTimeEnd,sizeL,fieldSampleTempC,shippedOnIce,sentDate,recDate,notes
BMI_39,BMI Combined,rawWW,cp,2021-03-30 12:00:00,2021-03-11 00:00:00,2021-03-12 00:00:00,1.07,,Yes,,,
BMI_40,BMI Combined,rawWW,cp,2021-04-03 09:15:00,2021-03-12 00:00:00,2021-03-13 00:00:00,1.08,,Yes,,,
BMI_41,BMI Combined,rawWW,cpTP24h,2021-04-06 08:30:00,2021-03-13 00:00:00,2021-03-14 00:00:00,1.07,,Yes,,,
BMI_42,BMI Combined,rawWW,cpTP24h,2021-04-08 10:15:00,2021-03-14 00:00:00,2021-03-15 00:00:00,1.1,,Yes,,,
BMI_43,BMI Combined,rawWW,cp,2021-04-10 09:00:00,2021-03-15 00:00:00,2021-03-16 00:00:00,1.08,,Yes,,,
BMI_44,BMI Combined,rawWW,cpTP24h,2021-04-13 14:15:00,2021-03-16 00:00:00,2021-03-17 00:00:00,1.1,,Yes,,,
BMI_45,BMI Combined,rawWW,cp,2021-04-14 13:45:00,2021-03-17 00:00:00,2021-03-18 00:00:00,1.1,,Yes,,,
MH_1,Millhaven Only 006,rawWW,cpTP24h,2021-01-07 00:00:00,2020-12-31 00:00:00,2021-01-01 00:00:00,0.5,,Yes,,,
MH_2,Millhaven Only 006,rawWW,cpTP24h,2021-01-09 11:00:00,2021-01-01 00:00:00,2021-01-02 00:00:00,0.95,,Yes,,,
MH_3,Millhaven Only 006,rawWW,cpTP24h,2021-01-12 11:10:00,2021-01-03 00:00:00,2021-01-04 00:00:00,0.98,,Yes,,,
MH_4,Millhaven Only 006,rawWW,cpTP24h,2021-01-14 14:45:00,2021-01-04 00:00:00,2021-01-05 00:00:00,0.49,,Yes,,,
MH_5,Millhaven Only 006,rawWW,cpTP24h,2021-01-16 11:15:00,2021-01-06 00:00:00,2021-01-07 00:00:00,0.96,,Yes,,,
MH_6,Millhaven Only 006,rawWW,cpTP24h,2021-01-19 10:15:00,2021-01-08 00:00:00,2021-01-09 00:00:00,0.54,,Yes,,,
MH_7,Millhaven Only 006,rawWW,cpTP24h,2021-01-21 10:00:00,2021-01-11 00:00:00,2021-01-12 00:00:00,0.55,,Yes,,,
MH_8,Millhaven Only 006,rawWW,cpTP24h,2021-01-23 10:00:00,2021-01-13 00:00:00,2021-01-14 00:00:00,0.96,,Yes,,,
MH_9,Millhaven Only 006,rawWW,cpTP24h,2021-01-26 13:00:00,2021-01-15 00:00:00,2021-01-16 00:00:00,1.05,,Yes,,,
MH_10,Millhaven Only 006,rawWW,grb,2021-01-29 12:30:00,2021-01-18 00:00:00,2021-01-19 00:00:00,0.9,,Yes,,,
MH_11,Millhaven Only 006,rawWW,grb,2021-01-30 13:00:00,2021-01-20 00:00:00,2021-01-21 00:00:00,0.94,,Yes,,,
MH_12,Millhaven Only 006,rawWW,cp,2021-02-02 13:15:00,2021-01-22 00:00:00,2021-01-23 00:00:00,0.94,,Yes,,,
MH_13,Millhaven Only 006,rawWW,cp,2021-02-04 13:15:00,2021-01-25 00:00:00,2021-01-26 00:00:00,0.97,,Yes,,,
MH_14,Millhaven Only 006,rawWW,grb,2021-02-06 13:30:00,2021-01-28 00:00:00,2021-01-29 00:00:00,0.83,,Yes,,,
MH_15,Millhaven Only 006,rawWW,grb,2021-02-09 10:30:00,2021-01-29 00:00:00,2021-01-30 00:00:00,0.6,,Yes,,,
MH_16,Millhaven Only 006,rawWW,cp,2021-02-11 13:00:00,2021-02-01 00:00:00,2021-02-02 00:00:00,1.0,,Yes,,,
MH_17,Millhaven Only 006,rawWW,cpgrb,2021-02-13 11:00:00,2021-02-03 00:00:00,2021-02-04 00:00:00,0.85,,Yes,,,
