uSiteMeasureID,siteID,sampleID,reporterID,dateTime,type,typeOther,typeDescription,aggregation,aggregationOther,aggregationDesc,value,unit,notes
RV210904,RV,RV210904,ARA,2021-09-04 08:00:00,wwFlow,,,,,,38229.0,m3/d,
RV210906,RV,RV210906,ARA,2021-09-06 08:00:00,wwFlow,,,,,,40466.0,m3/d,
CW210907,CW,CW210907,ARA,2021-09-07 08:00:00,wwFlow,,,,,,40180.0,m3/d,
HB210907,HB,HB210907,ARA,2021-09-07 08:00:00,wwFlow,,,,,,,,
CB210908,CB,CB210908,ARA,2021-09-08 08:00:00,wwFlow,,,,,,24535.0,m3/d,
CW210908,CW,CW210908,ARA,2021-09-08 08:00:00,wwFlow,,,,,,39465.0,m3/d,
HB210908,KS,HB210908,ARA,2021-09-08 08:00:00,wwFlow,,,,,,4691.0,m3/d,
KS210909,KS,KS210909,ARA,2021-09-09 08:00:00,wwFlow,,,,,,12430.0,m3/d,
RV210909,RV,RV210909,ARA,2021-09-09 08:00:00,wwFlow,,,,,,51172.0,m3/d,
CB210909,CB,CB210909,ARA,2021-09-09 08:00:00,wwFlow,,,,,,24710.0,m3/d,
CW210909,CW,CW210909,ARA,2021-09-09 08:00:00,wwFlow,,,,,,37137.0,m3/d,
HB210909,HB,HB210909,ARA,2021-09-09 08:00:00,wwFlow,,,,,,7151.0,m3/d,
LT210909,LT,LT210909,ARA,2021-09-09 08:00:00,wwFlow,,,,,,2212.0,m3/d,
RV210911,RV,RV210911,ARA,2021-09-11 08:00:00,wwFlow,,,,,,45506.0,m3/d,
CB210911,CB,CB210911,ARA,2021-09-11 08:00:00,wwFlow,,,,,,22743.0,m3/d,
KS210913,KS,KS210913,ARA,2021-09-13 08:00:00,wwFlow,,,,,,16570.0,m3/d,
RV210913,RV,RV210913,ARA,2021-09-13 08:00:00,wwFlow,,,,,,39553.0,m3/d,
CB210913,CB ,CB210913,ARA,2021-09-13 08:00:00,wwFlow,,,,,,22215.0,m3/d,
CW210913,CW,CW210913,ARA,2021-09-13 08:00:00,wwFlow,,,,,,33491.0,m3/d,
LT210913,LT,LT210913,ARA,2021-09-13 08:00:00,wwFlow,,,,,,2040.0,m3/d,
