sampleID,siteID,type,collection,dateTime,dateTimeStart,dateTimeEnd,sizeL,fieldSampleTempC,shippedOnIce,notes
RV210218,RV,rawWW,cpTP24h,,2021-02-17 08:00:00,2021-02-18 08:00:00,1,,Yes,
CB210218,CB,rawWW,cpTP24h,,2021-02-17 08:00:00,2021-02-18 08:00:00,1,,Yes,
RV210225,RV,rawWW,cpTP24h,,2021-02-24 08:00:00,2021-02-25 08:00:00,1,,Yes,
CB210225,CB,rawWW,cpTP24h,,2021-02-24 08:00:00,2021-02-25 08:00:00,1,,Yes,
RV210301,RV,rawWW,cpTP24h,,2021-02-28 08:00:00,2021-03-01 08:00:00,1,,Yes,
CB210301,CB,rawWW,cpTP24h,,2021-02-28 08:00:00,2021-03-01 08:00:00,1,,Yes,
RV210304,RV,rawWW,cpTP24h,,2021-03-03 08:00:00,2021-03-04 08:00:00,1,,Yes,
CB210304,CB,rawWW,cpTP24h,,2021-03-03 08:00:00,2021-03-04 08:00:00,1,,Yes,
RV210308,RV,rawWW,cpTP24h,,2021-03-07 08:00:00,2021-03-08 08:00:00,1,,Yes,
CB210308,CB,rawWW,cpTP24h,,2021-03-07 08:00:00,2021-03-08 08:00:00,1,,Yes,
RV210311,RV,rawWW,cpTP24h,,2021-03-10 08:00:00,2021-03-11 08:00:00,1,,Yes,
CW210311,CW,rawWW,cpTP24h,,2021-03-10 08:00:00,2021-03-11 08:00:00,1,,Yes,
RV210312,RV,rawWW,cpTP24h,,2021-03-11 08:00:00,2021-03-12 08:00:00,1,,Yes,
CB210312,CB,rawWW,cpTP24h,,2021-03-11 08:00:00,2021-03-12 08:00:00,1,,Yes,
RV210315,RV,rawWW,cpTP24h,,2021-03-14 08:00:00,2021-03-15 08:00:00,1,,Yes,
CW210315,CW,rawWW,cpTP24h,,2021-03-14 08:00:00,2021-03-15 08:00:00,1,,Yes,
CB210316,CB,rawWW,cpTP24h,,2021-03-15 08:00:00,2021-03-16 08:00:00,1,,Yes,
CW210316,CW,rawWW,cpTP24h,,2021-03-15 08:00:00,2021-03-16 08:00:00,1,,Yes,
CW210317,CW,rawWW,cpTP24h,,2021-03-16 08:00:00,2021-03-17 08:00:00,1,,Yes,
RV210318,RV,rawWW,cpTP24h,,2021-03-17 08:00:00,2021-03-18 08:00:00,1,,Yes,
CB210318,CB,rawWW,cpTP24h,,2021-03-17 08:00:00,2021-03-18 08:00:00,1,,Yes,
RV210322,RV,rawWW,cpTP24h,,2021-03-21 08:00:00,2021-03-22 08:00:00,1,,Yes,
CB210322,CB,rawWW,cpTP24h,,2021-03-21 08:00:00,2021-03-22 08:00:00,1,,Yes,
CW210322,CW,rawWW,cpTP24h,,2021-03-21 08:00:00,2021-03-22 08:00:00,1,,Yes,
CW210323,CW,rawWW,cpTP24h,,2021-03-22 08:00:00,2021-03-23 08:00:00,1,,Yes,
CW210324,CW,rawWW,cpTP24h,,2021-03-23 08:00:00,2021-03-24 08:00:00,1,,Yes,
RV210325,RV,rawWW,cpTP24h,,2021-03-24 08:00:00,2021-03-25 08:00:00,1,,Yes,
CB210325,CB,rawWW,cpTP24h,,2021-03-24 08:00:00,2021-03-25 08:00:00,1,,Yes,
KS210325,KS,rawWW,cpTP24h,,2021-03-24 08:00:00,2021-03-25 08:00:00,1,,Yes,
CW210328,CW,rawWW,cpTP24h,,2021-03-27 08:00:00,2021-03-28 08:00:00,1,,Yes,
RV210329,RV,rawWW,cpTP24h,,2021-03-28 08:00:00,2021-03-29 08:00:00,1,,Yes,
CB210329,CB,rawWW,cpTP24h,,2021-03-28 08:00:00,2021-03-29 08:00:00,1,,Yes,
CW210330,CW,rawWW,cpTP24h,,2021-03-29 08:00:00,2021-03-30 08:00:00,1,,Yes,
RV210331,RV,rawWW,cpTP24h,,2021-03-30 08:00:00,2021-03-31 08:00:00,1,,Yes,
CB210331,CB,rawWW,cpTP24h,,2021-03-30 08:00:00,2021-03-31 08:00:00,1,,Yes,
CW210331,CW,rawWW,cpTP24h,,2021-03-30 08:00:00,2021-03-31 08:00:00,1,,Yes,
KS210331,KS,rawWW,cpTP24h,,2021-03-30 08:00:00,2021-03-31 08:00:00,1,,Yes,
RV210405,RV,rawWW,cpTP24h,,2021-04-04 08:00:00,2021-04-05 08:00:00,1,,Yes,
CB210405,CB,rawWW,cpTP24h,,2021-04-04 08:00:00,2021-04-05 08:00:00,1,,Yes,
KS210405,KS,rawWW,cpTP24h,,2021-04-04 08:00:00,2021-04-05 08:00:00,1,,Yes,
CW210406,CW,rawWW,cpTP24h,,2021-04-05 08:00:00,2021-04-06 08:00:00,1,,Yes,
CW210407,CW,rawWW,cpTP24h,,2021-04-06 08:00:00,2021-04-07 08:00:00,1,,Yes,
RV210408,RV,rawWW,cpTP24h,,2021-04-07 08:00:00,2021-04-08 08:00:00,1,,Yes,
CB210408,CB,rawWW,cpTP24h,,2021-04-07 08:00:00,2021-04-08 08:00:00,1,,Yes,
CW210408,CW,rawWW,cpTP24h,,2021-04-07 08:00:00,2021-04-08 08:00:00,1,,Yes,
KS210408,KS,rawWW,cpTP24h,,2021-04-07 08:00:00,2021-04-08 08:00:00,1,,Yes,
RV210412,RV,rawWW,cpTP24h,,2021-04-11 08:00:00,2021-04-12 08:00:00,1,,Yes,
CB210412,CB,rawWW,cpTP24h,,2021-04-11 08:00:00,2021-04-12 08:00:00,1,,Yes,
CW210412,CW,rawWW,cpTP24h,,2021-04-11 08:00:00,2021-04-12 08:00:00,1,,Yes,
CW210413,CW,rawWW,cpTP24h,,2021-04-12 08:00:00,2021-04-13 08:00:00,1,,Yes,
CW210414,CW,rawWW,cpTP24h,,2021-04-13 08:00:00,2021-04-14 08:00:00,1,,Yes,
RV210415,RV,rawWW,cpTP24h,,2021-04-14 08:00:00,2021-04-15 08:00:00,1,,Yes,
CB210415,CB,rawWW,cpTP24h,,2021-04-14 08:00:00,2021-04-15 08:00:00,1,,Yes,
KS210415,KS,rawWW,cpTP24h,,2021-04-14 08:00:00,2021-04-15 08:00:00,1,,Yes,
RV210417,RV,rawWW,cpTP24h,,2021-04-16 08:00:00,2021-04-17 08:00:00,1,,Yes,
CB210417,CB,rawWW,cpTP24h,,2021-04-16 08:00:00,2021-04-17 08:00:00,1,,Yes,
RV210419,RV,rawWW,cpTP24h,,2021-04-18 08:00:00,2021-04-19 08:00:00,1,,Yes,
CB210419,CB,rawWW,cpTP24h,,2021-04-18 08:00:00,2021-04-19 08:00:00,1,,Yes,
CW210419,CW,rawWW,cpTP24h,,2021-04-18 08:00:00,2021-04-19 08:00:00,1,,Yes,
KS210419,KS,rawWW,cpTP24h,,2021-04-18 08:00:00,2021-04-19 08:00:00,1,,Yes,
CW210420,CW,rawWW,cpTP24h,,2021-04-19 08:00:00,2021-04-20 08:00:00,1,,Yes,
CW210421,CW,rawWW,cpTP24h,,2021-04-20 08:00:00,2021-04-21 08:00:00,1,,Yes,
RV210422,RV,rawWW,cpTP24h,,2021-04-21 08:00:00,2021-04-22 08:00:00,1,,Yes,
CB210422,CB,rawWW,cpTP24h,,2021-04-21 08:00:00,2021-04-22 08:00:00,1,,Yes,
KS210422,KS,rawWW,cpTP24h,,2021-04-21 08:00:00,2021-04-22 08:00:00,1,,Yes,
RV210424,RV,rawWW,cpTP24h,,2021-04-23 08:00:00,2021-04-24 08:00:00,1,,Yes,
CB210424,CB,rawWW,cpTP24h,,2021-04-23 08:00:00,2021-04-24 08:00:00,1,,Yes,
RV210426,RV,rawWW,cpTP24h,,2021-04-25 08:00:00,2021-04-26 08:00:00,1,,Yes,
CB210426,CB,rawWW,cpTP24h,,2021-04-25 08:00:00,2021-04-26 08:00:00,1,,Yes,
CW210426,CW,rawWW,cpTP24h,,2021-04-25 08:00:00,2021-04-26 08:00:00,1,,Yes,
KS210426,KS,rawWW,cpTP24h,,2021-04-25 08:00:00,2021-04-26 08:00:00,1,,Yes,
CW210427,CW,rawWW,cpTP24h,,2021-04-26 08:00:00,2021-04-27 08:00:00,1,,Yes,
RV210429,RV,rawWW,cpTP24h,,2021-04-28 08:00:00,2021-04-29 08:00:00,1,,Yes,
CB210429,CB,rawWW,cpTP24h,,2021-04-28 08:00:00,2021-04-29 08:00:00,1,,Yes,
CW210428,CW,rawWW,cpTP24h,,2021-04-27 08:00:00,2021-04-28 08:00:00,1,,Yes,
KS2104029,KS,rawWW,cpTP24h,,2021-04-28 08:00:00,2021-04-29 08:00:00,1,,Yes,
RV210501,RV,rawWW,cpTP24h,,2021-04-30 08:00:00,2021-05-01 08:00:00,1,,Yes,
CB210501,CB,rawWW,cpTP24h,,2021-04-30 08:00:00,2021-05-01 08:00:00,1,,Yes,
CM210502,CM,pSludge,cpgrb,2021-05-02 09:00:00,2021-05-01 08:00:00,2021-05-02 08:00:00,1,,Yes,
RV210503,RV,rawWW,cpTP24h,,2021-05-02 08:00:00,2021-05-03 08:00:00,1,,Yes,
CB210503,CB,rawWW,cpTP24h,,2021-05-02 08:00:00,2021-05-03 08:00:00,1,,Yes,
CW210503,CW,rawWW,cpTP24h,,2021-05-02 08:00:00,2021-05-03 08:00:00,1,,Yes,
CW210504,CW,rawWW,cpTP24h,,2021-05-03 08:00:00,2021-05-04 08:00:00,1,,Yes,
CW210505,CW,rawWW,cpTP24h,,2021-05-04 08:00:00,2021-05-05 08:00:00,1,,Yes,
LT210505,LT,rawWW,cpTP24h,,2021-05-04 08:00:00,2021-05-05 08:00:00,1,,Yes,
RV210506,RV,rawWW,cpTP24h,,2021-05-05 08:00:00,2021-05-06 08:00:00,1,,Yes,
CB210506,CB,rawWW,cpTP24h,,2021-05-05 08:00:00,2021-05-06 08:00:00,1,,Yes,
RV210508,RV,rawWW,cpTP24h,,2021-05-07 08:00:00,2021-05-08 08:00:00,1,,Yes,
CB210508,CB,rawWW,cpTP24h,,2021-05-07 08:00:00,2021-05-08 08:00:00,1,,Yes,
RV210510,RV,rawWW,cpTP24h,,2021-05-09 08:00:00,2021-05-10 08:00:00,1,,Yes,
CB210510,CB,rawWW,cpTP24h,,2021-05-09 08:00:00,2021-05-10 08:00:00,1,,Yes,
KS210510,KS,rawWW,cpTP24h,,2021-05-09 08:00:00,2021-05-10 08:00:00,1,,Yes,
CW210510,CW,rawWW,cpTP24h,,2021-05-09 08:00:00,2021-05-10 08:00:00,1,,Yes,
CW210511,CW,rawWW,cpTP24h,,2021-05-10 08:00:00,2021-05-11 08:00:00,1,,Yes,
LT210511,LT,rawWW,cpTP24h,,2021-05-10 08:00:00,2021-05-11 08:00:00,1,,Yes,
CW210512,CW,rawWW,cpTP24h,,2021-05-11 08:00:00,2021-05-12 08:00:00,1,,Yes,
RV210513,RV,rawWW,cpTP24h,,2021-05-12 08:00:00,2021-05-13 08:00:00,1,,Yes,
CB210513,CB,rawWW,cpTP24h,,2021-05-12 08:00:00,2021-05-13 08:00:00,1,,Yes,
KS120515,KS,rawWW,cpTP24h,,2021-05-14 08:00:00,2021-05-15 08:00:00,1,,Yes,
LT210513,LT,rawWW,cpTP24h,,2021-05-12 08:00:00,2021-05-13 08:00:00,1,,Yes,
RV210515,RV,rawWW,cpTP24h,,2021-05-14 08:00:00,2021-05-15 08:00:00,1,,Yes,
CB210515,CB,rawWW,cpTP24h,,2021-05-14 08:00:00,2021-05-15 08:00:00,1,,Yes,
CM210516,CM,pSludge,cpgrb,2021-05-16 09:00:00,2021-05-15 08:00:00,2021-05-16 08:00:00,1,,Yes,
RV210517,RV,rawWW,cpTP24h,,2021-05-16 08:00:00,2021-05-17 08:00:00,1,,Yes,
CB210517,CB,rawWW,cpTP24h,,2021-05-16 08:00:00,2021-05-17 08:00:00,1,,Yes,
KS210517,KS,rawWW,cpTP24h,,2021-05-16 08:00:00,2021-05-17 08:00:00,1,,Yes,
LT210517,LT,rawWW,cpTP24h,,2021-05-16 08:00:00,2021-05-17 08:00:00,1,,Yes,
CW210517,CW,rawWW,cpTP24h,,2021-05-16 08:00:00,2021-05-17 08:00:00,1,,Yes,
CW210518,CW,rawWW,cpTP24h,,2021-05-17 08:00:00,2021-05-18 08:00:00,1,,Yes,
LT210518,LT,rawWW,cpTP24h,,2021-05-17 08:00:00,2021-05-18 08:00:00,1,,Yes,
CW210519,CW,rawWW,cpTP24h,,2021-05-18 08:00:00,2021-05-19 08:00:00,1,,Yes,
RV210520,RV,rawWW,cpTP24h,,2021-05-19 08:00:00,2021-05-20 08:00:00,1,,Yes,
CB210520,CB,rawWW,cpTP24h,,2021-05-19 08:00:00,2021-05-20 08:00:00,1,,Yes,
KS210520,KS,rawWW,cpTP24h,,2021-05-19 08:00:00,2021-05-20 08:00:00,1,,Yes,
LT210520,LT,rawWW,cpTP24h,,2021-05-19 08:00:00,2021-05-20 08:00:00,1,,Yes,
RV210522,RV,rawWW,cpTP24h,,2021-05-21 08:00:00,2021-05-22 08:00:00,1,,Yes,
CB210522,CB,rawWW,cpTP24h,,2021-05-21 08:00:00,2021-05-22 08:00:00,1,,Yes,
RV210524,RV,rawWW,cpTP24h,,2021-05-23 08:00:00,2021-05-24 08:00:00,1,,Yes,
CB210524,CB,rawWW,cpTP24h,,2021-05-23 08:00:00,2021-05-24 08:00:00,1,,Yes,
KS210524,KS,rawWW,cpTP24h,,2021-05-23 08:00:00,2021-05-24 08:00:00,1,,Yes,
LT210525,LT,rawWW,cpTP24h,,2021-05-24 08:00:00,2021-05-25 08:00:00,1,,Yes,
CW210525,CW,rawWW,cpTP24h,,2021-05-24 08:00:00,2021-05-25 08:00:00,1,,Yes,
RV210527,RV,rawWW,cpTP24h,,2021-05-26 08:00:00,2021-05-27 08:00:00,1,,Yes,
CB210527,CB,rawWW,cpTP24h,,2021-05-26 08:00:00,2021-05-27 08:00:00,1,,Yes,
KS210527,KS,rawWW,cpTP24h,,2021-05-26 08:00:00,2021-05-27 08:00:00,1,,Yes,
LT210527,LT,rawWW,cpTP24h,,2021-05-26 08:00:00,2021-05-27 08:00:00,1,,Yes,
RV210529,RV,rawWW,cpTP24h,,2021-05-28 08:00:00,2021-05-29 08:00:00,1,,Yes,
RV210531,RV,rawWW,cpTP24h,,2021-05-30 08:00:00,2021-05-31 08:00:00,1,,Yes,
CB210531,CB,rawWW,cpTP24h,,2021-05-30 08:00:00,2021-05-31 08:00:00,1,,Yes,
LT210531,LT,rawWW,cpTP24h,,2021-05-30 08:00:00,2021-05-31 08:00:00,1,,Yes,
KS210601,KS,rawWW,cpTP24h,,2021-05-31 08:00:00,2021-06-01 08:00:00,1,,Yes,
LT210601,LT,rawWW,cpTP24h,,2021-05-31 08:00:00,2021-06-01 08:00:00,1,,Yes,
CW210601,CW,rawWW,cpTP24h,,2021-05-31 08:00:00,2021-06-01 08:00:00,1,,Yes,
RV210603,RV,rawWW,cpTP24h,,2021-06-02 08:00:00,2021-06-03 08:00:00,1,,Yes,
CB210603,CB,rawWW,cpTP24h,,2021-06-02 08:00:00,2021-06-03 08:00:00,1,,Yes,
CW210603,CW,rawWW,cpTP24h,,2021-06-02 08:00:00,2021-06-03 08:00:00,1,,Yes,
LT210603,LT,rawWW,cpTP24h,,2021-06-02 08:00:00,2021-06-03 08:00:00,1,,Yes,
RV210605,RV,rawWW,cpTP24h,,2021-06-04 08:00:00,2021-06-05 08:00:00,1,,Yes,
CB210605,CB,rawWW,cpTP24h,,2021-06-04 08:00:00,2021-06-05 08:00:00,1,,Yes,
RV210607,RV,rawWW,cpTP24h,,2021-06-06 08:00:00,2021-06-07 08:00:00,1,,Yes,
KS210607,KS,rawWW,cpTP24h,,2021-06-06 08:00:00,2021-06-07 08:00:00,1,,Yes,
CW210607,CW,rawWW,cpTP24h,,2021-06-06 08:00:00,2021-06-07 08:00:00,1,,Yes,
LT210607,LT,rawWW,cpTP24h,,2021-06-06 08:00:00,2021-06-07 08:00:00,1,,Yes,
CW210608,CW,rawWW,cpTP24h,,2021-06-07 08:00:00,2021-06-08 08:00:00,1,,Yes,
CW210609,CW,rawWW,cpTP24h,,2021-06-08 08:00:00,2021-06-09 08:00:00,1,,Yes,
RV210610,RV,rawWW,cpTP24h,,2021-06-09 08:00:00,2021-06-10 08:00:00,1,,Yes,
CB210610,CB,rawWW,cpTP24h,,2021-06-09 08:00:00,2021-06-10 08:00:00,1,,Yes,
KS210610,KS,rawWW,cpTP24h,,2021-06-09 08:00:00,2021-06-10 08:00:00,1,,Yes,
LT210610,LT,rawWW,cpTP24h,,2021-06-09 08:00:00,2021-06-10 08:00:00,1,,Yes,
RV210612,RV,rawWW,cpTP24h,,2021-06-11 08:00:00,2021-06-12 08:00:00,1,,Yes,
CB210612,CB,rawWW,cpTP24h,,2021-06-11 08:00:00,2021-06-12 08:00:00,1,,Yes,
RV210614,RV,rawWW,cpTP24h,,2021-06-13 08:00:00,2021-06-14 08:00:00,1,,Yes,
CB210614,CB,rawWW,cpTP24h,,2021-06-13 08:00:00,2021-06-14 08:00:00,1,,Yes,
KS210614,KS,rawWW,cpTP24h,,2021-06-13 08:00:00,2021-06-14 08:00:00,1,,Yes,
CW210514,CW,rawWW,cpTP24h,,2021-06-13 08:00:00,2021-06-14 08:00:00,1,,Yes,
LT210614,LT,rawWW,cpTP24h,,2021-06-13 08:00:00,2021-06-14 08:00:00,1,,Yes,
CW210615,CW,rawWW,cpTP24h,,2021-06-14 08:00:00,2021-06-15 08:00:00,1,,Yes,
LT210615,LT,rawWW,cpTP24h,,2021-06-14 08:00:00,2021-06-15 08:00:00,1,,Yes,
RV210617,RV,rawWW,cpTP24h,,2021-06-16 08:00:00,2021-06-17 08:00:00,1,,Yes,
CB210617,CB,rawWW,cpTP24h,,2021-06-16 08:00:00,2021-06-17 08:00:00,1,,Yes,
KS210617,KS,rawWW,cpTP24h,,2021-06-16 08:00:00,2021-06-17 08:00:00,1,,Yes,
CW210616,CW,rawWW,cpTP24h,,2021-06-15 08:00:00,2021-06-16 08:00:00,1,,Yes,
LT210617,LT,rawWW,cpTP24h,,2021-06-16 08:00:00,2021-06-17 08:00:00,1,,Yes,
RV210619,RV,rawWW,cpTP24h,,2021-06-18 08:00:00,2021-06-19 08:00:00,1,,Yes,
RV210621,RV,rawWW,cpTP24h,,2021-06-20 08:00:00,2021-06-21 08:00:00,1,,Yes,
CB210621,CB,rawWW,cpTP24h,,2021-06-20 08:00:00,2021-06-21 08:00:00,1,,Yes,
KS210621,KS,rawWW,cpTP24h,,2021-06-20 08:00:00,2021-06-21 08:00:00,1,,Yes,
CW210621,CW,rawWW,cpTP24h,,2021-06-20 08:00:00,2021-06-21 08:00:00,1,,Yes,
LT210621,LT,rawWW,cpTP24h,,2021-06-20 08:00:00,2021-06-21 08:00:00,1,,Yes,
CW210623,CW,rawWW,cpTP24h,,2021-06-22 08:00:00,2021-06-23 08:00:00,1,,Yes,
RV210624,RV,rawWW,cpTP24h,,2021-06-23 08:00:00,2021-06-24 08:00:00,1,,Yes,
CB210624,CB,rawWW,cpTP24h,,2021-06-23 08:00:00,2021-06-24 08:00:00,1,,Yes,
KS210624,KS,rawWW,cpTP24h,,2021-06-23 08:00:00,2021-06-24 08:00:00,1,,Yes,
LT210624,LT,rawWW,cpTP24h,,2021-06-23 08:00:00,2021-06-24 08:00:00,1,,Yes,
RV210626,RV,rawWW,cpTP24h,,2021-06-25 08:00:00,2021-06-26 08:00:00,1,,Yes,
CB210626,CB,rawWW,cpTP24h,,2021-06-25 08:00:00,2021-06-26 08:00:00,1,,Yes,
RV210628,RV,rawWW,cpTP24h,,2021-06-27 08:00:00,2021-06-28 08:00:00,1,,Yes,
CB210628,CB,rawWW,cpTP24h,,2021-06-27 08:00:00,2021-06-28 08:00:00,1,,Yes,
KS210628,KS,rawWW,cpTP24h,,2021-06-27 08:00:00,2021-06-28 08:00:00,1,,Yes,
LT210628,LT,rawWW,cpTP24h,,2021-06-27 08:00:00,2021-06-28 08:00:00,1,,Yes,
CW210628,CW,rawWW,cpTP24h,,2021-06-27 08:00:00,2021-06-28 08:00:00,1,,Yes,
LT210629,LT,rawWW,cpTP24h,,2021-06-28 08:00:00,2021-06-29 08:00:00,1,,Yes,
KS210701,KS,rawWW,cpTP24h,,2021-06-30 08:00:00,2021-07-01 08:00:00,1,,Yes,
RV210703,RV,rawWW,cpTP24h,,2021-07-02 08:00:00,2021-07-03 08:00:00,1,,Yes,
RV210705,RV,rawWW,cpTP24h,,2021-07-04 08:00:00,2021-07-05 08:00:00,1,,Yes,
CB210705,CB,rawWW,cpTP24h,,2021-07-04 08:00:00,2021-07-05 08:00:00,1,,Yes,
KS210705,KS,rawWW,cpTP24h,,2021-07-04 08:00:00,2021-07-05 08:00:00,1,,Yes,
LT210705,LT,rawWW,cpTP24h,,2021-07-04 08:00:00,2021-07-05 08:00:00,1,,Yes,
CW210706,CW,rawWW,cpTP24h,,2021-07-05 08:00:00,2021-07-06 08:00:00,1,,Yes,
HB210706,HB,rawWW,cpTP24h,,2021-07-05 08:00:00,2021-07-06 08:00:00,1,,Yes,
CW210707,CW,rawWW,cpTP24h,,2021-07-06 08:00:00,2021-07-07 08:00:00,1,,Yes,
HB210707,HB,rawWW,cpTP24h,,2021-07-06 08:00:00,2021-07-07 08:00:00,1,,Yes,
RV210708,RV,rawWW,cpTP24h,,2021-07-07 08:00:00,2021-07-08 08:00:00,1,,Yes,
CB210708,CB,rawWW,cpTP24h,,2021-07-07 08:00:00,2021-07-08 08:00:00,1,,Yes,
LT210708,LT,rawWW,cpTP24h,,2021-07-07 08:00:00,2021-07-08 08:00:00,1,,Yes,
HB210709,HB,rawWW,cpTP24h,,2021-07-08 08:00:00,2021-07-09 08:00:00,1,,Yes,
RV210710,RV,rawWW,cpTP24h,,2021-07-09 08:00:00,2021-07-10 08:00:00,1,,Yes,
CB210710,CB,rawWW,cpTP24h,,2021-07-09 08:00:00,2021-07-10 08:00:00,1,,Yes,
RV210712,RV,rawWW,cpTP24h,,2021-07-11 08:00:00,2021-07-12 08:00:00,1,,Yes,
CB210712,CB,rawWW,cpTP24h,,2021-07-11 08:00:00,2021-07-12 08:00:00,1,,Yes,
CW210712,CW,rawWW,cpTP24h,,2021-07-11 08:00:00,2021-07-12 08:00:00,1,,Yes,
LT210712,LT,rawWW,cpTP24h,,2021-07-11 08:00:00,2021-07-12 08:00:00,1,,Yes,
KS210712,KS,rawWW,cpTP24h,,2021-07-11 08:00:00,2021-07-12 08:00:00,1,,Yes,
CW210713,CW,rawWW,cpTP24h,,2021-07-12 08:00:00,2021-07-13 08:00:00,1,,Yes,
LT210713,LT,rawWW,cpTP24h,,2021-07-12 08:00:00,2021-07-13 08:00:00,1,,Yes,
HB210713,HB,rawWW,cpTP24h,,2021-07-12 08:00:00,2021-07-13 08:00:00,1,,Yes,
CW210714,CW,rawWW,cpTP24h,,2021-07-13 08:00:00,2021-07-14 08:00:00,1,,Yes,
RV210715,RV,rawWW,cpTP24h,,2021-07-14 08:00:00,2021-07-15 08:00:00,1,,Yes,
CB210715,CB,rawWW,cpTP24h,,2021-07-14 08:00:00,2021-07-15 08:00:00,1,,Yes,
KS210715,KS,rawWW,cpTP24h,,2021-07-14 08:00:00,2021-07-15 08:00:00,1,,Yes,
LT210715,LT,rawWW,cpTP24h,,2021-07-14 08:00:00,2021-07-15 08:00:00,1,,Yes,
RV210717,RV,rawWW,cpTP24h,,2021-07-16 08:00:00,2021-07-17 08:00:00,1,,Yes,
CB210717,CB,rawWW,cpTP24h,,2021-07-16 08:00:00,2021-07-17 00:00:00,1,,Yes,
KS210719,KS,rawWW,cpTP24h,,2021-07-18 08:00:00,2021-07-19 08:00:00,1,,Yes,
RV210719,RV,rawWW,cpTP24h,,2021-07-18 08:00:00,2021-07-19 08:00:00,1,,Yes,
CB210719,CB,rawWW,cpTP24h,,2021-07-18 08:00:00,2021-07-19 08:00:00,1,,Yes,
CW210719,CW,rawWW,cpTP24h,,2021-07-18 08:00:00,2021-07-19 08:00:00,1,,Yes,
LT210719,LT,rawWW,cpTP24h,,2021-07-18 08:00:00,2021-07-19 08:00:00,1,,Yes,
HB210720,HB,rawWW,cpTP24h,,2021-07-19 08:00:00,2021-07-20 08:00:00,1,,Yes,
CW210720,CW,rawWW,cpTP24h,,2021-07-19 08:00:00,2021-07-20 08:00:00,1,,Yes,
HB210721,HB,rawWW,cpTP24h,,2021-07-20 08:00:00,2021-07-21 08:00:00,1,,Yes,
CW210721,CW,rawWW,cpTP24h,,2021-07-20 08:00:00,2021-07-21 08:00:00,1,,Yes,
RV210722,RV,rawWW,cpTP24h,,2021-07-21 08:00:00,2021-07-22 08:00:00,1,,Yes,
KS210722,KS,rawWW,cpTP24h,,2021-07-21 08:00:00,2021-07-22 08:00:00,1,,Yes,
HB210722,HB,rawWW,cpTP24h,,2021-07-21 08:00:00,2021-07-22 08:00:00,1,,Yes,
RV210724,RV,rawWW,cpTP24h,,2021-07-23 08:00:00,2021-07-24 08:00:00,1,,Yes,
CB210724,CB,rawWW,cpTP24h,,2021-07-23 08:00:00,2021-07-24 08:00:00,1,,Yes,
CB210726,CB,rawWW,cpTP24h,,2021-07-25 08:00:00,2021-07-26 08:00:00,1,,Yes,
LT210726,LT,rawWW,cpTP24h,,2021-07-25 08:00:00,2021-07-26 08:00:00,1,,Yes,
RV210726,RV,rawWW,cpTP24h,,2021-07-25 08:00:00,2021-07-26 08:00:00,1,,Yes,
CW210726,CW,rawWW,cpTP24h,,2021-07-25 08:00:00,2021-07-26 08:00:00,1,,Yes,
KS210726,KS,rawWW,cpTP24h,,2021-07-25 08:00:00,2021-07-26 08:00:00,1,,Yes,
HB210726,HB,rawWW,cpTP24h,,2021-07-25 08:00:00,2021-07-26 08:00:00,1,,Yes,
CW210727,CW,rawWW,cpTP24h,,2021-07-26 08:00:00,2021-07-27 08:00:00,1,,Yes,
LT210727,LT,rawWW,cpTP24h,,2021-07-26 08:00:00,2021-07-27 08:00:00,1,,Yes,
HB210727,HB,rawWW,cpTP24h,,2021-07-26 08:00:00,2021-07-27 08:00:00,1,,Yes,
CW210728,CW,rawWW,cpTP24h,,2021-07-27 08:00:00,2021-07-28 08:00:00,1,,Yes,
HB210728,HB,rawWW,cpTP24h,,2021-07-27 08:00:00,2021-07-28 08:00:00,1,,Yes,
RV210729,RV,rawWW,cpTP24h,,2021-07-28 08:00:00,2021-07-29 08:00:00,1,,Yes,
KS210729,KS,rawWW,cpTP24h,,2021-07-28 08:00:00,2021-07-29 08:00:00,1,,Yes,
RV210731,RV,rawWW,cpTP24h,,2021-07-30 08:00:00,2021-07-31 08:00:00,1,,Yes,
CB210731,CB,rawWW,cpTP24h,,2021-07-30 08:00:00,2021-07-31 08:00:00,1,,Yes,
RV210802,RV,rawWW,cpTP24h,,2021-08-01 08:00:00,2021-08-02 08:00:00,1,,Yes,
KS210802,KS,rawWW,cpTP24h,,2021-08-01 08:00:00,2021-08-02 08:00:00,1,,Yes,
LT210803,LT,rawWW,cpTP24h,,2021-08-02 08:00:00,2021-08-03 08:00:00,1,,Yes,
CW210803,CW,rawWW,cpTP24h,,2021-08-02 08:00:00,2021-08-03 08:00:00,1,,Yes,
HB210803,HB,rawWW,cpTP24h,,2021-08-02 08:00:00,2021-08-03 08:00:00,1,,Yes,
CW210804,CW,rawWW,cpTP24h,,2021-08-03 08:00:00,2021-08-04 08:00:00,1,,Yes,
HB210804,HB,rawWW,cpTP24h,,2021-08-03 08:00:00,2021-08-04 08:00:00,1,,Yes,
CW210805,CW,rawWW,cpTP24h,,2021-08-04 08:00:00,2021-08-05 08:00:00,1,,Yes,
HB210805,HB,rawWW,cpTP24h,,2021-08-04 08:00:00,2021-08-05 08:00:00,1,,Yes,
RV210805,RV,rawWW,cpTP24h,,2021-08-04 08:00:00,2021-08-05 08:00:00,1,,Yes,
KS210805,KS,rawWW,cpTP24h,,2021-08-04 08:00:00,2021-08-05 08:00:00,1,,Yes,
