uSiteMeasureID,siteID,sampleID,reporterID,dateTime,type,typeOther,typeDescription,aggregation,aggregationOther,aggregationDesc,value,unit,notes
fac1a_flow_29,fac1a,fac1a_2021Sep14_c24,Ryerson_Hataley,2021-09-14 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1a_flow_30,fac1a,fac1a_2021Sep16_c24,Ryerson_Hataley,2021-09-16 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1a_flow_31,fac1a,fac1a_2021Sep23_c24,Ryerson_Hataley,2021-09-23 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1a_flow_32,fac1a,fac1a_2021Sep28_c24,Ryerson_Hataley,2021-09-28 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_1,fac1b,fac1b_2021Jun08_c23,Ryerson_Hataley,2021-06-08 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_2,fac1b,fac1b_2021Jun10_c24,Ryerson_Hataley,2021-06-10 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_3,fac1b,fac1b_2021Jun15_b2,Ryerson_Hataley,2021-06-15 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_4,fac1b,fac1b_2021Jun17_b2,Ryerson_Hataley,2021-06-17 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_5,fac1b,fac1b_2021Jun22_c24,Ryerson_Hataley,2021-06-22 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_6,fac1b,fac1b_2021Jun24_c24,Ryerson_Hataley,2021-06-24 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_7,fac1b,fac1b_2021Jun29_c24,Ryerson_Hataley,2021-06-29 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_8,fac1b,fac1b_2021Jun30_c24,Ryerson_Hataley,2021-06-30 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_9,fac1b,fac1b_2021Jul06_c24,Ryerson_Hataley,2021-07-06 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_10,fac1b,fac1b_2021Jul08_c24,Ryerson_Hataley,2021-07-08 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_11,fac1b,fac1b_2021Jul13_c24,Ryerson_Hataley,2021-07-13 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_12,fac1b,fac1b_2021Jul15_c24,Ryerson_Hataley,2021-07-15 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
fac1b_flow_13,fac1b,fac1b_2021Jul20_c24,Ryerson_Hataley,2021-07-20 00:00:00,wwFlow,,Flow data from ultrasonic water level sensor and Manning's equation,mean,,5-minute flow data is averaged over the sample period,0.0,L/s,NA facility site
