sampleID,siteID,type,collection,dateTime,dateTimeStart,dateTimeEnd,sizeL,fieldSampleTempC,shippedOnIce,sentDate,recDate,notes
TPKAP221129_1,TPKAP,rawWW,cpTP24h,,2022-11-28 08:00:00,2022-11-29 08:00:00,0.5,,Yes,,,
TPKAP221206_1,TPKAP,rawWW,cpTP24h,,2022-12-05 08:00:00,2022-12-06 08:00:00,0.5,,Yes,,,
TPKAP221206_3,TPKAP,rawWW,cpTP24h,,2022-12-05 08:00:00,2022-12-06 08:00:00,0.5,,Yes,,,
TPKAP221213_1,TPKAP,rawWW,cpTP24h,,2022-12-12 08:00:00,2022-12-13 08:00:00,0.5,,Yes,,,date and sample name updated to reflect sample period on CoC sheet 
TPKAP221220_1,TPKAP,rawWW,cpTP24h,,2022-12-19 08:00:00,2022-12-20 08:00:00,0.5,,Yes,,,
TPKAP230103_1,TPKAP,rawWW,cpTP24h,,2023-01-02 08:00:00,2023-01-03 08:00:00,0.5,,Yes,,,
TPKAP221227_1,TPKAP,rawWW,cpTP24h,,2022-12-26 08:00:00,2022-12-27 08:00:00,0.5,,Yes,,,
TPKAP230110_1,TPKAP,rawWW,cpTP24h,,2023-01-09 08:00:00,2023-01-10 08:00:00,0.5,,Yes,,,
TPKAP230117_1,TPKAP,rawWW,cpTP24h,,2023-01-16 08:00:00,2023-01-17 08:00:00,0.5,,Yes,,,
TPKAP230123_1,TPKAP,rawWW,cpTP24h,,2023-01-23 08:00:00,2023-01-24 08:00:00,0.5,,Yes,,,Changed the date to reflect correct values on CoC sheet
TPKAP230131_3,TPKAP,rawWW,cpTP24h,,2023-01-30 08:00:00,2023-01-31 08:00:00,0.5,,Yes,,,
TPKAP230131_1,TPKAP,rawWW,cpTP24h,,2023-01-30 08:00:00,2023-01-31 08:00:00,0.5,,Yes,,,
TPKAP230207_1,TPKAP,rawWW,cpTP24h,,2023-02-06 08:00:00,2023-02-07 08:00:00,0.5,,Yes,,,
TPKAP230214_1,TPKAP,rawWW,cpTP24h,,2023-02-13 08:00:00,2023-02-14 08:00:00,0.5,,Yes,,,
TPKAP230121_1,TPKAP,rawWW,cpTP24h,,2023-02-20 08:00:00,2023-02-21 08:00:00,0.5,,Yes,,,
TPKIRK221007_1,TPKIRK,rawWW,cpTP24h,,2022-10-06 08:00:00,2022-10-07 08:00:00,0.5,,No,,,"arrived late and warm, 19.9 degrees C"
TPKIRK221014_1,TPKIRK,rawWW,cpTP24h,,2022-10-13 08:00:00,2022-10-14 08:00:00,0.5,,No,,,"arrived warm, 18.1 degrees C"
TPKIRK221019_1,TPKIRK,rawWW,cpTP24h,,2022-10-18 08:00:00,2022-10-19 08:00:00,0.5,,Yes,,,
TPKIRK221025_1,TPKIRK,rawWW,cpTP24h,,2022-10-24 08:00:00,2022-10-25 08:00:00,0.5,,Yes,,,
TPKIRK221025_3,TPKIRK,rawWW,cpTP24h,,2022-10-24 08:00:00,2022-10-25 08:00:00,0.5,,Yes,,,
TPKIRK221102_1,TPKIRK,rawWW,cpTP24h,,2022-11-01 08:00:00,2022-11-02 08:00:00,0.5,,Yes,,,
TPKIRK221109_1,TPKIRK,rawWW,cpTP24h,,2022-11-08 08:00:00,2022-11-09 08:00:00,0.5,,Yes,,,
TPKIRK221116_1,TPKIRK,rawWW,cpTP24h,,2022-11-15 08:00:00,2022-11-16 08:00:00,0.5,,Yes,,,
TPKIRK221122_1,TPKIRK,rawWW,cpTP24h,,2022-11-21 08:00:00,2022-11-22 08:00:00,0.5,,Yes,,,
TPKIRK221130_1,TPKIRK,rawWW,cpTP24h,,2022-11-29 08:00:00,2022-11-30 08:00:00,0.5,,Yes,,,
TPKIRK221207_1,TPKIRK,rawWW,cpTP24h,,2022-12-06 08:00:00,2022-12-07 08:00:00,0.5,,Yes,,,
TPKIRK221213_1,TPKIRK,rawWW,cpTP24h,,2022-12-12 08:00:00,2022-12-13 08:00:00,0.5,,Yes,,,
TPKIRK221213_3,TPKIRK,rawWW,cpTP24h,,2022-12-12 08:00:00,2022-12-13 08:00:00,0.5,,Yes,,,
TPKIRK221220_1,TPKIRK,rawWW,cpTP24h,,2022-12-19 08:00:00,2022-12-20 08:00:00,0.5,,Yes,,,
TPKIRK221228_1,TPKIRK,rawWW,cpTP24h,,2022-12-27 08:00:00,2022-12-28 08:00:00,0.5,,Yes,,,
TPKIRK230106_1,TPKIRK,rawWW,cpTP24h,,2023-01-05 08:00:00,2023-01-06 08:00:00,0.5,,Yes,,,
TPKIRK230113_1,TPKIRK,rawWW,cpTP24h,,2023-01-12 08:00:00,2023-01-13 08:00:00,0.5,,Yes,,,
TPKIRK230113_3,TPKIRK,rawWW,cpTP24h,,2023-01-12 08:00:00,2023-01-13 08:00:00,0.5,,Yes,,,
TPKIRK230126_1,TPKIRK,rawWW,cpTP24h,,2023-01-25 08:00:00,2023-01-26 08:00:00,0.5,,Yes,,,
TPKIRK230203_1,TPKIRK,rawWW,cpTP24h,,2023-02-02 08:00:00,2023-02-03 08:00:00,0.5,,Yes,,,
TPKIRK230210_1,TPKIRK,rawWW,cpTP24h,,2023-02-09 08:00:00,2023-02-10 08:00:00,0.5,,Yes,,,
TPKIRK230210_3,TPKIRK,rawWW,cpTP24h,,2023-02-09 08:00:00,2023-02-10 08:00:00,0.5,,Yes,,,
TPKIRK230222_1,TPKIRK,rawWW,cpTP24h,,2023-02-21 08:00:00,2023-02-22 08:00:00,0.5,,Yes,,,
TPKIRK230224_1,TPKIRK,rawWW,cpTP24h,,2023-02-23 08:00:00,2023-02-24 08:00:00,0.5,,Yes,,,
TPKIRK230301_1,TPKIRK,rawWW,cpTP24h,,2023-02-28 08:00:00,2023-03-01 08:00:00,0.5,,Yes,,,
TPKIRK230303_1,TPKIRK,rawWW,cpTP24h,,2023-03-02 08:00:00,2023-03-03 08:00:00,0.5,,Yes,,,
TPKIRK230308_1,TPKIRK,rawWW,cpTP24h,,2023-03-07 08:00:00,2023-03-08 08:00:00,0.5,,Yes,,,
TPKIRK230315_1,TPKIRK,rawWW,cpTP24h,,2023-03-14 08:00:00,2023-03-15 08:00:00,0.5,,Yes,,,
TPKIRK230315_2,TPKIRK,rawWW,cpTP24h,,2023-03-14 08:00:00,2023-03-15 08:00:00,0.5,,Yes,,,
TPKIRK230324_1,TPKIRK,rawWW,cpTP24h,,2023-03-23 08:00:00,2023-03-24 08:00:00,0.5,,Yes,,,
TPKIRK230331_1,TPKIRK,rawWW,cpTP24h,,2023-03-30 08:00:00,2023-03-31 08:00:00,0.5,,Yes,,,
TPKL210301_1,TPKL,rawWW,cpTP24h,,2021-02-28 09:30:00,2021-03-01 09:30:00,1.0,,Yes,,,
TPKL210301_2,TPKL,rawWW,cpTP24h,,2021-02-28 09:30:00,2021-03-01 09:30:00,1.0,,Yes,,,
TPKL210301_3,TPKL,rawWW,cpTP24h,,2021-02-28 09:30:00,2021-03-01 09:30:00,1.0,,Yes,,,
TPKL210305_1,TPKL,rawWW,cpTP24h,,2021-03-04 09:30:00,2021-03-05 09:30:00,1.0,,Yes,,,
TPKL210305_2,TPKL,rawWW,cpTP24h,,2021-03-04 09:30:00,2021-03-05 09:30:00,1.0,,Yes,,,
TPKL210305_3,TPKL,rawWW,cpTP24h,,2021-03-04 09:30:00,2021-03-05 09:30:00,1.0,,Yes,,,
TPKL210308_1,TPKL,rawWW,cpTP24h,,2021-03-07 09:30:00,2021-03-08 09:30:00,1.0,,Yes,,,
TPKL210308_2,TPKL,rawWW,cpTP24h,,2021-03-07 09:30:00,2021-03-08 09:30:00,1.0,,Yes,,,
TPKL210308_3,TPKL,rawWW,cpTP24h,,2021-03-07 09:30:00,2021-03-08 09:30:00,1.0,,Yes,,,
TPKL210310_1,TPKL,rawWW,cpTP24h,,2021-03-09 09:30:00,2021-03-10 09:30:00,1.0,,Yes,,,
TPKL210310_2,TPKL,rawWW,cpTP24h,,2021-03-09 09:30:00,2021-03-10 09:30:00,1.0,,Yes,,,
TPKL210310_3,TPKL,rawWW,cpTP24h,,2021-03-09 09:30:00,2021-03-10 09:30:00,1.0,,Yes,,,
TPKL210312_1,TPKL,rawWW,cpTP24h,,2021-03-11 09:30:00,2021-03-12 09:30:00,1.0,,Yes,,,
TPKL210312_2,TPKL,rawWW,cpTP24h,,2021-03-11 09:30:00,2021-03-12 09:30:00,1.0,,Yes,,,
TPKL210312_3,TPKL,rawWW,cpTP24h,,2021-03-11 09:30:00,2021-03-12 09:30:00,1.0,,Yes,,,
TPKL210319_1,TPKL,rawWW,cpTP24h,,2021-03-18 09:30:00,2021-03-19 09:30:00,1.0,,Yes,,,
TPKL210319_2,TPKL,rawWW,cpTP24h,,2021-03-18 09:30:00,2021-03-19 09:30:00,1.0,,Yes,,,
TPKL210319_3,TPKL,rawWW,cpTP24h,,2021-03-18 09:30:00,2021-03-19 09:30:00,1.0,,Yes,,,
TPKL210322_1,TPKL,rawWW,cpTP24h,,2021-03-21 09:30:00,2021-03-22 09:30:00,1.0,,Yes,,,
TPKL210322_2,TPKL,rawWW,cpTP24h,,2021-03-21 09:30:00,2021-03-22 09:30:00,1.0,,Yes,,,
TPKL210322_3,TPKL,rawWW,cpTP24h,,2021-03-21 09:30:00,2021-03-22 09:30:00,1.0,,Yes,,,
TPKL210324_1,TPKL,rawWW,cpTP24h,,2021-03-23 09:30:00,2021-03-24 09:30:00,1.0,,Yes,,,
TPKL210324_2,TPKL,rawWW,cpTP24h,,2021-03-23 09:30:00,2021-03-24 09:30:00,1.0,,Yes,,,
TPKL210324_3,TPKL,rawWW,cpTP24h,,2021-03-23 09:30:00,2021-03-24 09:30:00,1.0,,Yes,,,
TPKL210326_1,TPKL,rawWW,cpTP24h,,2021-03-25 09:30:00,2021-03-26 09:30:00,1.0,,Yes,,,
TPKL210326_2,TPKL,rawWW,cpTP24h,,2021-03-25 09:30:00,2021-03-26 09:30:00,1.0,,Yes,,,
TPKL210326_3,TPKL,rawWW,cpTP24h,,2021-03-25 09:30:00,2021-03-26 09:30:00,1.0,,Yes,,,
TPKL210329_1,TPKL,rawWW,cpTP24h,,2021-03-28 09:30:00,2021-03-29 09:30:00,1.0,,Yes,,,
TPKL210329_2,TPKL,rawWW,cpTP24h,,2021-03-28 09:30:00,2021-03-29 09:30:00,1.0,,Yes,,,
TPKL210329_3,TPKL,rawWW,cpTP24h,,2021-03-28 09:30:00,2021-03-29 09:30:00,1.0,,Yes,,,
TPKL210331_1,TPKL,rawWW,cpTP24h,,2021-03-30 09:30:00,2021-03-31 09:30:00,1.0,,Yes,,,
TPKL210331_2,TPKL,rawWW,cpTP24h,,2021-03-30 09:30:00,2021-03-31 09:30:00,1.0,,Yes,,,
TPKL210331_3,TPKL,rawWW,cpTP24h,,2021-03-30 09:30:00,2021-03-31 09:30:00,1.0,,Yes,,,
TPKL210407_1,TPKL,rawWW,cpTP24h,,2021-04-06 09:30:00,2021-04-07 09:30:00,1.0,,Yes,,,
TPKL210407_2,TPKL,rawWW,cpTP24h,,2021-04-06 09:30:00,2021-04-07 09:30:00,1.0,,Yes,,,
TPKL210407_3,TPKL,rawWW,cpTP24h,,2021-04-06 09:30:00,2021-04-07 09:30:00,1.0,,Yes,,,
TPKL210409_1,TPKL,rawWW,cpTP24h,,2021-04-08 09:30:00,2021-04-09 09:30:00,1.0,,Yes,,,
TPKL210409_2,TPKL,rawWW,cpTP24h,,2021-04-08 09:30:00,2021-04-09 09:30:00,1.0,,Yes,,,
TPKL210409_3,TPKL,rawWW,cpTP24h,,2021-04-08 09:30:00,2021-04-09 09:30:00,1.0,,Yes,,,
TPKL210412_1,TPKL,rawWW,cpTP24h,,2021-04-11 09:30:00,2021-04-12 09:30:00,1.0,,Yes,,,
TPKL210412_2,TPKL,rawWW,cpTP24h,,2021-04-11 09:30:00,2021-04-12 09:30:00,1.0,,Yes,,,
TPKL210412_3,TPKL,rawWW,cpTP24h,,2021-04-11 09:30:00,2021-04-12 09:30:00,1.0,,Yes,,,
TPKL210414_1,TPKL,rawWW,cpTP24h,,2021-04-13 09:30:00,2021-04-14 09:30:00,1.0,,Yes,,,
TPKL210414_2,TPKL,rawWW,cpTP24h,,2021-04-13 09:30:00,2021-04-14 09:30:00,1.0,,Yes,,,
TPKL210414_3,TPKL,rawWW,cpTP24h,,2021-04-13 09:30:00,2021-04-14 09:30:00,1.0,,Yes,,,
TPKL210416_1,TPKL,rawWW,cpTP24h,,2021-04-15 09:30:00,2021-04-16 09:30:00,1.0,,Yes,,,
TPKL210416_2,TPKL,rawWW,cpTP24h,,2021-04-15 09:30:00,2021-04-16 09:30:00,1.0,,Yes,,,
TPKL210416_3,TPKL,rawWW,cpTP24h,,2021-04-15 09:30:00,2021-04-16 09:30:00,1.0,,Yes,,,
TPKL210419_1,TPKL,rawWW,cpTP24h,,2021-04-18 09:30:00,2021-04-19 09:30:00,1.0,,Yes,,,
TPKL210419_2,TPKL,rawWW,cpTP24h,,2021-04-18 09:30:00,2021-04-19 09:30:00,1.0,,Yes,,,
TPKL210419_3,TPKL,rawWW,cpTP24h,,2021-04-18 09:30:00,2021-04-19 09:30:00,1.0,,Yes,,,
TPKL210421_1,TPKL,rawWW,cpTP24h,,2021-04-20 09:30:00,2021-04-21 09:30:00,1.0,,Yes,,,
TPKL210421_2,TPKL,rawWW,cpTP24h,,2021-04-20 09:30:00,2021-04-21 09:30:00,1.0,,Yes,,,
TPKL210421_3,TPKL,rawWW,cpTP24h,,2021-04-20 09:30:00,2021-04-21 09:30:00,1.0,,Yes,,,
TPKL210226_1,TPKL,rawWW,cpTP24h,,2021-02-25 09:30:00,2021-02-26 09:30:00,1.0,,Yes,,,
TPKL210226_2,TPKL,rawWW,cpTP24h,,2021-02-25 09:30:00,2021-02-26 09:30:00,1.0,,Yes,,,
TPKL210226_3,TPKL,rawWW,cpTP24h,,2021-02-25 09:30:00,2021-02-26 09:30:00,1.0,,Yes,,,
TPKL210303_1,TPKL,rawWW,cpTP24h,,2021-03-02 09:30:00,2021-03-03 09:30:00,1.0,,Yes,,,
TPKL210303_2,TPKL,rawWW,cpTP24h,,2021-03-02 09:30:00,2021-03-03 09:30:00,1.0,,Yes,,,
TPKL210303_3,TPKL,rawWW,cpTP24h,,2021-03-02 09:30:00,2021-03-03 09:30:00,1.0,,Yes,,,
TPKL210315_1,TPKL,rawWW,cpTP24h,,2021-03-14 09:30:00,2021-03-15 09:30:00,1.0,,Yes,,,
TPKL210315_2,TPKL,rawWW,cpTP24h,,2021-03-14 09:30:00,2021-03-15 09:30:00,1.0,,Yes,,,
TPKL210315_3,TPKL,rawWW,cpTP24h,,2021-03-14 09:30:00,2021-03-15 09:30:00,1.0,,Yes,,,
TPKL210222_1,TPKL,rawWW,cpTP24h,,2021-02-21 09:30:00,2021-02-22 09:30:00,1.0,,Yes,,,
TPKL210222_2,TPKL,rawWW,cpTP24h,,2021-02-21 09:30:00,2021-02-22 09:30:00,1.0,,Yes,,,
TPKL210222_3,TPKL,rawWW,cpTP24h,,2021-02-21 09:30:00,2021-02-22 09:30:00,1.0,,Yes,,,
TPKL210224_1,TPKL,rawWW,cpTP24h,,2021-02-23 09:30:00,2021-02-24 09:30:00,1.0,,Yes,,,
TPKL210224_2,TPKL,rawWW,cpTP24h,,2021-02-23 09:30:00,2021-02-24 09:30:00,1.0,,Yes,,,
TPKL210224_3,TPKL,rawWW,cpTP24h,,2021-02-23 09:30:00,2021-02-24 09:30:00,1.0,,Yes,,,
TPKL210423_1,TPKL,rawWW,cpTP24h,,2021-04-22 09:30:00,2021-04-23 09:30:00,1.0,,Yes,,,
TPKL210423_2,TPKL,rawWW,cpTP24h,,2021-04-22 09:30:00,2021-04-23 09:30:00,1.0,,Yes,,,
TPKL210423_3,TPKL,rawWW,cpTP24h,,2021-04-22 09:30:00,2021-04-23 09:30:00,1.0,,Yes,,,
TPKL210426_1,TPKL,rawWW,cpTP24h,,2021-04-25 09:30:00,2021-04-26 09:30:00,1.0,,Yes,,,
TPKL210426_2,TPKL,rawWW,cpTP24h,,2021-04-25 09:30:00,2021-04-26 09:30:00,1.0,,Yes,,,
TPKL210426_3,TPKL,rawWW,cpTP24h,,2021-04-25 09:30:00,2021-04-26 09:30:00,1.0,,Yes,,,
TPKL210210_1,TPKL,rawWW,cpTP24h,,2021-02-09 09:30:00,2021-02-10 09:30:00,1.0,,Yes,,,
TPKL210210_2,TPKL,rawWW,cpTP24h,,2021-02-09 09:30:00,2021-02-10 09:30:00,1.0,,Yes,,,
TPKL210210_3,TPKL,rawWW,cpTP24h,,2021-02-09 09:30:00,2021-02-10 09:30:00,1.0,,Yes,,,
TPKL210219_1,TPKL,rawWW,cpTP24h,,2021-02-18 09:30:00,2021-02-19 09:30:00,1.0,,Yes,,,
TPKL210219_2,TPKL,rawWW,cpTP24h,,2021-02-18 09:30:00,2021-02-19 09:30:00,1.0,,Yes,,,
TPKL210219_3,TPKL,rawWW,cpTP24h,,2021-02-18 09:30:00,2021-02-19 09:30:00,1.0,,Yes,,,
TPKL210428_1,TPKL,rawWW,cpTP24h,,2021-04-27 09:30:00,2021-04-28 09:30:00,1.0,,Yes,,,
TPKL210428_2,TPKL,rawWW,cpTP24h,,2021-04-27 09:30:00,2021-04-28 09:30:00,1.0,,Yes,,,
TPKL210428_3,TPKL,rawWW,cpTP24h,,2021-04-27 09:30:00,2021-04-28 09:30:00,1.0,,Yes,,,
TPKL210430_1,TPKL,rawWW,cpTP24h,,2021-04-29 09:30:00,2021-04-30 09:30:00,1.0,,Yes,,,
TPKL210430_2,TPKL,rawWW,cpTP24h,,2021-04-29 09:30:00,2021-04-30 09:30:00,1.0,,Yes,,,
TPKL210430_3,TPKL,rawWW,cpTP24h,,2021-04-29 09:30:00,2021-04-30 09:30:00,1.0,,Yes,,,
TPKL210503_1,TPKL,rawWW,cpTP24h,,2021-05-02 09:30:00,2021-05-03 09:30:00,1.0,,Yes,,,
TPKL210503_2,TPKL,rawWW,cpTP24h,,2021-05-02 09:30:00,2021-05-03 09:30:00,1.0,,Yes,,,
TPKL210503_3,TPKL,rawWW,cpTP24h,,2021-05-02 09:30:00,2021-05-03 09:30:00,1.0,,Yes,,,
TPKL210201_1,TPKL,rawWW,cpTP24h,,2021-01-31 09:30:00,2021-02-01 09:30:00,1.0,,Yes,,,
TPKL210201_2,TPKL,rawWW,cpTP24h,,2021-01-31 09:30:00,2021-02-01 09:30:00,1.0,,Yes,,,
TPKL210201_3,TPKL,rawWW,cpTP24h,,2021-01-31 09:30:00,2021-02-01 09:30:00,1.0,,Yes,,,
TPKL210203_1,TPKL,rawWW,cpTP24h,,2021-02-02 09:30:00,2021-02-03 09:30:00,1.0,,Yes,,,
TPKL210203_2,TPKL,rawWW,cpTP24h,,2021-02-02 09:30:00,2021-02-03 09:30:00,1.0,,Yes,,,
TPKL210203_3,TPKL,rawWW,cpTP24h,,2021-02-02 09:30:00,2021-02-03 09:30:00,1.0,,Yes,,,
TPKL210205_1,TPKL,rawWW,cpTP24h,,2021-02-04 09:30:00,2021-02-05 09:30:00,1.0,,Yes,,,
TPKL210205_2,TPKL,rawWW,cpTP24h,,2021-02-04 09:30:00,2021-02-05 09:30:00,1.0,,Yes,,,
TPKL210205_3,TPKL,rawWW,cpTP24h,,2021-02-04 09:30:00,2021-02-05 09:30:00,1.0,,Yes,,,
TPKL210217_1,TPKL,rawWW,cpTP24h,,2021-02-16 09:30:00,2021-02-17 09:30:00,1.0,,Yes,,,
TPKL210217_2,TPKL,rawWW,cpTP24h,,2021-02-16 09:30:00,2021-02-17 09:30:00,1.0,,Yes,,,
TPKL210217_3,TPKL,rawWW,cpTP24h,,2021-02-16 09:30:00,2021-02-17 09:30:00,1.0,,Yes,,,
TPKL210317_1,TPKL,rawWW,cpTP24h,,2021-03-16 09:30:00,2021-03-17 09:30:00,1.0,,Yes,,,
TPKL210317_2,TPKL,rawWW,cpTP24h,,2021-03-16 09:30:00,2021-03-17 09:30:00,1.0,,Yes,,,
TPKL210317_3,TPKL,rawWW,cpTP24h,,2021-03-16 09:30:00,2021-03-17 09:30:00,1.0,,Yes,,,
TPKL210505_1,TPKL,rawWW,cpTP24h,,2021-05-04 09:30:00,2021-05-05 09:30:00,1.0,,Yes,,,
TPKL210505_2,TPKL,rawWW,cpTP24h,,2021-05-04 09:30:00,2021-05-05 09:30:00,1.0,,Yes,,,
TPKL210505_3,TPKL,rawWW,cpTP24h,,2021-05-04 09:30:00,2021-05-05 09:30:00,1.0,,Yes,,,
TPKL210125_1,TPKL,rawWW,cpTP24h,,2021-01-24 09:30:00,2021-01-25 09:30:00,1.0,,Yes,,,
TPKL210125_2,TPKL,rawWW,cpTP24h,,2021-01-24 09:30:00,2021-01-25 09:30:00,1.0,,Yes,,,
TPKL210125_3,TPKL,rawWW,cpTP24h,,2021-01-24 09:30:00,2021-01-25 09:30:00,1.0,,Yes,,,
TPKL210127_1,TPKL,rawWW,cpTP24h,,2021-01-26 09:30:00,2021-01-27 09:30:00,1.0,,Yes,,,
TPKL210127_2,TPKL,rawWW,cpTP24h,,2021-01-26 09:30:00,2021-01-27 09:30:00,1.0,,Yes,,,
TPKL210127_3,TPKL,rawWW,cpTP24h,,2021-01-26 09:30:00,2021-01-27 09:30:00,1.0,,Yes,,,
TPKL210129_1,TPKL,rawWW,cpTP24h,,2021-01-28 09:30:00,2021-01-29 09:30:00,1.0,,Yes,,,
TPKL210129_2,TPKL,rawWW,cpTP24h,,2021-01-28 09:30:00,2021-01-29 09:30:00,1.0,,Yes,,,
TPKL210129_3,TPKL,rawWW,cpTP24h,,2021-01-28 09:30:00,2021-01-29 09:30:00,1.0,,Yes,,,
TPKL210507_1,TPKL,rawWW,cpTP24h,,2021-05-06 09:30:00,2021-05-07 09:30:00,1.0,,Yes,,,
TPKL210507_2,TPKL,rawWW,cpTP24h,,2021-05-06 09:30:00,2021-05-07 09:30:00,1.0,,Yes,,,
TPKL210507_3,TPKL,rawWW,cpTP24h,,2021-05-06 09:30:00,2021-05-07 09:30:00,1.0,,Yes,,,
TPKL210510_1,TPKL,rawWW,cpTP24h,,2021-05-09 09:30:00,2021-05-10 09:30:00,1.0,,Yes,,,
TPKL210510_2,TPKL,rawWW,cpTP24h,,2021-05-09 09:30:00,2021-05-10 09:30:00,1.0,,Yes,,,
TPKL210510_3,TPKL,rawWW,cpTP24h,,2021-05-09 09:30:00,2021-05-10 09:30:00,1.0,,Yes,,,
TPKL210512_1,TPKL,rawWW,cpTP24h,,2021-05-11 09:30:00,2021-05-12 09:30:00,1.0,,Yes,,,
TPKL210512_2,TPKL,rawWW,cpTP24h,,2021-05-11 09:30:00,2021-05-12 09:30:00,1.0,,Yes,,,
TPKL210512_3,TPKL,rawWW,cpTP24h,,2021-05-11 09:30:00,2021-05-12 09:30:00,1.0,,Yes,,,
TPKL210514_1,TPKL,rawWW,cpTP24h,,2021-05-13 09:30:00,2021-05-14 09:30:00,1.0,,Yes,,,
TPKL210514_2,TPKL,rawWW,cpTP24h,,2021-05-13 09:30:00,2021-05-14 09:30:00,1.0,,Yes,,,
TPKL210514_3,TPKL,rawWW,cpTP24h,,2021-05-13 09:30:00,2021-05-14 09:30:00,1.0,,Yes,,,
TPKL210516_2,TPKL,rawWW,cpTP24h,,2021-05-15 09:30:00,2021-05-16 09:30:00,1.0,,Yes,,,
TPKL210516_3,TPKL,rawWW,cpTP24h,,2021-05-15 09:30:00,2021-05-16 09:30:00,1.0,,Yes,,,
TPKL210517_1,TPKL,rawWW,cpTP24h,,2021-05-16 09:30:00,2021-05-17 09:30:00,1.0,,Yes,,,
TPKL210517_2,TPKL,rawWW,cpTP24h,,2021-05-16 09:30:00,2021-05-17 09:30:00,1.0,,Yes,,,
TPKL210517_3,TPKL,rawWW,cpTP24h,,2021-05-16 09:30:00,2021-05-17 09:30:00,1.0,,Yes,,,
TPKL210519_1,TPKL,rawWW,cpTP24h,,2021-05-18 09:30:00,2021-05-19 09:30:00,1.0,,Yes,,,
TPKL210519_2,TPKL,rawWW,cpTP24h,,2021-05-18 09:30:00,2021-05-19 09:30:00,1.0,,Yes,,,
TPKL210519_3,TPKL,rawWW,cpTP24h,,2021-05-18 09:30:00,2021-05-19 09:30:00,1.0,,Yes,,,
TPKL210521_1,TPKL,rawWW,cpTP24h,,2021-05-20 09:30:00,2021-05-21 09:30:00,1.0,,yes,,,
TPKL210521_2,TPKL,rawWW,cpTP24h,,2021-05-20 09:30:00,2021-05-21 09:30:00,1.0,,yes,,,
TPKL210521_3,TPKL,rawWW,cpTP24h,,2021-05-20 09:30:00,2021-05-21 09:30:00,1.0,,yes,,,
TPKL210524_1,TPKL,rawWW,cpTP24h,,2021-05-23 09:30:00,2021-05-24 09:30:00,1.0,,Yes,,,
TPKL210524_2,TPKL,rawWW,cpTP24h,,2021-05-23 09:30:00,2021-05-24 09:30:00,1.0,,Yes,,,
TPKL210524_3,TPKL,rawWW,cpTP24h,,2021-05-23 09:30:00,2021-05-24 09:30:00,1.0,,yes,,,
TPKL210526_1,TPKL,rawWW,cpTP24h,,2021-05-25 09:30:00,2021-05-26 09:30:00,1.0,,Yes,,,
TPKL210526_2,TPKL,rawWW,cpTP24h,,2021-05-25 09:30:00,2021-05-26 09:30:00,1.0,,Yes,,,
TPKL210526_3,TPKL,rawWW,cpTP24h,,2021-05-25 09:30:00,2021-05-26 09:30:00,1.0,,Yes,,,
TPKL210528_1,TPKL,rawWW,cpTP24h,,2021-05-27 09:30:00,2021-05-28 09:30:00,1.0,,Yes,,,
TPKL210528_2,TPKL,rawWW,cpTP24h,,2021-05-27 09:30:00,2021-05-28 09:30:00,1.0,,Yes,,,
TPKL210528_3,TPKL,rawWW,cpTP24h,,2021-05-27 09:30:00,2021-05-28 09:30:00,1.0,,yes,,,
TPKL210531_1,TPKL,rawWW,cpTP24h,,2021-05-30 09:30:00,2021-05-31 09:30:00,1.0,,Yes,,,
TPKL210531_2,TPKL,rawWW,cpTP24h,,2021-05-30 09:30:00,2021-05-31 09:30:00,1.0,,Yes,,,
TPKL210531_3,TPKL,rawWW,cpTP24h,,2021-05-30 09:30:00,2021-05-31 09:30:00,1.0,,Yes,,,
TPKL210602_1,TPKL,rawWW,cpTP24h,,2021-06-01 09:30:00,2021-06-02 09:30:00,1.0,,Yes,,,
TPKL210602_2,TPKL,rawWW,cpTP24h,,2021-06-01 09:30:00,2021-06-02 09:30:00,1.0,,Yes,,,
TPKL210602_3,TPKL,rawWW,cpTP24h,,2021-06-01 09:30:00,2021-06-02 09:30:00,1.0,,yes,,,
TPKL210604_1,TPKL,rawWW,cpTP24h,,2021-06-03 09:30:00,2021-06-04 09:30:00,1.0,,Yes,,,
TPKL210604_2,TPKL,rawWW,cpTP24h,,2021-06-03 09:30:00,2021-06-04 09:30:00,1.0,,Yes,,,
TPKL210604_3,TPKL,rawWW,cpTP24h,,2021-06-03 09:30:00,2021-06-04 09:30:00,1.0,,Yes,,,
TPKL210607_1,TPKL,rawWW,cpTP24h,,2021-06-06 09:30:00,2021-06-07 09:30:00,1.0,,Yes,,,
TPKL210607_2,TPKL,rawWW,cpTP24h,,2021-06-06 09:30:00,2021-06-07 09:30:00,1.0,,Yes,,,
TPKL210607_3,TPKL,rawWW,cpTP24h,,2021-06-06 09:30:00,2021-06-07 09:30:00,1.0,,yes,,,
TPKL210609_1,TPKL,rawWW,cpTP24h,,2021-06-08 09:30:00,2021-06-09 09:30:00,1.0,,Yes,,,
TPKL210609_2,TPKL,rawWW,cpTP24h,,2021-06-08 09:30:00,2021-06-09 09:30:00,1.0,,Yes,,,
TPKL210609_3,TPKL,rawWW,cpTP24h,,2021-06-08 09:30:00,2021-06-09 09:30:00,1.0,,Yes,,,
